Program: scann Topk: 1000 Num_split: 1 Batch: 128
L	Threashold	m	|	w	r	Metric
1000	0.2	25	|	150	-1	dot_product
0.1521 %	0.31769 %	0.495232 %	0.5815083 %	|	0.481 %	0.7849 %	0.72139 %	0.9169 %	0.89468 %	0.852146 %	307.3601722717285
1000	0.2	25	|	170	-1	dot_product
0.1521 %	0.31786 %	0.495691 %	0.5817617 %	|	0.4814 %	0.7865 %	0.72263 %	0.9203 %	0.89795 %	0.854213 %	321.2404251098633
1000	0.2	25	|	200	-1	dot_product
0.1518 %	0.31803 %	0.496191 %	0.5820947 %	|	0.4818 %	0.788 %	0.72414 %	0.923 %	0.90172 %	0.856867 %	353.3480167388916
1000	0.2	25	|	220	-1	dot_product
0.1519 %	0.31814 %	0.496529 %	0.5823167 %	|	0.4822 %	0.7887 %	0.72514 %	0.9255 %	0.90416 %	0.858538 %	371.66619300842285
1000	0.2	25	|	250	-1	dot_product
0.152 %	0.31834 %	0.496986 %	0.582597 %	|	0.4831 %	0.7909 %	0.72641 %	0.9289 %	0.90685 %	0.860846 %	398.29015731811523
1000	0.2	25	|	310	-1	dot_product
0.152 %	0.31858 %	0.497783 %	0.5831145 %	|	0.4835 %	0.7933 %	0.72837 %	0.9342 %	0.91198 %	0.865006 %	459.4695568084717
1000	0.2	25	|	400	-1	dot_product
0.152 %	0.31879 %	0.498735 %	0.5837803 %	|	0.484 %	0.7971 %	0.73098 %	0.9405 %	0.91851 %	0.870208 %	552.788257598877
1000	0.2	25	|	500	-1	dot_product
0.1519 %	0.31912 %	0.499528 %	0.5844331 %	|	0.4847 %	0.7998 %	0.73329 %	0.9458 %	0.92428 %	0.875089 %	652.48703956604
1000	0.2	25	|	800	-1	dot_product
0.1519 %	0.31931 %	0.501134 %	0.5860233 %	|	0.4851 %	0.8033 %	0.73745 %	0.9547 %	0.9358 %	0.886329 %	913.0947589874268
1000	0.2	25	|	1000	-1	dot_product
0.1519 %	0.31936 %	0.501838 %	0.5870252 %	|	0.4852 %	0.8043 %	0.73908 %	0.9571 %	0.94037 %	0.89223 %	1092.2110080718994
1000	0.2	20	|	1	-1	dot_product
0.075 %	0.18398 %	0.312593 %	0.2745188 %	|	0.261 %	0.4093 %	0.39743 %	0.4305 %	0.43292 %	0.410496 %	73.07863235473633
1000	0.2	20	|	2	-1	dot_product
0.0891 %	0.2186 %	0.373865 %	0.4068325 %	|	0.3198 %	0.5246 %	0.50014 %	0.5737 %	0.57529 %	0.559438 %	91.1095142364502
1000	0.2	20	|	4	-1	dot_product
0.0969 %	0.24148 %	0.410489 %	0.486949 %	|	0.361 %	0.6127 %	0.57507 %	0.6944 %	0.6955 %	0.6816 %	104.70032691955566
1000	0.2	20	|	8	-1	dot_product
0.1007 %	0.25383 %	0.426711 %	0.5189894 %	|	0.3822 %	0.6626 %	0.61464 %	0.7764 %	0.77305 %	0.749726 %	120.0411319732666
1000	0.2	20	|	16	-1	dot_product
0.1041 %	0.25836 %	0.43376 %	0.529164 %	|	0.3933 %	0.6917 %	0.63445 %	0.8297 %	0.81687 %	0.781724 %	140.75708389282227
1000	0.2	20	|	25	-1	dot_product
0.105 %	0.25986 %	0.436434 %	0.5316871 %	|	0.3963 %	0.7017 %	0.64129 %	0.8511 %	0.83394 %	0.793568 %	160.35699844360352
1000	0.2	20	|	30	-1	dot_product
0.1051 %	0.2602 %	0.437164 %	0.5322541 %	|	0.397 %	0.7048 %	0.64313 %	0.8572 %	0.83889 %	0.796894 %	167.8941249847412
1000	0.2	20	|	35	-1	dot_product
0.1051 %	0.26054 %	0.437709 %	0.5326114 %	|	0.3975 %	0.7067 %	0.64461 %	0.8619 %	0.8429 %	0.799365 %	169.92545127868652
1000	0.2	20	|	40	-1	dot_product
0.1053 %	0.26063 %	0.438088 %	0.532845 %	|	0.3979 %	0.708 %	0.64584 %	0.8648 %	0.84575 %	0.801243 %	176.79071426391602
1000	0.2	20	|	45	-1	dot_product
0.1055 %	0.26073 %	0.438393 %	0.533017 %	|	0.3986 %	0.7096 %	0.64672 %	0.8675 %	0.84804 %	0.802826 %	182.88564682006836
1000	0.2	20	|	50	-1	dot_product
0.1057 %	0.26082 %	0.438674 %	0.5331631 %	|	0.3993 %	0.7112 %	0.64763 %	0.8701 %	0.85017 %	0.804135 %	190.63067436218262
1000	0.2	20	|	55	-1	dot_product
0.1057 %	0.26093 %	0.438889 %	0.5332547 %	|	0.3993 %	0.7118 %	0.64834 %	0.8725 %	0.85202 %	0.80518 %	197.17884063720703
1000	0.2	20	|	60	-1	dot_product
0.1058 %	0.26102 %	0.439068 %	0.533347 %	|	0.3998 %	0.713 %	0.64895 %	0.875 %	0.85374 %	0.806128 %	202.2082805633545
1000	0.2	20	|	65	-1	dot_product
0.1058 %	0.26107 %	0.43921 %	0.5334263 %	|	0.4 %	0.7133 %	0.64938 %	0.8767 %	0.85506 %	0.807007 %	209.83600616455078
1000	0.2	20	|	75	-1	dot_product
0.1058 %	0.2612 %	0.439524 %	0.5335346 %	|	0.4003 %	0.7144 %	0.65032 %	0.8795 %	0.85761 %	0.808599 %	222.4588394165039
1000	0.2	20	|	90	-1	dot_product
0.106 %	0.26149 %	0.43997 %	0.5336608 %	|	0.4014 %	0.7173 %	0.65179 %	0.8845 %	0.86076 %	0.810575 %	237.68305778503418
1000	0.2	20	|	110	-1	dot_product
0.1062 %	0.26182 %	0.440461 %	0.5338196 %	|	0.4027 %	0.7202 %	0.65335 %	0.89 %	0.86492 %	0.812907 %	254.9436092376709
1000	0.2	20	|	130	-1	dot_product
0.1062 %	0.26198 %	0.440833 %	0.5339508 %	|	0.403 %	0.7216 %	0.65441 %	0.8932 %	0.86792 %	0.814788 %	272.0379829406738
1000	0.2	20	|	150	-1	dot_product
0.1062 %	0.26212 %	0.44118 %	0.5340439 %	|	0.4033 %	0.7229 %	0.6555 %	0.8955 %	0.87054 %	0.816337 %	284.071683883667
1000	0.2	20	|	170	-1	dot_product
0.1062 %	0.26216 %	0.441479 %	0.5341438 %	|	0.4033 %	0.7241 %	0.65645 %	0.8983 %	0.87312 %	0.817891 %	307.0411682128906
1000	0.2	20	|	200	-1	dot_product
0.1062 %	0.26222 %	0.441878 %	0.5342724 %	|	0.4033 %	0.7248 %	0.65742 %	0.9006 %	0.87611 %	0.819846 %	327.2531032562256
1000	0.2	20	|	220	-1	dot_product
0.1062 %	0.26232 %	0.442118 %	0.5343811 %	|	0.4036 %	0.7256 %	0.65815 %	0.9025 %	0.87816 %	0.821126 %	349.7629165649414
1000	0.2	20	|	250	-1	dot_product
0.1063 %	0.2624 %	0.442418 %	0.5344997 %	|	0.4038 %	0.7271 %	0.65899 %	0.9056 %	0.88049 %	0.822843 %	378.3915042877197
1000	0.2	20	|	310	-1	dot_product
0.1063 %	0.26248 %	0.44299 %	0.534735 %	|	0.4042 %	0.7285 %	0.66036 %	0.9093 %	0.88456 %	0.825889 %	426.15652084350586
1000	0.2	20	|	400	-1	dot_product
0.1063 %	0.2626 %	0.443656 %	0.5350675 %	|	0.4043 %	0.7315 %	0.66212 %	0.9144 %	0.8897 %	0.829818 %	513.430118560791
1000	0.2	20	|	500	-1	dot_product
0.1064 %	0.26279 %	0.444302 %	0.5353953 %	|	0.4048 %	0.7332 %	0.66378 %	0.9188 %	0.89436 %	0.833391 %	606.5483093261719
1000	0.2	20	|	800	-1	dot_product
0.1063 %	0.26294 %	0.445456 %	0.5362685 %	|	0.4047 %	0.7354 %	0.66664 %	0.9261 %	0.90396 %	0.841684 %	838.4642601013184
1000	0.2	20	|	1000	-1	dot_product
0.1064 %	0.26298 %	0.446137 %	0.536876 %	|	0.4047 %	0.7362 %	0.66785 %	0.9281 %	0.90757 %	0.846107 %	991.2710189819336
1000	0.2	10	|	1	-1	dot_product
0.0345 %	0.1179 %	0.238305 %	0.2740235 %	|	0.1566 %	0.3638 %	0.33724 %	0.4302 %	0.4328 %	0.410307 %	76.56073570251465
1000	0.2	10	|	2	-1	dot_product
0.0372 %	0.13191 %	0.267289 %	0.37797 %	|	0.1809 %	0.4373 %	0.39628 %	0.5704 %	0.57067 %	0.547378 %	91.82214736938477
1000	0.2	10	|	4	-1	dot_product
0.0401 %	0.13968 %	0.279961 %	0.4150503 %	|	0.1956 %	0.4818 %	0.42811 %	0.6763 %	0.67128 %	0.631071 %	104.96783256530762
1000	0.2	10	|	8	-1	dot_product
0.0409 %	0.14241 %	0.284054 %	0.4243105 %	|	0.201 %	0.5007 %	0.44104 %	0.7351 %	0.7222 %	0.662299 %	123.99935722351074
1000	0.2	10	|	16	-1	dot_product
0.0412 %	0.14306 %	0.28513 %	0.4258035 %	|	0.2026 %	0.5081 %	0.44527 %	0.7646 %	0.74357 %	0.672102 %	138.79990577697754
1000	0.2	10	|	25	-1	dot_product
0.0413 %	0.14323 %	0.285391 %	0.4258904 %	|	0.2027 %	0.5098 %	0.44642 %	0.775 %	0.75009 %	0.674854 %	149.5964527130127
1000	0.2	10	|	30	-1	dot_product
0.0413 %	0.14323 %	0.285492 %	0.4258201 %	|	0.2028 %	0.5102 %	0.44665 %	0.778 %	0.75193 %	0.675584 %	159.05070304870605
1000	0.2	10	|	35	-1	dot_product
0.0413 %	0.14325 %	0.285557 %	0.4257465 %	|	0.2028 %	0.5105 %	0.44685 %	0.7795 %	0.75317 %	0.676099 %	164.26730155944824
1000	0.2	10	|	40	-1	dot_product
0.0413 %	0.14328 %	0.285586 %	0.425667 %	|	0.2028 %	0.5107 %	0.44698 %	0.7804 %	0.75411 %	0.676389 %	175.37498474121094
1000	0.2	10	|	45	-1	dot_product
0.0413 %	0.1433 %	0.285604 %	0.4255933 %	|	0.2029 %	0.5109 %	0.44705 %	0.7815 %	0.75496 %	0.676658 %	176.98025703430176
1000	0.2	10	|	50	-1	dot_product
0.0413 %	0.1433 %	0.285601 %	0.4255321 %	|	0.2029 %	0.5112 %	0.44709 %	0.7825 %	0.75573 %	0.676896 %	183.86173248291016
1000	0.2	10	|	55	-1	dot_product
0.0413 %	0.14331 %	0.285613 %	0.4254755 %	|	0.2029 %	0.5112 %	0.44714 %	0.7828 %	0.75627 %	0.677087 %	192.8086280822754
1000	0.2	10	|	60	-1	dot_product
0.0413 %	0.14332 %	0.285614 %	0.4254179 %	|	0.203 %	0.5114 %	0.44718 %	0.7838 %	0.75682 %	0.677216 %	197.50642776489258
1000	0.2	10	|	65	-1	dot_product
0.0413 %	0.14333 %	0.285622 %	0.4253575 %	|	0.203 %	0.5114 %	0.44718 %	0.7841 %	0.7571 %	0.677302 %	201.43675804138184
1000	0.2	10	|	75	-1	dot_product
0.0414 %	0.14338 %	0.285644 %	0.4252637 %	|	0.2033 %	0.5117 %	0.44732 %	0.7849 %	0.75775 %	0.677511 %	206.06279373168945
1000	0.2	10	|	90	-1	dot_product
0.0414 %	0.14341 %	0.285652 %	0.4251359 %	|	0.2035 %	0.5124 %	0.44746 %	0.787 %	0.75872 %	0.677777 %	222.94902801513672
1000	0.2	10	|	110	-1	dot_product
0.0414 %	0.14351 %	0.285683 %	0.4249901 %	|	0.2043 %	0.5133 %	0.44776 %	0.7894 %	0.75985 %	0.678055 %	234.65228080749512
1000	0.2	10	|	130	-1	dot_product
0.0414 %	0.14352 %	0.285693 %	0.4248654 %	|	0.2044 %	0.5135 %	0.44783 %	0.7908 %	0.7607 %	0.678269 %	253.61084938049316
1000	0.2	10	|	150	-1	dot_product
0.0415 %	0.14353 %	0.285709 %	0.4247573 %	|	0.2045 %	0.5138 %	0.44798 %	0.7915 %	0.76135 %	0.678421 %	264.00232315063477
1000	0.2	10	|	170	-1	dot_product
0.0415 %	0.14354 %	0.285716 %	0.4246674 %	|	0.2045 %	0.514 %	0.44805 %	0.7925 %	0.762 %	0.678594 %	282.98044204711914
1000	0.2	10	|	200	-1	dot_product
0.0415 %	0.14355 %	0.285731 %	0.4245457 %	|	0.2045 %	0.514 %	0.44817 %	0.7928 %	0.76271 %	0.678755 %	298.9664077758789
1000	0.2	10	|	220	-1	dot_product
0.0415 %	0.14357 %	0.285745 %	0.4244821 %	|	0.2046 %	0.5142 %	0.44832 %	0.7935 %	0.76317 %	0.678874 %	318.5446262359619
1000	0.2	10	|	250	-1	dot_product
0.0415 %	0.1436 %	0.285762 %	0.4243943 %	|	0.2046 %	0.5143 %	0.44842 %	0.7949 %	0.76377 %	0.679049 %	343.37639808654785
1000	0.2	10	|	310	-1	dot_product
0.0415 %	0.14364 %	0.285774 %	0.4242378 %	|	0.2046 %	0.5146 %	0.44861 %	0.7959 %	0.76465 %	0.679283 %	380.97238540649414
1000	0.2	10	|	400	-1	dot_product
0.0415 %	0.14365 %	0.285805 %	0.4240623 %	|	0.2046 %	0.5149 %	0.44886 %	0.7985 %	0.76596 %	0.67963 %	442.4316883087158
1000	0.2	10	|	500	-1	dot_product
0.0415 %	0.14365 %	0.285814 %	0.4239123 %	|	0.2046 %	0.5149 %	0.44899 %	0.8 %	0.76698 %	0.679911 %	511.89446449279785
1000	0.2	10	|	800	-1	dot_product
0.0415 %	0.14366 %	0.285829 %	0.4236448 %	|	0.2046 %	0.5149 %	0.44921 %	0.8014 %	0.76878 %	0.680463 %	731.7030429840088
1000	0.2	10	|	1000	-1	dot_product
0.0415 %	0.14366 %	0.285824 %	0.4235774 %	|	0.2046 %	0.515 %	0.44921 %	0.8017 %	0.76946 %	0.680736 %	874.7806549072266
1000	0.4	100	|	1	-1	dot_product
0.3292 %	0.40014 %	0.407105 %	0.2746573 %	|	0.4277 %	0.4302 %	0.43269 %	0.4302 %	0.43279 %	0.41042 %	81.05587959289551
1000	0.4	100	|	2	-1	dot_product
0.4302 %	0.52082 %	0.550381 %	0.4301377 %	|	0.5705 %	0.574 %	0.57562 %	0.574 %	0.57575 %	0.560778 %	99.45559501647949
1000	0.4	100	|	4	-1	dot_product
0.5122 %	0.61958 %	0.669942 %	0.5948259 %	|	0.6927 %	0.6977 %	0.69976 %	0.6977 %	0.7 %	0.693668 %	116.30868911743164
1000	0.4	100	|	8	-1	dot_product
0.5658 %	0.68479 %	0.7437 %	0.7212098 %	|	0.7789 %	0.7851 %	0.78641 %	0.7852 %	0.78678 %	0.783044 %	134.3691349029541
1000	0.4	100	|	16	-1	dot_product
0.6056 %	0.72333 %	0.784924 %	0.7958664 %	|	0.8382 %	0.847 %	0.84213 %	0.8472 %	0.84266 %	0.837267 %	171.9346046447754
1000	0.4	100	|	25	-1	dot_product
0.6224 %	0.74007 %	0.802513 %	0.8239547 %	|	0.8647 %	0.8745 %	0.86668 %	0.8747 %	0.86729 %	0.861441 %	197.84903526306152
1000	0.4	100	|	30	-1	dot_product
0.6274 %	0.74512 %	0.808029 %	0.8323118 %	|	0.8727 %	0.8828 %	0.87453 %	0.883 %	0.87518 %	0.869209 %	213.03510665893555
1000	0.4	100	|	35	-1	dot_product
0.6311 %	0.74936 %	0.812328 %	0.8384089 %	|	0.8784 %	0.8887 %	0.88079 %	0.8889 %	0.88148 %	0.875299 %	232.01942443847656
1000	0.4	100	|	40	-1	dot_product
0.6333 %	0.75253 %	0.815654 %	0.8429818 %	|	0.8826 %	0.8933 %	0.8856 %	0.8935 %	0.88632 %	0.879861 %	242.3861026763916
1000	0.4	100	|	45	-1	dot_product
0.6357 %	0.75495 %	0.818434 %	0.8464524 %	|	0.8866 %	0.8975 %	0.88938 %	0.8977 %	0.89013 %	0.883754 %	251.3720989227295
1000	0.4	100	|	50	-1	dot_product
0.6374 %	0.75717 %	0.820843 %	0.8495657 %	|	0.89 %	0.9011 %	0.89287 %	0.9013 %	0.89363 %	0.887095 %	265.90919494628906
1000	0.4	100	|	55	-1	dot_product
0.6398 %	0.75943 %	0.822923 %	0.852011 %	|	0.8936 %	0.9047 %	0.89623 %	0.9049 %	0.89699 %	0.889971 %	280.34114837646484
1000	0.4	100	|	60	-1	dot_product
0.6425 %	0.76131 %	0.824647 %	0.8541006 %	|	0.8967 %	0.9081 %	0.89894 %	0.9083 %	0.8997 %	0.892384 %	290.22812843322754
1000	0.4	100	|	65	-1	dot_product
0.6436 %	0.76283 %	0.826348 %	0.8559619 %	|	0.8992 %	0.9106 %	0.90139 %	0.9108 %	0.90218 %	0.894674 %	305.71985244750977
1000	0.4	100	|	75	-1	dot_product
0.6463 %	0.76573 %	0.829338 %	0.8590319 %	|	0.9037 %	0.9154 %	0.90582 %	0.9156 %	0.90662 %	0.898756 %	328.6724090576172
1000	0.4	100	|	90	-1	dot_product
0.6504 %	0.76941 %	0.833084 %	0.8626862 %	|	0.9102 %	0.9223 %	0.91125 %	0.9225 %	0.91209 %	0.903877 %	362.7476692199707
1000	0.4	100	|	110	-1	dot_product
0.6555 %	0.77379 %	0.837327 %	0.8666057 %	|	0.9181 %	0.9302 %	0.9182 %	0.9305 %	0.91908 %	0.909609 %	408.3590507507324
1000	0.4	100	|	130	-1	dot_product
0.6577 %	0.77707 %	0.840822 %	0.8697645 %	|	0.9231 %	0.9353 %	0.92329 %	0.9356 %	0.92421 %	0.914485 %	451.8437385559082
1000	0.4	100	|	150	-1	dot_product
0.6602 %	0.77985 %	0.843861 %	0.8723771 %	|	0.9269 %	0.9394 %	0.92782 %	0.9397 %	0.92876 %	0.918621 %	492.28858947753906
1000	0.4	100	|	170	-1	dot_product
0.6631 %	0.78273 %	0.846704 %	0.8747579 %	|	0.9316 %	0.9443 %	0.93241 %	0.9447 %	0.93336 %	0.922492 %	542.3650741577148
1000	0.4	100	|	200	-1	dot_product
0.6651 %	0.78584 %	0.850463 %	0.8778251 %	|	0.9355 %	0.9488 %	0.9378 %	0.9492 %	0.93882 %	0.927655 %	605.4613590240479
1000	0.4	100	|	220	-1	dot_product
0.6668 %	0.78776 %	0.852783 %	0.8797158 %	|	0.9391 %	0.9525 %	0.94108 %	0.9529 %	0.94212 %	0.930903 %	647.6633548736572
1000	0.4	100	|	250	-1	dot_product
0.6689 %	0.79006 %	0.855901 %	0.8822098 %	|	0.9433 %	0.9571 %	0.94513 %	0.9575 %	0.94623 %	0.935382 %	722.6686477661133
1000	0.4	100	|	310	-1	dot_product
0.6713 %	0.79435 %	0.861573 %	0.8865663 %	|	0.9499 %	0.9645 %	0.9529 %	0.965 %	0.95404 %	0.943531 %	859.264612197876
1000	0.4	100	|	400	-1	dot_product
0.6754 %	0.79944 %	0.86853 %	0.8919662 %	|	0.9586 %	0.974 %	0.96276 %	0.9746 %	0.96403 %	0.953975 %	1053.3339977264404
1000	0.4	100	|	500	-1	dot_product
0.6787 %	0.80378 %	0.874725 %	0.8971283 %	|	0.9658 %	0.9817 %	0.97202 %	0.9824 %	0.97348 %	0.964021 %	1272.1028327941895
1000	0.4	100	|	800	-1	dot_product
0.6812 %	0.81163 %	0.887607 %	0.9089072 %	|	0.9783 %	0.9953 %	0.99107 %	0.996 %	0.99275 %	0.987737 %	1938.443899154663
1000	0.4	100	|	1000	-1	dot_product
0.6822 %	0.81433 %	0.893103 %	0.9160493 %	|	0.9815 %	0.9993 %	0.99821 %	1.0 %	0.99999 %	0.999838 %	2364.7525310516357
1000	0.4	50	|	1	-1	dot_product
0.2041 %	0.31248 %	0.376791 %	0.2746674 %	|	0.3924 %	0.4296 %	0.43077 %	0.4305 %	0.43285 %	0.410476 %	74.35750961303711
1000	0.4	50	|	2	-1	dot_product
0.2611 %	0.39225 %	0.486214 %	0.426757 %	|	0.513 %	0.5722 %	0.57035 %	0.5741 %	0.57569 %	0.560807 %	94.72346305847168
1000	0.4	50	|	4	-1	dot_product
0.2996 %	0.4529 %	0.56579 %	0.566822 %	|	0.6094 %	0.6935 %	0.68882 %	0.6976 %	0.69996 %	0.693534 %	105.63278198242188
1000	0.4	50	|	8	-1	dot_product
0.3263 %	0.48935 %	0.609614 %	0.6499894 %	|	0.6744 %	0.7774 %	0.76756 %	0.7852 %	0.78673 %	0.78236 %	127.81167030334473
1000	0.4	50	|	16	-1	dot_product
0.3459 %	0.50896 %	0.632306 %	0.6888947 %	|	0.7173 %	0.8365 %	0.81582 %	0.8472 %	0.84249 %	0.835518 %	152.98986434936523
1000	0.4	50	|	25	-1	dot_product
0.3531 %	0.5167 %	0.641883 %	0.7020231 %	|	0.734 %	0.8611 %	0.83605 %	0.8747 %	0.86684 %	0.85878 %	168.11609268188477
1000	0.4	50	|	30	-1	dot_product
0.3552 %	0.51881 %	0.644803 %	0.705819 %	|	0.7389 %	0.8688 %	0.84239 %	0.883 %	0.87461 %	0.86624 %	179.1074275970459
1000	0.4	50	|	35	-1	dot_product
0.356 %	0.52048 %	0.64704 %	0.7085295 %	|	0.742 %	0.874 %	0.84729 %	0.8889 %	0.88085 %	0.872016 %	193.7859058380127
1000	0.4	50	|	40	-1	dot_product
0.3568 %	0.52182 %	0.648815 %	0.7105207 %	|	0.7443 %	0.8777 %	0.85118 %	0.8935 %	0.88559 %	0.876345 %	199.7702121734619
1000	0.4	50	|	45	-1	dot_product
0.3575 %	0.52284 %	0.650256 %	0.7120769 %	|	0.7463 %	0.8814 %	0.85419 %	0.8977 %	0.88934 %	0.880032 %	211.98463439941406
1000	0.4	50	|	50	-1	dot_product
0.3581 %	0.52389 %	0.651417 %	0.7134737 %	|	0.7485 %	0.8846 %	0.85707 %	0.9013 %	0.89279 %	0.88317 %	220.5982208251953
1000	0.4	50	|	55	-1	dot_product
0.3586 %	0.52481 %	0.65251 %	0.7145583 %	|	0.7501 %	0.888 %	0.85971 %	0.9049 %	0.89611 %	0.885907 %	225.68607330322266
1000	0.4	50	|	60	-1	dot_product
0.3593 %	0.52565 %	0.653402 %	0.7154981 %	|	0.7524 %	0.8911 %	0.86187 %	0.9083 %	0.89878 %	0.888164 %	235.29744148254395
1000	0.4	50	|	65	-1	dot_product
0.3594 %	0.52622 %	0.654238 %	0.71634 %	|	0.7537 %	0.8933 %	0.86381 %	0.9108 %	0.9012 %	0.890301 %	241.26386642456055
1000	0.4	50	|	75	-1	dot_product
0.3602 %	0.5274 %	0.65579 %	0.7177318 %	|	0.756 %	0.8978 %	0.86752 %	0.9156 %	0.90555 %	0.89411 %	257.368803024292
1000	0.4	50	|	90	-1	dot_product
0.3622 %	0.52884 %	0.657703 %	0.7193719 %	|	0.7599 %	0.9041 %	0.87175 %	0.9223 %	0.91089 %	0.898866 %	274.9316692352295
1000	0.4	50	|	110	-1	dot_product
0.3633 %	0.53081 %	0.659833 %	0.7211892 %	|	0.7645 %	0.9111 %	0.87713 %	0.93 %	0.91753 %	0.904191 %	307.2342872619629
1000	0.4	50	|	130	-1	dot_product
0.3641 %	0.53214 %	0.661518 %	0.7226592 %	|	0.7669 %	0.9155 %	0.88098 %	0.935 %	0.9225 %	0.908695 %	332.02457427978516
1000	0.4	50	|	150	-1	dot_product
0.3648 %	0.53329 %	0.662967 %	0.723884 %	|	0.7688 %	0.9189 %	0.88436 %	0.939 %	0.92692 %	0.912509 %	360.943078994751
1000	0.4	50	|	170	-1	dot_product
0.3655 %	0.53446 %	0.664376 %	0.7250059 %	|	0.7709 %	0.9226 %	0.88787 %	0.9439 %	0.93142 %	0.916085 %	390.14291763305664
1000	0.4	50	|	200	-1	dot_product
0.3658 %	0.53569 %	0.666146 %	0.7264858 %	|	0.7729 %	0.9262 %	0.89197 %	0.9483 %	0.93674 %	0.920803 %	427.7324676513672
1000	0.4	50	|	220	-1	dot_product
0.366 %	0.53651 %	0.667229 %	0.7274103 %	|	0.7745 %	0.929 %	0.89452 %	0.9519 %	0.93993 %	0.923811 %	459.7196578979492
1000	0.4	50	|	250	-1	dot_product
0.3671 %	0.5374 %	0.668739 %	0.7286252 %	|	0.7772 %	0.9327 %	0.89743 %	0.9561 %	0.94377 %	0.927862 %	500.8573532104492
1000	0.4	50	|	310	-1	dot_product
0.3676 %	0.53878 %	0.671257 %	0.7307955 %	|	0.7794 %	0.9382 %	0.90289 %	0.9631 %	0.95114 %	0.935233 %	581.2637805938721
1000	0.4	50	|	400	-1	dot_product
0.3695 %	0.54025 %	0.674433 %	0.7335702 %	|	0.7831 %	0.9457 %	0.90983 %	0.9723 %	0.96069 %	0.944725 %	702.7804851531982
1000	0.4	50	|	500	-1	dot_product
0.3706 %	0.54168 %	0.677298 %	0.7362426 %	|	0.7867 %	0.9521 %	0.91602 %	0.9798 %	0.9695 %	0.953796 %	837.7113342285156
1000	0.4	50	|	800	-1	dot_product
0.3715 %	0.54386 %	0.683378 %	0.7426068 %	|	0.7916 %	0.9623 %	0.92864 %	0.9928 %	0.9878 %	0.975003 %	1240.3631210327148
1000	0.4	50	|	1000	-1	dot_product
0.3719 %	0.54476 %	0.686025 %	0.7465734 %	|	0.7932 %	0.9651 %	0.93359 %	0.9966 %	0.99452 %	0.98578 %	1481.065273284912
1000	0.4	25	|	1	-1	dot_product
0.0963 %	0.21146 %	0.32553 %	0.2744926 %	|	0.296 %	0.4183 %	0.40894 %	0.4305 %	0.43287 %	0.410411 %	74.72562789916992
1000	0.4	25	|	2	-1	dot_product
0.1136 %	0.2516 %	0.392609 %	0.4093057 %	|	0.3582 %	0.5394 %	0.51971 %	0.574 %	0.5755 %	0.559918 %	87.84699440002441
1000	0.4	25	|	4	-1	dot_product
0.1247 %	0.27552 %	0.43198 %	0.494914 %	|	0.4016 %	0.6342 %	0.59903 %	0.6959 %	0.69736 %	0.685337 %	102.97536849975586
1000	0.4	25	|	8	-1	dot_product
0.1295 %	0.28766 %	0.449352 %	0.5305661 %	|	0.4237 %	0.6874 %	0.64139 %	0.7799 %	0.77749 %	0.758267 %	120.90778350830078
1000	0.4	25	|	16	-1	dot_product
0.1327 %	0.2928 %	0.457222 %	0.5424748 %	|	0.4366 %	0.7185 %	0.66299 %	0.8367 %	0.82403 %	0.793536 %	146.33679389953613
1000	0.4	25	|	25	-1	dot_product
0.1335 %	0.29437 %	0.460104 %	0.5454569 %	|	0.4396 %	0.7303 %	0.67055 %	0.8588 %	0.84198 %	0.806559 %	159.98268127441406
1000	0.4	25	|	30	-1	dot_product
0.1337 %	0.29478 %	0.460954 %	0.5461735 %	|	0.4404 %	0.7339 %	0.67277 %	0.8654 %	0.84746 %	0.810349 %	169.04377937316895
1000	0.4	25	|	35	-1	dot_product
0.1338 %	0.29508 %	0.461568 %	0.5466561 %	|	0.4406 %	0.7361 %	0.67444 %	0.8702 %	0.85168 %	0.813115 %	178.23338508605957
1000	0.4	25	|	40	-1	dot_product
0.1338 %	0.2953 %	0.461985 %	0.546985 %	|	0.441 %	0.7376 %	0.67573 %	0.874 %	0.85488 %	0.815267 %	182.94715881347656
1000	0.4	25	|	45	-1	dot_product
0.1339 %	0.2955 %	0.462362 %	0.5472278 %	|	0.4414 %	0.7391 %	0.6768 %	0.877 %	0.85744 %	0.817104 %	192.57259368896484
1000	0.4	25	|	50	-1	dot_product
0.1342 %	0.2957 %	0.462702 %	0.5474463 %	|	0.442 %	0.7408 %	0.67785 %	0.8798 %	0.8597 %	0.818544 %	194.99516487121582
1000	0.4	25	|	55	-1	dot_product
0.1342 %	0.29577 %	0.462974 %	0.5476101 %	|	0.4421 %	0.7417 %	0.67852 %	0.8821 %	0.86164 %	0.819826 %	208.76455307006836
1000	0.4	25	|	60	-1	dot_product
0.1343 %	0.29587 %	0.463186 %	0.5477384 %	|	0.4424 %	0.7429 %	0.67916 %	0.8848 %	0.86356 %	0.820885 %	214.96939659118652
1000	0.4	25	|	65	-1	dot_product
0.1343 %	0.29591 %	0.463373 %	0.5478454 %	|	0.4425 %	0.7434 %	0.67963 %	0.8867 %	0.86502 %	0.82185 %	214.921236038208
1000	0.4	25	|	75	-1	dot_product
0.1343 %	0.29607 %	0.463766 %	0.5480427 %	|	0.4428 %	0.7446 %	0.6808 %	0.89 %	0.86777 %	0.823629 %	231.34303092956543
1000	0.4	25	|	90	-1	dot_product
