Program: faiss Topk: 1000 Num_split: 20 Batch: 128
L	m	k_star	|	w	Reorder	Metric
0.817 %	0.85453 %	0.880786 %	0.8997993 %	|	0.9983 %	0.9993 %	0.99922 %	0.9998 %	0.99969 %	0.99964 %	3460653.9630889893
6000	48	256	|	704	-1	squared_l2
0.817 %	0.85453 %	0.880792 %	0.8998102 %	|	0.9983 %	0.9993 %	0.99924 %	0.9998 %	0.99971 %	0.99966 %	3768480.100631714
6000	48	256	|	768	-1	squared_l2
0.817 %	0.85453 %	0.880797 %	0.8998176 %	|	0.9983 %	0.9993 %	0.99924 %	0.9998 %	0.99971 %	0.999676 %	4088585.352897644
6000	48	256	|	1024	-1	squared_l2
0.817 %	0.85453 %	0.880805 %	0.8998377 %	|	0.9983 %	0.9993 %	0.99924 %	0.9998 %	0.99971 %	0.999695 %	5365005.955696106
6000	48	256	|	1280	-1	squared_l2
0.817 %	0.85454 %	0.880808 %	0.8998432 %	|	0.9983 %	0.9993 %	0.99925 %	0.9998 %	0.99972 %	0.999702 %	-1
6000	48	256	|	1536	-1	squared_l2
0.817 %	0.85454 %	0.880808 %	0.8998454 %	|	0.9983 %	0.9993 %	0.99925 %	0.9998 %	0.99972 %	0.999704 %	-1
6000	48	256	|	2048	-1	squared_l2
0.817 %	0.85454 %	0.880808 %	0.8998466 %	|	0.9983 %	0.9993 %	0.99925 %	0.9998 %	0.99972 %	0.999705 %	-1
6000	24	256	|	1	-1	squared_l2
0.3235 %	0.3522 %	0.350574 %	0.3327769 %	|	0.5107 %	0.54 %	0.48223 %	0.5431 %	0.49006 %	0.435334 %	14692.649841308594
6000	24	256	|	16	-1	squared_l2
0.4935 %	0.55493 %	0.595513 %	0.6366197 %	|	0.8785 %	0.961 %	0.92377 %	0.9659 %	0.95022 %	0.922927 %	64995.33653259277
6000	24	256	|	32	-1	squared_l2
0.4988 %	0.56295 %	0.606687 %	0.654307 %	|	0.8954 %	0.9831 %	0.95039 %	0.988 %	0.98004 %	0.960959 %	113679.71897125244
6000	24	256	|	64	-1	squared_l2
0.5006 %	0.56585 %	0.610991 %	0.6618284 %	|	0.9007 %	0.9905 %	0.96099 %	0.9955 %	0.99251 %	0.978351 %	207410.65502166748
6000	24	256	|	128	-1	squared_l2
0.501 %	0.56673 %	0.612526 %	0.6646203 %	|	0.9026 %	0.9935 %	0.96464 %	0.9985 %	0.99692 %	0.985047 %	386670.2651977539
6000	24	256	|	256	-1	squared_l2
0.5012 %	0.56697 %	0.612912 %	0.6654219 %	|	0.903 %	0.9941 %	0.96577 %	0.9991 %	0.99836 %	0.987083 %	726025.7625579834
6000	24	256	|	320	-1	squared_l2
0.5012 %	0.56697 %	0.61296 %	0.6655107 %	|	0.903 %	0.9941 %	0.96586 %	0.9991 %	0.9985 %	0.987334 %	890612.7452850342
6000	24	256	|	384	-1	squared_l2
0.5012 %	0.56698 %	0.612973 %	0.6655565 %	|	0.903 %	0.9941 %	0.96594 %	0.9991 %	0.99858 %	0.987457 %	1053788.0229949951
6000	24	256	|	448	-1	squared_l2
0.5012 %	0.56698 %	0.612983 %	0.6655842 %	|	0.903 %	0.9941 %	0.96597 %	0.9991 %	0.99862 %	0.987516 %	1218627.83908844
6000	24	256	|	512	-1	squared_l2
0.5012 %	0.56698 %	0.612979 %	0.6656014 %	|	0.903 %	0.9941 %	0.96598 %	0.9991 %	0.99864 %	0.987554 %	1382230.2150726318
6000	24	256	|	576	-1	squared_l2
0.5012 %	0.56698 %	0.61298 %	0.6656123 %	|	0.903 %	0.9941 %	0.96598 %	0.9991 %	0.99864 %	0.98758 %	1539281.554222107
6000	24	256	|	640	-1	squared_l2
0.5012 %	0.56698 %	0.612982 %	0.6656197 %	|	0.903 %	0.9942 %	0.966 %	0.9992 %	0.99869 %	0.987605 %	1704825.234413147
6000	24	256	|	704	-1	squared_l2
0.5012 %	0.567 %	0.612985 %	0.6656247 %	|	0.903 %	0.9942 %	0.96602 %	0.9992 %	0.99871 %	0.987618 %	1851132.2784423828
6000	24	256	|	768	-1	squared_l2
0.5012 %	0.567 %	0.612987 %	0.6656278 %	|	0.903 %	0.9942 %	0.96602 %	0.9992 %	0.99871 %	0.987632 %	2009818.3870315552
6000	24	256	|	1024	-1	squared_l2
0.5012 %	0.567 %	0.612987 %	0.6656331 %	|	0.903 %	0.9942 %	0.96602 %	0.9992 %	0.99871 %	0.987642 %	2638665.828704834
6000	24	256	|	1280	-1	squared_l2
0.5012 %	0.567 %	0.612988 %	0.6656336 %	|	0.903 %	0.9942 %	0.96602 %	0.9992 %	0.99872 %	0.987645 %	-1
6000	24	256	|	1536	-1	squared_l2
0.5012 %	0.567 %	0.612988 %	0.665634 %	|	0.903 %	0.9942 %	0.96602 %	0.9992 %	0.99872 %	0.987646 %	-1
6000	24	256	|	2048	-1	squared_l2
0.5012 %	0.567 %	0.612989 %	0.6656343 %	|	0.903 %	0.9942 %	0.96602 %	0.9992 %	0.99872 %	0.987647 %	-1
6000	12	256	|	1	-1	squared_l2
0.1959 %	0.208 %	0.225747 %	0.2448228 %	|	0.3824 %	0.5036 %	0.40216 %	0.5361 %	0.47842 %	0.400153 %	12965.62671661377
6000	12	256	|	16	-1	squared_l2
0.2657 %	0.28745 %	0.328374 %	0.3895078 %	|	0.5672 %	0.8385 %	0.66307 %	0.9496 %	0.90246 %	0.748607 %	39961.56692504883
6000	12	256	|	32	-1	squared_l2
0.2671 %	0.28933 %	0.331277 %	0.3948292 %	|	0.572 %	0.8526 %	0.67258 %	0.9702 %	0.92532 %	0.765693 %	65565.65284729004
6000	12	256	|	64	-1	squared_l2
0.2673 %	0.29002 %	0.332214 %	0.3966115 %	|	0.5728 %	0.855 %	0.6756 %	0.9765 %	0.93377 %	0.771734 %	114831.45713806152
6000	12	256	|	128	-1	squared_l2
0.2673 %	0.29007 %	0.332421 %	0.3970934 %	|	0.5731 %	0.8556 %	0.67621 %	0.9789 %	0.93613 %	0.773466 %	209106.72187805176
6000	12	256	|	256	-1	squared_l2
0.2673 %	0.29012 %	0.332466 %	0.3971929 %	|	0.5732 %	0.8558 %	0.67635 %	0.9794 %	0.93677 %	0.773826 %	388843.9416885376
6000	12	256	|	320	-1	squared_l2
0.2673 %	0.29012 %	0.332464 %	0.3972014 %	|	0.5732 %	0.8558 %	0.67634 %	0.9794 %	0.93682 %	0.773859 %	476445.91331481934
6000	12	256	|	384	-1	squared_l2
0.2673 %	0.29012 %	0.332466 %	0.3972037 %	|	0.5732 %	0.8558 %	0.67635 %	0.9794 %	0.93685 %	0.773869 %	563329.4725418091
6000	12	256	|	448	-1	squared_l2
0.2673 %	0.29012 %	0.332466 %	0.3972044 %	|	0.5732 %	0.8558 %	0.67635 %	0.9794 %	0.93685 %	0.773874 %	649850.1777648926
6000	12	256	|	512	-1	squared_l2
0.2673 %	0.29012 %	0.332467 %	0.3972051 %	|	0.5732 %	0.8558 %	0.67635 %	0.9794 %	0.93686 %	0.773877 %	734188.8761520386
6000	12	256	|	576	-1	squared_l2
0.2673 %	0.29012 %	0.332467 %	0.3972055 %	|	0.5732 %	0.8558 %	0.67635 %	0.9794 %	0.93686 %	0.773879 %	826204.2999267578
6000	12	256	|	640	-1	squared_l2
0.2673 %	0.29012 %	0.332467 %	0.3972059 %	|	0.5732 %	0.8558 %	0.67635 %	0.9795 %	0.93688 %	0.773881 %	916444.3826675415
6000	12	256	|	704	-1	squared_l2
0.2673 %	0.29012 %	0.332467 %	0.397206 %	|	0.5732 %	0.8558 %	0.67635 %	0.9795 %	0.93689 %	0.773882 %	987827.1341323853
6000	12	256	|	768	-1	squared_l2
0.2673 %	0.29012 %	0.332467 %	0.397206 %	|	0.5732 %	0.8558 %	0.67635 %	0.9795 %	0.93689 %	0.773882 %	1072708.0583572388
6000	12	256	|	1024	-1	squared_l2
0.2673 %	0.29012 %	0.332467 %	0.397206 %	|	0.5732 %	0.8558 %	0.67635 %	0.9795 %	0.93689 %	0.773882 %	1405937.0517730713
6000	12	256	|	1280	-1	squared_l2
0.2673 %	0.29012 %	0.332467 %	0.397206 %	|	0.5732 %	0.8558 %	0.67635 %	0.9795 %	0.93689 %	0.773882 %	-1
6000	12	256	|	1536	-1	squared_l2
0.2673 %	0.29012 %	0.332467 %	0.397206 %	|	0.5732 %	0.8558 %	0.67635 %	0.9795 %	0.93689 %	0.773882 %	-1
6000	12	256	|	2048	-1	squared_l2
0.2673 %	0.29012 %	0.332467 %	0.397206 %	|	0.5732 %	0.8558 %	0.67635 %	0.9795 %	0.93689 %	0.773882 %	-1
5000	96	256	|	1	-1	squared_l2
0.5433 %	0.49781 %	0.448762 %	0.3905655 %	|	0.5541 %	0.5545 %	0.50113 %	0.5548 %	0.50148 %	0.449964 %	-1
5000	96	256	|	16	-1	squared_l2
0.9375 %	0.93514 %	0.927506 %	0.9045123 %	|	0.9669 %	0.9673 %	0.95692 %	0.9676 %	0.95729 %	0.937902 %	-1
5000	96	256	|	32	-1	squared_l2
0.9562 %	0.95729 %	0.959575 %	0.950958 %	|	0.9874 %	0.9878 %	0.98299 %	0.9881 %	0.98334 %	0.974448 %	-1
5000	96	256	|	64	-1	squared_l2
0.9629 %	0.96606 %	0.972683 %	0.9723489 %	|	0.9948 %	0.9952 %	0.99393 %	0.9955 %	0.99431 %	0.991089 %	-1
5000	96	256	|	128	-1	squared_l2
0.966 %	0.96914 %	0.976862 %	0.9799443 %	|	0.9982 %	0.9986 %	0.99807 %	0.9989 %	0.99842 %	0.997312 %	-1
5000	96	256	|	256	-1	squared_l2
0.9664 %	0.96981 %	0.977933 %	0.9821185 %	|	0.9986 %	0.999 %	0.99908 %	0.9993 %	0.99943 %	0.999216 %	-1
5000	96	256	|	320	-1	squared_l2
0.9668 %	0.96988 %	0.978049 %	0.9823524 %	|	0.999 %	0.9994 %	0.99918 %	0.9997 %	0.99953 %	0.999439 %	-1
5000	96	256	|	384	-1	squared_l2
0.9668 %	0.96994 %	0.978101 %	0.9824679 %	|	0.999 %	0.9994 %	0.99925 %	0.9997 %	0.9996 %	0.99954 %	-1
5000	96	256	|	448	-1	squared_l2
0.9668 %	0.96998 %	0.978133 %	0.9825366 %	|	0.999 %	0.9994 %	0.9993 %	0.9997 %	0.99966 %	0.999605 %	-1
5000	96	256	|	512	-1	squared_l2
0.9668 %	0.96999 %	0.978151 %	0.982577 %	|	0.999 %	0.9994 %	0.99932 %	0.9997 %	0.99968 %	0.99965 %	-1
5000	96	256	|	576	-1	squared_l2
0.9668 %	0.97001 %	0.978161 %	0.9826004 %	|	0.999 %	0.9994 %	0.99934 %	0.9997 %	0.9997 %	0.999678 %	-1
5000	96	256	|	640	-1	squared_l2
0.9668 %	0.97001 %	0.978172 %	0.9826186 %	|	0.999 %	0.9994 %	0.99934 %	0.9997 %	0.9997 %	0.999699 %	-1
5000	96	256	|	704	-1	squared_l2
0.9668 %	0.97001 %	0.978175 %	0.9826299 %	|	0.999 %	0.9994 %	0.99934 %	0.9997 %	0.9997 %	0.999709 %	-1
5000	96	256	|	768	-1	squared_l2
0.9668 %	0.97001 %	0.978182 %	0.9826385 %	|	0.999 %	0.9994 %	0.99934 %	0.9997 %	0.9997 %	0.999719 %	-1
5000	96	256	|	1024	-1	squared_l2
0.9668 %	0.97001 %	0.978188 %	0.9826542 %	|	0.999 %	0.9994 %	0.99934 %	0.9997 %	0.9997 %	0.99973 %	-1
5000	96	256	|	1280	-1	squared_l2
0.9668 %	0.97001 %	0.978191 %	0.9826585 %	|	0.999 %	0.9994 %	0.99934 %	0.9997 %	0.9997 %	0.999733 %	-1
5000	96	256	|	1536	-1	squared_l2
0.9668 %	0.97001 %	0.978192 %	0.9826599 %	|	0.999 %	0.9994 %	0.99934 %	0.9997 %	0.9997 %	0.999734 %	-1
5000	96	256	|	2048	-1	squared_l2
0.9668 %	0.97001 %	0.978192 %	0.9826607 %	|	0.999 %	0.9994 %	0.99934 %	0.9997 %	0.9997 %	0.999734 %	-1
5000	48	256	|	1	-1	squared_l2
0.4818 %	0.47251 %	0.436775 %	0.3851331 %	|	0.5536 %	0.5543 %	0.50099 %	0.5549 %	0.50153 %	0.44996 %	-1
5000	48	256	|	16	-1	squared_l2
0.7987 %	0.83196 %	0.846402 %	0.8463285 %	|	0.9661 %	0.9672 %	0.9568 %	0.9677 %	0.95731 %	0.937888 %	-1
5000	48	256	|	32	-1	squared_l2
0.813 %	0.84655 %	0.867914 %	0.8787121 %	|	0.9866 %	0.9877 %	0.98287 %	0.9882 %	0.98339 %	0.97444 %	-1
5000	48	256	|	64	-1	squared_l2
0.817 %	0.85213 %	0.876329 %	0.8924498 %	|	0.9939 %	0.9951 %	0.99382 %	0.9956 %	0.99433 %	0.991078 %	-1
5000	48	256	|	128	-1	squared_l2
0.8195 %	0.85404 %	0.879073 %	0.89732 %	|	0.9973 %	0.9985 %	0.99795 %	0.999 %	0.99847 %	0.9973 %	-1
5000	48	256	|	256	-1	squared_l2
0.8195 %	0.85439 %	0.879836 %	0.8988393 %	|	0.9977 %	0.9989 %	0.99895 %	0.9994 %	0.99947 %	0.9992 %	-1
5000	48	256	|	320	-1	squared_l2
0.8197 %	0.85447 %	0.879924 %	0.8990215 %	|	0.9981 %	0.9993 %	0.99905 %	0.9998 %	0.99957 %	0.999424 %	-1
5000	48	256	|	384	-1	squared_l2
0.8197 %	0.8545 %	0.87996 %	0.8991103 %	|	0.9981 %	0.9993 %	0.99912 %	0.9998 %	0.99963 %	0.999519 %	-1
5000	48	256	|	448	-1	squared_l2
0.8197 %	0.85454 %	0.879989 %	0.8991608 %	|	0.9981 %	0.9993 %	0.99918 %	0.9998 %	0.9997 %	0.99959 %	-1
5000	48	256	|	512	-1	squared_l2
0.8197 %	0.85456 %	0.880002 %	0.8991936 %	|	0.9981 %	0.9993 %	0.9992 %	0.9998 %	0.99972 %	0.999635 %	-1
5000	48	256	|	576	-1	squared_l2
0.8197 %	0.85457 %	0.880018 %	0.899213 %	|	0.9981 %	0.9993 %	0.99922 %	0.9998 %	0.99974 %	0.999663 %	-1
5000	48	256	|	640	-1	squared_l2
0.8197 %	0.85457 %	0.880025 %	0.8992265 %	|	0.9981 %	0.9993 %	0.99922 %	0.9998 %	0.99974 %	0.999684 %	-1
5000	48	256	|	704	-1	squared_l2
0.8197 %	0.85457 %	0.880031 %	0.899235 %	|	0.9981 %	0.9993 %	0.99922 %	0.9998 %	0.99974 %	0.999694 %	-1
5000	48	256	|	768	-1	squared_l2
0.8197 %	0.85457 %	0.880034 %	0.899241 %	|	0.9981 %	0.9993 %	0.99922 %	0.9998 %	0.99974 %	0.999704 %	-1
5000	48	256	|	1024	-1	squared_l2
0.8197 %	0.85457 %	0.880042 %	0.8992531 %	|	0.9981 %	0.9993 %	0.99922 %	0.9998 %	0.99974 %	0.999715 %	-1
5000	48	256	|	1280	-1	squared_l2
0.8197 %	0.85457 %	0.880042 %	0.8992566 %	|	0.9981 %	0.9993 %	0.99922 %	0.9998 %	0.99974 %	0.999718 %	-1
5000	48	256	|	1536	-1	squared_l2
0.8197 %	0.85457 %	0.880042 %	0.8992577 %	|	0.9981 %	0.9993 %	0.99922 %	0.9998 %	0.99974 %	0.999719 %	-1
5000	48	256	|	2048	-1	squared_l2
0.8197 %	0.85457 %	0.880042 %	0.8992582 %	|	0.9981 %	0.9993 %	0.99922 %	0.9998 %	0.99974 %	0.999719 %	-1
4000	96	256	|	1	-1	squared_l2
0.5502 %	0.50954 %	0.460921 %	0.4057588 %	|	0.5605 %	0.5607 %	0.51314 %	0.5612 %	0.51358 %	0.462215 %	33536.48662567139
4000	96	256	|	16	-1	squared_l2
0.9421 %	0.93998 %	0.934113 %	0.9146407 %	|	0.9704 %	0.9707 %	0.9621 %	0.9712 %	0.96251 %	0.945291 %	358843.1692123413
4000	96	256	|	32	-1	squared_l2
0.9594 %	0.9597 %	0.962783 %	0.9563794 %	|	0.9898 %	0.9901 %	0.98603 %	0.9905 %	0.98645 %	0.978398 %	677235.4125976562
4000	96	256	|	64	-1	squared_l2
0.9654 %	0.96704 %	0.973574 %	0.9742405 %	|	0.9967 %	0.997 %	0.99522 %	0.9975 %	0.99565 %	0.992531 %	1286876.9598007202
4000	96	256	|	128	-1	squared_l2
0.9669 %	0.96947 %	0.977059 %	0.9805323 %	|	0.9984 %	0.9987 %	0.99838 %	0.9992 %	0.99881 %	0.997838 %	2444049.687385559
4000	96	256	|	256	-1	squared_l2
0.9674 %	0.96993 %	0.977934 %	0.9821654 %	|	0.9989 %	0.9992 %	0.99909 %	0.9997 %	0.99952 %	0.999398 %	4639217.219352722
4000	96	256	|	320	-1	squared_l2
0.9674 %	0.96998 %	0.978018 %	0.9823351 %	|	0.9989 %	0.9992 %	0.99921 %	0.9997 %	0.99965 %	0.999551 %	5703105.273246765
4000	96	256	|	384	-1	squared_l2
0.9675 %	0.97 %	0.978062 %	0.9824182 %	|	0.999 %	0.9993 %	0.99925 %	0.9998 %	0.99969 %	0.999623 %	6794352.540969849
4000	96	256	|	448	-1	squared_l2
0.9675 %	0.97002 %	0.97808 %	0.9824651 %	|	0.999 %	0.9993 %	0.99927 %	0.9998 %	0.99971 %	0.999662 %	7799543.700218201
4000	96	256	|	512	-1	squared_l2
0.9675 %	0.97002 %	0.978088 %	0.9824901 %	|	0.999 %	0.9993 %	0.99927 %	0.9998 %	0.99971 %	0.999676 %	8875219.144821167
4000	96	256	|	576	-1	squared_l2
0.9675 %	0.97002 %	0.978099 %	0.9825068 %	|	0.999 %	0.9993 %	0.99927 %	0.9998 %	0.99971 %	0.999698 %	9860346.16470337
4000	96	256	|	640	-1	squared_l2
0.9675 %	0.97003 %	0.978105 %	0.9825184 %	|	0.999 %	0.9993 %	0.99928 %	0.9998 %	0.99972 %	0.99971 %	11000328.74584198
4000	96	256	|	704	-1	squared_l2
0.9675 %	0.97003 %	0.978108 %	0.9825266 %	|	0.999 %	0.9993 %	0.99928 %	0.9998 %	0.99972 %	0.999715 %	11820055.146217346
4000	96	256	|	768	-1	squared_l2
0.9675 %	0.97003 %	0.978112 %	0.9825309 %	|	0.999 %	0.9993 %	0.99928 %	0.9998 %	0.99972 %	0.99972 %	12896745.314598083
4000	96	256	|	1024	-1	squared_l2
0.9675 %	0.97003 %	0.978115 %	0.982539 %	|	0.999 %	0.9993 %	0.99928 %	0.9998 %	0.99972 %	0.999727 %	17069593.52016449
4000	96	256	|	1280	-1	squared_l2
0.9675 %	0.97003 %	0.978116 %	0.9825414 %	|	0.999 %	0.9993 %	0.99928 %	0.9998 %	0.99972 %	0.999731 %	-1
4000	96	256	|	1536	-1	squared_l2
0.9675 %	0.97003 %	0.978116 %	0.9825419 %	|	0.999 %	0.9993 %	0.99928 %	0.9998 %	0.99972 %	0.999731 %	-1
4000	96	256	|	2048	-1	squared_l2
0.9675 %	0.97003 %	0.978116 %	0.9825422 %	|	0.999 %	0.9993 %	0.99928 %	0.9998 %	0.99972 %	0.999731 %	-1
4000	48	256	|	1	-1	squared_l2
0.4873 %	0.48163 %	0.447547 %	0.3993336 %	|	0.5598 %	0.5609 %	0.51312 %	0.5612 %	0.51359 %	0.462212 %	20422.582626342773
4000	48	256	|	16	-1	squared_l2
0.795 %	0.83217 %	0.850037 %	0.8526299 %	|	0.9692 %	0.9707 %	0.96205 %	0.9711 %	0.96253 %	0.945289 %	166603.79886627197
4000	48	256	|	32	-1	squared_l2
0.8071 %	0.8455 %	0.868968 %	0.8811721 %	|	0.9885 %	0.9901 %	0.98599 %	0.9905 %	0.98647 %	0.978396 %	310165.5054092407
4000	48	256	|	64	-1	squared_l2
0.8115 %	0.85003 %	0.87583 %	0.8925928 %	|	0.9954 %	0.997 %	0.99518 %	0.9974 %	0.99566 %	0.992531 %	583071.9518661499
4000	48	256	|	128	-1	squared_l2
0.8123 %	0.85148 %	0.878238 %	0.8966619 %	|	0.997 %	0.9987 %	0.99834 %	0.9992 %	0.99884 %	0.99784 %	1098402.5573730469
4000	48	256	|	256	-1	squared_l2
0.8125 %	0.8517 %	0.878863 %	0.8978126 %	|	0.9975 %	0.9992 %	0.99905 %	0.9997 %	0.99955 %	0.999394 %	2084373.1546401978
4000	48	256	|	320	-1	squared_l2
0.8124 %	0.85174 %	0.878916 %	0.8979407 %	|	0.9975 %	0.9992 %	0.99917 %	0.9997 %	0.99967 %	0.999546 %	2563302.540779114
4000	48	256	|	384	-1	squared_l2
0.8125 %	0.85177 %	0.878946 %	0.8980037 %	|	0.9976 %	0.9993 %	0.99921 %	0.9998 %	0.99971 %	0.999618 %	3037956.323623657
4000	48	256	|	448	-1	squared_l2
0.8125 %	0.85178 %	0.878963 %	0.8980396 %	|	0.9976 %	0.9993 %	0.99923 %	0.9998 %	0.99973 %	0.999657 %	3508371.4151382446
4000	48	256	|	512	-1	squared_l2
0.8125 %	0.85178 %	0.878965 %	0.8980589 %	|	0.9976 %	0.9993 %	0.99923 %	0.9998 %	0.99973 %	0.999671 %	3983519.744873047
4000	48	256	|	576	-1	squared_l2
0.8125 %	0.85178 %	0.878971 %	0.8980732 %	|	0.9976 %	0.9993 %	0.99923 %	0.9998 %	0.99973 %	0.999693 %	4442029.223442078
4000	48	256	|	640	-1	squared_l2
0.8125 %	0.85178 %	0.878977 %	0.8980833 %	|	0.9976 %	0.9993 %	0.99924 %	0.9998 %	0.99974 %	0.999705 %	4913535.985946655
4000	48	256	|	704	-1	squared_l2
0.8125 %	0.85178 %	0.878979 %	0.8980878 %	|	0.9976 %	0.9993 %	0.99924 %	0.9998 %	0.99974 %	0.99971 %	5344157.347679138
4000	48	256	|	768	-1	squared_l2
0.8125 %	0.85178 %	0.87898 %	0.8980927 %	|	0.9976 %	0.9993 %	0.99924 %	0.9998 %	0.99974 %	0.999715 %	5802652.00138092
4000	48	256	|	1024	-1	squared_l2
0.8125 %	0.85178 %	0.878984 %	0.8980992 %	|	0.9976 %	0.9993 %	0.99924 %	0.9998 %	0.99974 %	0.999722 %	7624568.338394165
4000	48	256	|	1280	-1	squared_l2
0.8125 %	0.85178 %	0.878985 %	0.8981006 %	|	0.9976 %	0.9993 %	0.99924 %	0.9998 %	0.99974 %	0.999726 %	-1
4000	48	256	|	1536	-1	squared_l2
0.8125 %	0.85178 %	0.878985 %	0.8981008 %	|	0.9976 %	0.9993 %	0.99924 %	0.9998 %	0.99974 %	0.999726 %	-1
4000	48	256	|	2048	-1	squared_l2
0.8125 %	0.85178 %	0.878985 %	0.8981009 %	|	0.9976 %	0.9993 %	0.99924 %	0.9998 %	0.99974 %	0.999726 %	-1
3500	96	256	|	1	-1	squared_l2
0.5617 %	0.51932 %	0.471037 %	0.4164952 %	|	0.5723 %	0.5726 %	0.52307 %	0.5729 %	0.52349 %	0.472387 %	-1
3500	96	256	|	16	-1	squared_l2
0.9414 %	0.94211 %	0.938221 %	0.9203189 %	|	0.9714 %	0.9717 %	0.96482 %	0.972 %	0.96523 %	0.949861 %	-1
3500	96	256	|	32	-1	squared_l2
0.9578 %	0.96071 %	0.964539 %	0.9592839 %	|	0.9886 %	0.9889 %	0.9872 %	0.9893 %	0.9876 %	0.980649 %	-1
3500	96	256	|	64	-1	squared_l2
0.9643 %	0.96752 %	0.974278 %	0.9755698 %	|	0.9962 %	0.9965 %	0.99594 %	0.9968 %	0.99636 %	0.993608 %	-1
3500	96	256	|	128	-1	squared_l2
0.9665 %	0.96929 %	0.977305 %	0.9809916 %	|	0.9985 %	0.9988 %	0.99853 %	0.9991 %	0.99892 %	0.998213 %	-1
3500	96	256	|	256	-1	squared_l2
0.967 %	0.96976 %	0.977966 %	0.9823199 %	|	0.999 %	0.9993 %	0.99925 %	0.9996 %	0.99966 %	0.999448 %	-1
3500	96	256	|	320	-1	squared_l2
0.967 %	0.96977 %	0.978034 %	0.9824604 %	|	0.999 %	0.9993 %	0.99928 %	0.9996 %	0.99969 %	0.999594 %	-1
3500	96	256	|	384	-1	squared_l2
0.967 %	0.96978 %	0.978073 %	0.9825278 %	|	0.999 %	0.9993 %	0.99929 %	0.9996 %	0.9997 %	0.999657 %	-1
3500	96	256	|	448	-1	squared_l2
0.967 %	0.96978 %	0.978088 %	0.9825631 %	|	0.999 %	0.9993 %	0.99929 %	0.9996 %	0.9997 %	0.999684 %	-1
3500	96	256	|	512	-1	squared_l2
0.967 %	0.96979 %	0.978096 %	0.9825857 %	|	0.999 %	0.9993 %	0.9993 %	0.9996 %	0.99971 %	0.999702 %	-1
3500	96	256	|	576	-1	squared_l2
0.967 %	0.96979 %	0.978097 %	0.9826 %	|	0.999 %	0.9993 %	0.9993 %	0.9996 %	0.99971 %	0.999712 %	-1
3500	96	256	|	640	-1	squared_l2
0.967 %	0.96979 %	0.978098 %	0.982606 %	|	0.999 %	0.9993 %	0.9993 %	0.9996 %	0.99971 %	0.99972 %	-1
3500	96	256	|	704	-1	squared_l2
0.967 %	0.96979 %	0.978101 %	0.9826119 %	|	0.999 %	0.9993 %	0.9993 %	0.9996 %	0.99971 %	0.999727 %	-1
3500	96	256	|	768	-1	squared_l2
0.967 %	0.9698 %	0.978102 %	0.9826151 %	|	0.999 %	0.9993 %	0.99931 %	0.9996 %	0.99972 %	0.99973 %	-1
3500	96	256	|	1024	-1	squared_l2
0.967 %	0.9698 %	0.978102 %	0.982621 %	|	0.999 %	0.9993 %	0.99931 %	0.9996 %	0.99972 %	0.999732 %	-1
3500	96	256	|	1280	-1	squared_l2
0.967 %	0.9698 %	0.978103 %	0.9826228 %	|	0.999 %	0.9993 %	0.99931 %	0.9996 %	0.99972 %	0.999733 %	-1
3500	96	256	|	1536	-1	squared_l2
0.967 %	0.9698 %	0.978103 %	0.9826232 %	|	0.999 %	0.9993 %	0.99931 %	0.9996 %	0.99972 %	0.999733 %	-1
3500	96	256	|	2048	-1	squared_l2
0.967 %	0.9698 %	0.978103 %	0.9826234 %	|	0.999 %	0.9993 %	0.99931 %	0.9996 %	0.99972 %	0.999733 %	-1
3500	48	256	|	1	-1	squared_l2
0.4942 %	0.49053 %	0.457189 %	0.4098865 %	|	0.5712 %	0.5727 %	0.52285 %	0.5731 %	0.5235 %	0.472374 %	-1
3500	48	256	|	16	-1	squared_l2
0.7981 %	0.83484 %	0.852303 %	0.856248 %	|	0.97 %	0.9719 %	0.96462 %	0.9722 %	0.96527 %	0.949855 %	-1
3500	48	256	|	32	-1	squared_l2
0.8102 %	0.84659 %	0.869616 %	0.8826178 %	|	0.9871 %	0.9891 %	0.98701 %	0.9894 %	0.98764 %	0.980638 %	-1
3500	48	256	|	64	-1	squared_l2
0.8146 %	0.85082 %	0.875948 %	0.8929673 %	|	0.9946 %	0.9967 %	0.99574 %	0.9969 %	0.99638 %	0.993595 %	-1
3500	48	256	|	128	-1	squared_l2
0.8163 %	0.85223 %	0.877945 %	0.8965 %	|	0.9968 %	0.999 %	0.99833 %	0.9993 %	0.99896 %	0.998199 %	-1
3500	48	256	|	256	-1	squared_l2
0.8167 %	0.85259 %	0.878457 %	0.8974311 %	|	0.9973 %	0.9995 %	0.99906 %	0.9998 %	0.99969 %	0.999433 %	-1
3500	48	256	|	320	-1	squared_l2
0.8167 %	0.85258 %	0.878508 %	0.8975408 %	|	0.9973 %	0.9995 %	0.99909 %	0.9998 %	0.99972 %	0.999579 %	-1
3500	48	256	|	384	-1	squared_l2
0.8167 %	0.85259 %	0.878534 %	0.8975903 %	|	0.9973 %	0.9995 %	0.9991 %	0.9998 %	0.99973 %	0.999642 %	-1
3500	48	256	|	448	-1	squared_l2
0.8167 %	0.85259 %	0.878543 %	0.8976196 %	|	0.9973 %	0.9995 %	0.9991 %	0.9998 %	0.99973 %	0.999669 %	-1
3500	48	256	|	512	-1	squared_l2
