Program: faissGPU Topk: 1000 Num_split: 1 Batch: 128
L	m	k_star	|	w	Reorder	Metric
0.4735 %	0.56699 %	0.638117 %	0.714072 %	|	0.9081 %	0.9985 %	0.97853 %	1.0 %	0.99991 %	0.995588 %	1694.6570873260498
2000	16	256	|	384	-1	squared_l2
0.4734 %	0.56699 %	0.638123 %	0.7141177 %	|	0.9081 %	0.9985 %	0.97854 %	1.0 %	0.99995 %	0.995691 %	1714.3781185150146
2000	16	256	|	448	-1	squared_l2
0.4735 %	0.56699 %	0.638123 %	0.7141378 %	|	0.9081 %	0.9985 %	0.97854 %	1.0 %	0.99996 %	0.99573 %	1776.1881351470947
2000	16	256	|	512	-1	squared_l2
0.4735 %	0.56698 %	0.638124 %	0.7141428 %	|	0.9081 %	0.9985 %	0.97854 %	1.0 %	0.99996 %	0.995742 %	1999.4678497314453
2000	16	256	|	576	-1	squared_l2
0.4735 %	0.56698 %	0.638124 %	0.7141455 %	|	0.9081 %	0.9985 %	0.97854 %	1.0 %	0.99996 %	0.995748 %	2055.1445484161377
2000	16	256	|	640	-1	squared_l2
0.4735 %	0.56698 %	0.638124 %	0.7141457 %	|	0.9081 %	0.9985 %	0.97855 %	1.0 %	0.99997 %	0.995751 %	2160.6719493865967
2000	16	256	|	704	-1	squared_l2
0.4735 %	0.56698 %	0.638125 %	0.7141456 %	|	0.9081 %	0.9985 %	0.97855 %	1.0 %	0.99997 %	0.995751 %	2215.308666229248
2000	16	256	|	768	-1	squared_l2
0.4735 %	0.56698 %	0.638125 %	0.714146 %	|	0.9081 %	0.9985 %	0.97855 %	1.0 %	0.99997 %	0.995751 %	2261.0976696014404
2000	16	256	|	1024	-1	squared_l2
0.4735 %	0.56698 %	0.638125 %	0.7141458 %	|	0.9081 %	0.9985 %	0.97855 %	1.0 %	0.99997 %	0.995753 %	2878.206968307495
2000	16	256	|	1280	-1	squared_l2
0.4735 %	0.56698 %	0.638125 %	0.7141463 %	|	0.9081 %	0.9985 %	0.97855 %	1.0 %	0.99997 %	0.995753 %	3205.0349712371826
2000	16	256	|	1536	-1	squared_l2
0.4735 %	0.56698 %	0.638125 %	0.7141459 %	|	0.9081 %	0.9985 %	0.97855 %	1.0 %	0.99997 %	0.995753 %	4008.350372314453
2000	32	256	|	1	-1	squared_l2
0.3543 %	0.34096 %	0.259572 %	0.1436495 %	|	0.4474 %	0.4479 %	0.3634 %	0.4479 %	0.3634 %	0.262489 %	1288.6104583740234
2000	32	256	|	16	-1	squared_l2
0.6237 %	0.68983 %	0.705126 %	0.6415297 %	|	0.9209 %	0.9292 %	0.88991 %	0.9292 %	0.88993 %	0.814807 %	1369.0247535705566
2000	32	256	|	32	-1	squared_l2
0.6396 %	0.71398 %	0.751635 %	0.7436986 %	|	0.9612 %	0.9716 %	0.9545 %	0.9716 %	0.95464 %	0.911709 %	1403.3186435699463
2000	32	256	|	64	-1	squared_l2
0.6463 %	0.72294 %	0.772831 %	0.8001394 %	|	0.9802 %	0.9926 %	0.98617 %	0.9926 %	0.98649 %	0.969444 %	1467.5593376159668
2000	32	256	|	128	-1	squared_l2
0.6481 %	0.7259 %	0.779708 %	0.8225685 %	|	0.9854 %	0.9988 %	0.99733 %	0.9988 %	0.99781 %	0.993395 %	1585.3333473205566
2000	32	256	|	256	-1	squared_l2
0.6486 %	0.7263 %	0.781027 %	0.8281893 %	|	0.9864 %	1.0 %	0.99933 %	1.0 %	0.99983 %	0.999325 %	1732.8686714172363
2000	32	256	|	320	-1	squared_l2
0.6488 %	0.72631 %	0.781116 %	0.8285988 %	|	0.9864 %	1.0 %	0.99943 %	1.0 %	0.99994 %	0.999753 %	1893.9480781555176
2000	32	256	|	384	-1	squared_l2
0.6486 %	0.72631 %	0.781144 %	0.8287476 %	|	0.9864 %	1.0 %	0.99947 %	1.0 %	0.99998 %	0.99989 %	2037.9397869110107
2000	32	256	|	448	-1	squared_l2
0.6488 %	0.72632 %	0.781151 %	0.8288005 %	|	0.9864 %	1.0 %	0.99948 %	1.0 %	0.99999 %	0.999942 %	2098.0379581451416
2000	32	256	|	512	-1	squared_l2
0.6488 %	0.72631 %	0.781153 %	0.8288205 %	|	0.9864 %	1.0 %	0.99948 %	1.0 %	0.99999 %	0.999962 %	2283.769369125366
2000	32	256	|	576	-1	squared_l2
0.6487 %	0.72631 %	0.781154 %	0.8288307 %	|	0.9864 %	1.0 %	0.99948 %	1.0 %	0.99999 %	0.99997 %	2306.809186935425
2000	32	256	|	640	-1	squared_l2
0.6486 %	0.72632 %	0.781155 %	0.8288322 %	|	0.9864 %	1.0 %	0.99949 %	1.0 %	1.0 %	0.999974 %	2706.8917751312256
2000	32	256	|	704	-1	squared_l2
0.6486 %	0.72631 %	0.781155 %	0.8288334 %	|	0.9864 %	1.0 %	0.99949 %	1.0 %	1.0 %	0.999976 %	2744.6718215942383
2000	32	256	|	768	-1	squared_l2
0.6487 %	0.72632 %	0.781155 %	0.8288339 %	|	0.9864 %	1.0 %	0.99949 %	1.0 %	1.0 %	0.999976 %	2873.2781410217285
2000	32	256	|	1024	-1	squared_l2
0.6486 %	0.72632 %	0.781156 %	0.8288343 %	|	0.9864 %	1.0 %	0.99949 %	1.0 %	1.0 %	0.999979 %	3640.324831008911
2000	32	256	|	1280	-1	squared_l2
0.6486 %	0.72632 %	0.781156 %	0.8288342 %	|	0.9864 %	1.0 %	0.99949 %	1.0 %	1.0 %	0.999979 %	4665.260314941406
2000	32	256	|	1536	-1	squared_l2
0.6486 %	0.72632 %	0.781156 %	0.8288343 %	|	0.9864 %	1.0 %	0.99949 %	1.0 %	1.0 %	0.999979 %	5706.420660018921
2000	64	256	|	1	-1	squared_l2
0.4051 %	0.35793 %	0.261995 %	0.1436747 %	|	0.4479 %	0.4479 %	0.3634 %	0.4479 %	0.3634 %	0.262489 %	1257.9030990600586
2000	64	256	|	16	-1	squared_l2
0.7825 %	0.81248 %	0.784677 %	0.6641571 %	|	0.9291 %	0.9292 %	0.88993 %	0.9292 %	0.88993 %	0.814807 %	1373.854637145996
2000	64	256	|	32	-1	squared_l2
0.8094 %	0.85325 %	0.857523 %	0.7961492 %	|	0.9715 %	0.9716 %	0.95464 %	0.9716 %	0.95464 %	0.91171 %	1425.8720874786377
2000	64	256	|	64	-1	squared_l2
0.823 %	0.87029 %	0.892624 %	0.8812285 %	|	0.9925 %	0.9926 %	0.98649 %	0.9926 %	0.98649 %	0.969449 %	1521.594762802124
2000	64	256	|	128	-1	squared_l2
0.8268 %	0.87566 %	0.904143 %	0.9173555 %	|	0.9987 %	0.9988 %	0.99781 %	0.9988 %	0.99781 %	0.993404 %	1698.2510089874268
2000	64	256	|	256	-1	squared_l2
0.8272 %	0.87651 %	0.906606 %	0.9267012 %	|	0.9999 %	1.0 %	0.99983 %	1.0 %	0.99983 %	0.999344 %	2105.8530807495117
2000	64	256	|	320	-1	squared_l2
0.8275 %	0.87654 %	0.906778 %	0.9274459 %	|	0.9999 %	1.0 %	0.99994 %	1.0 %	0.99994 %	0.999774 %	2230.3526401519775
2000	64	256	|	384	-1	squared_l2
0.8274 %	0.87657 %	0.906836 %	0.9277238 %	|	0.9999 %	1.0 %	0.99998 %	1.0 %	0.99998 %	0.999911 %	2361.8268966674805
2000	64	256	|	448	-1	squared_l2
0.8274 %	0.87657 %	0.906851 %	0.9278319 %	|	0.9999 %	1.0 %	0.99999 %	1.0 %	0.99999 %	0.999963 %	2555.7219982147217
2000	64	256	|	512	-1	squared_l2
0.8272 %	0.87656 %	0.906861 %	0.9278778 %	|	0.9999 %	1.0 %	0.99999 %	1.0 %	0.99999 %	0.999983 %	2857.2118282318115
2000	64	256	|	576	-1	squared_l2
0.8271 %	0.87656 %	0.906863 %	0.9278964 %	|	0.9999 %	1.0 %	0.99999 %	1.0 %	0.99999 %	0.999991 %	3133.1663131713867
2000	64	256	|	640	-1	squared_l2
0.8271 %	0.87657 %	0.906864 %	0.9279018 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999995 %	3343.42885017395
2000	64	256	|	704	-1	squared_l2
0.8272 %	0.87656 %	0.906863 %	0.9279047 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999997 %	3780.466079711914
2000	64	256	|	768	-1	squared_l2
0.8271 %	0.87656 %	0.906863 %	0.927906 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999997 %	3979.3546199798584
2000	64	256	|	1024	-1	squared_l2
0.8272 %	0.87656 %	0.906863 %	0.9279074 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	5413.386344909668
2000	64	256	|	1280	-1	squared_l2
0.8272 %	0.87656 %	0.906863 %	0.9279076 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	6795.971870422363
2000	64	256	|	1536	-1	squared_l2
0.8272 %	0.87656 %	0.906863 %	0.9279077 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	7787.386655807495
4000	16	256	|	1	-1	squared_l2
0.2834 %	0.28566 %	0.213301 %	0.1044435 %	|	0.4155 %	0.4212 %	0.32853 %	0.4212 %	0.32856 %	0.218294 %	2487.7877235412598
4000	16	256	|	16	-1	squared_l2
0.4471 %	0.53273 %	0.568164 %	0.5267278 %	|	0.8393 %	0.8945 %	0.83775 %	0.8948 %	0.84209 %	0.740565 %	2540.5561923980713
4000	16	256	|	32	-1	squared_l2
0.4597 %	0.55034 %	0.607383 %	0.6220249 %	|	0.8846 %	0.9574 %	0.91419 %	0.9584 %	0.92336 %	0.855701 %	2568.873405456543
4000	16	256	|	64	-1	squared_l2
0.4641 %	0.55741 %	0.626656 %	0.6791759 %	|	0.8998 %	0.9834 %	0.95579 %	0.9849 %	0.97035 %	0.935363 %	2610.4817390441895
4000	16	256	|	128	-1	squared_l2
0.4651 %	0.55948 %	0.633803 %	0.7056397 %	|	0.9046 %	0.9933 %	0.97367 %	0.9951 %	0.99196 %	0.977816 %	2681.0152530670166
4000	16	256	|	256	-1	squared_l2
0.4648 %	0.55995 %	0.63555 %	0.714342 %	|	0.9057 %	0.9974 %	0.97838 %	0.9996 %	0.99881 %	0.992885 %	2824.073076248169
4000	16	256	|	320	-1	squared_l2
0.4648 %	0.55996 %	0.635688 %	0.7152562 %	|	0.9057 %	0.9975 %	0.97872 %	0.9998 %	0.99935 %	0.994497 %	2908.555030822754
4000	16	256	|	384	-1	squared_l2
0.4648 %	0.55996 %	0.635745 %	0.7156574 %	|	0.9058 %	0.9976 %	0.97891 %	0.9999 %	0.99963 %	0.995207 %	2956.611394882202
4000	16	256	|	448	-1	squared_l2
0.4648 %	0.55996 %	0.635771 %	0.7158469 %	|	0.9058 %	0.9977 %	0.97901 %	1.0 %	0.99983 %	0.995618 %	3013.8165950775146
4000	16	256	|	512	-1	squared_l2
0.4648 %	0.55996 %	0.635783 %	0.7159505 %	|	0.9058 %	0.9977 %	0.97905 %	1.0 %	0.99988 %	0.99582 %	3091.8831825256348
4000	16	256	|	576	-1	squared_l2
0.4648 %	0.55996 %	0.635786 %	0.7160011 %	|	0.9058 %	0.9977 %	0.97908 %	1.0 %	0.99994 %	0.995916 %	3321.6304779052734
4000	16	256	|	640	-1	squared_l2
0.4648 %	0.55996 %	0.635787 %	0.7160301 %	|	0.9058 %	0.9977 %	0.97908 %	1.0 %	0.99994 %	0.995974 %	3308.591842651367
4000	16	256	|	704	-1	squared_l2
0.4648 %	0.55996 %	0.635786 %	0.7160401 %	|	0.9058 %	0.9977 %	0.97909 %	1.0 %	0.99995 %	0.995993 %	3305.5620193481445
4000	16	256	|	768	-1	squared_l2
0.4648 %	0.55996 %	0.635788 %	0.7160499 %	|	0.9058 %	0.9977 %	0.9791 %	1.0 %	0.99997 %	0.996011 %	3333.204507827759
4000	16	256	|	1024	-1	squared_l2
0.4648 %	0.55996 %	0.63579 %	0.7160582 %	|	0.9058 %	0.9977 %	0.9791 %	1.0 %	0.99998 %	0.99603 %	3595.9839820861816
4000	16	256	|	1280	-1	squared_l2
0.4648 %	0.55996 %	0.635792 %	0.7160583 %	|	0.9058 %	0.9977 %	0.9791 %	1.0 %	0.99998 %	0.996032 %	4223.758697509766
4000	16	256	|	1536	-1	squared_l2
0.4648 %	0.55996 %	0.635794 %	0.7160586 %	|	0.9058 %	0.9977 %	0.9791 %	1.0 %	0.99998 %	0.996032 %	4709.691762924194
4000	16	256	|	2048	-1	squared_l2
0.4648 %	0.55996 %	0.635792 %	0.7160581 %	|	0.9058 %	0.9977 %	0.9791 %	1.0 %	0.99998 %	0.996032 %	5833.847284317017
4000	32	256	|	1	-1	squared_l2
0.3388 %	0.31219 %	0.21672 %	0.1044723 %	|	0.4209 %	0.4212 %	0.32856 %	0.4212 %	0.32856 %	0.218294 %	2457.45849609375
4000	32	256	|	16	-1	squared_l2
0.6058 %	0.66873 %	0.66244 %	0.5517257 %	|	0.888 %	0.8948 %	0.84204 %	0.8948 %	0.84209 %	0.740589 %	2534.3191623687744
4000	32	256	|	32	-1	squared_l2
0.634 %	0.70205 %	0.726673 %	0.6791139 %	|	0.9481 %	0.9584 %	0.92324 %	0.9584 %	0.92336 %	0.855891 %	2557.2502613067627
4000	32	256	|	64	-1	squared_l2
0.6439 %	0.7177 %	0.760976 %	0.7660234 %	|	0.9726 %	0.9849 %	0.97006 %	0.9849 %	0.97035 %	0.936239 %	2606.853485107422
4000	32	256	|	128	-1	squared_l2
0.6473 %	0.72387 %	0.775264 %	0.8097105 %	|	0.982 %	0.9951 %	0.99157 %	0.9951 %	0.99197 %	0.979863 %	2699.193000793457
4000	32	256	|	256	-1	squared_l2
0.6473 %	0.72539 %	0.779438 %	0.825623 %	|	0.9857 %	0.9996 %	0.99834 %	0.9996 %	0.99882 %	0.996166 %	2916.590452194214
4000	32	256	|	320	-1	squared_l2
0.6474 %	0.7255 %	0.779831 %	0.8275358 %	|	0.9859 %	0.9998 %	0.99888 %	0.9998 %	0.99937 %	0.998064 %	3092.108964920044
4000	32	256	|	384	-1	squared_l2
0.6476 %	0.72556 %	0.78 %	0.828457 %	|	0.986 %	0.9999 %	0.99915 %	0.9999 %	0.99965 %	0.998904 %	3193.4378147125244
4000	32	256	|	448	-1	squared_l2
0.6476 %	0.7256 %	0.780091 %	0.8289434 %	|	0.9861 %	1.0 %	0.99934 %	1.0 %	0.99985 %	0.99941 %	3310.0061416625977
4000	32	256	|	512	-1	squared_l2
0.6476 %	0.72561 %	0.780136 %	0.8292144 %	|	0.9861 %	1.0 %	0.99938 %	1.0 %	0.9999 %	0.999667 %	3371.412992477417
4000	32	256	|	576	-1	squared_l2
0.6476 %	0.72561 %	0.780164 %	0.8293521 %	|	0.9861 %	1.0 %	0.99943 %	1.0 %	0.99996 %	0.999801 %	3358.469009399414
4000	32	256	|	640	-1	squared_l2
0.6475 %	0.7256 %	0.780176 %	0.8294361 %	|	0.9861 %	1.0 %	0.99943 %	1.0 %	0.99996 %	0.999881 %	3588.355779647827
4000	32	256	|	704	-1	squared_l2
0.6476 %	0.72561 %	0.780181 %	0.8294803 %	|	0.9861 %	1.0 %	0.99944 %	1.0 %	0.99997 %	0.999909 %	3676.6109466552734
4000	32	256	|	768	-1	squared_l2
0.6476 %	0.72561 %	0.780189 %	0.8295112 %	|	0.9861 %	1.0 %	0.99946 %	1.0 %	0.99999 %	0.999938 %	3826.836585998535
4000	32	256	|	1024	-1	squared_l2
0.6476 %	0.72561 %	0.780195 %	0.8295434 %	|	0.9861 %	1.0 %	0.99947 %	1.0 %	1.0 %	0.999972 %	4501.518487930298
4000	32	256	|	1280	-1	squared_l2
0.6476 %	0.72561 %	0.780195 %	0.8295474 %	|	0.9861 %	1.0 %	0.99947 %	1.0 %	1.0 %	0.999976 %	5380.821228027344
4000	32	256	|	1536	-1	squared_l2
0.6476 %	0.72561 %	0.780196 %	0.8295484 %	|	0.9861 %	1.0 %	0.99947 %	1.0 %	1.0 %	0.999977 %	6557.2943687438965
4000	32	256	|	2048	-1	squared_l2
0.6476 %	0.72561 %	0.780196 %	0.8295492 %	|	0.9861 %	1.0 %	0.99947 %	1.0 %	1.0 %	0.999978 %	8772.640705108643
4000	64	256	|	1	-1	squared_l2
0.3855 %	0.32438 %	0.21804 %	0.1044853 %	|	0.4212 %	0.4212 %	0.32856 %	0.4212 %	0.32856 %	0.218294 %	2357.6347827911377
4000	64	256	|	16	-1	squared_l2
0.7588 %	0.77866 %	0.72158 %	0.561399 %	|	0.8948 %	0.8948 %	0.84209 %	0.8948 %	0.84209 %	0.740589 %	2553.739309310913
4000	64	256	|	32	-1	squared_l2
0.8015 %	0.83364 %	0.817454 %	0.7086308 %	|	0.9584 %	0.9584 %	0.92336 %	0.9584 %	0.92336 %	0.855891 %	2599.3852615356445
4000	64	256	|	64	-1	squared_l2
0.8185 %	0.86093 %	0.873313 %	0.8267732 %	|	0.9849 %	0.9849 %	0.97035 %	0.9849 %	0.97035 %	0.936239 %	2680.422306060791
4000	64	256	|	128	-1	squared_l2
0.8251 %	0.87181 %	0.897513 %	0.8950067 %	|	0.9951 %	0.9951 %	0.99197 %	0.9951 %	0.99197 %	0.979867 %	2827.488899230957
4000	64	256	|	256	-1	squared_l2
0.8275 %	0.87503 %	0.904817 %	0.9209522 %	|	0.9996 %	0.9996 %	0.99882 %	0.9996 %	0.99882 %	0.996178 %	3208.7345123291016
4000	64	256	|	320	-1	squared_l2
0.8276 %	0.87531 %	0.905549 %	0.9241525 %	|	0.9998 %	0.9998 %	0.99937 %	0.9998 %	0.99937 %	0.998077 %	3522.7012634277344
4000	64	256	|	384	-1	squared_l2
0.8278 %	0.87543 %	0.905864 %	0.9257182 %	|	0.9999 %	0.9999 %	0.99965 %	0.9999 %	0.99965 %	0.998919 %	3417.9656505584717
4000	64	256	|	448	-1	squared_l2
0.828 %	0.87548 %	0.906057 %	0.9265725 %	|	1.0 %	1.0 %	0.99985 %	1.0 %	0.99985 %	0.999426 %	3528.40518951416
4000	64	256	|	512	-1	squared_l2
0.828 %	0.87549 %	0.906148 %	0.9270517 %	|	1.0 %	1.0 %	0.9999 %	1.0 %	0.9999 %	0.999683 %	3780.1249027252197
4000	64	256	|	576	-1	squared_l2
0.8281 %	0.87551 %	0.906201 %	0.9273201 %	|	1.0 %	1.0 %	0.99996 %	1.0 %	0.99996 %	0.99982 %	4198.716402053833
4000	64	256	|	640	-1	squared_l2
0.8279 %	0.87551 %	0.906224 %	0.9274775 %	|	1.0 %	1.0 %	0.99996 %	1.0 %	0.99996 %	0.9999 %	4193.534851074219
4000	64	256	|	704	-1	squared_l2
0.828 %	0.87551 %	0.906232 %	0.9275694 %	|	1.0 %	1.0 %	0.99997 %	1.0 %	0.99997 %	0.999929 %	4606.445074081421
4000	64	256	|	768	-1	squared_l2
0.828 %	0.87553 %	0.906238 %	0.927626 %	|	1.0 %	1.0 %	0.99999 %	1.0 %	0.99999 %	0.999958 %	4763.437986373901
4000	64	256	|	1024	-1	squared_l2
0.8278 %	0.87553 %	0.90625 %	0.9277055 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999992 %	6280.287265777588
4000	64	256	|	1280	-1	squared_l2
0.828 %	0.87553 %	0.906252 %	0.9277185 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999997 %	7553.328990936279
4000	64	256	|	1536	-1	squared_l2
0.8279 %	0.87553 %	0.906253 %	0.9277201 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999999 %	8523.407936096191
4000	64	256	|	2048	-1	squared_l2
0.828 %	0.87553 %	0.906253 %	0.9277212 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	10280.978202819824
600	16	256	|	1	-1	squared_l2
0.3133 %	0.34497 %	0.322894 %	0.2361678 %	|	0.4928 %	0.5045 %	0.43375 %	0.5047 %	0.43426 %	0.352411 %	462.8121852874756
600	16	256	|	16	-1	squared_l2
0.4662 %	0.55674 %	0.622071 %	0.6691079 %	|	0.8892 %	0.9685 %	0.94173 %	0.97 %	0.95673 %	0.920906 %	553.7521839141846
600	16	256	|	32	-1	squared_l2
0.4702 %	0.56224 %	0.633466 %	0.6988774 %	|	0.9024 %	0.9913 %	0.96955 %	0.9937 %	0.98962 %	0.974729 %	614.1328811645508
600	16	256	|	64	-1	squared_l2
0.4704 %	0.56313 %	0.636042 %	0.7079761 %	|	0.9052 %	0.9966 %	0.9764 %	0.9993 %	0.99856 %	0.992236 %	671.2760925292969
600	16	256	|	128	-1	squared_l2
0.4705 %	0.56322 %	0.636328 %	0.7093457 %	|	0.9053 %	0.9973 %	0.97727 %	1.0 %	0.99996 %	0.995022 %	791.1746501922607
600	16	256	|	256	-1	squared_l2
0.4705 %	0.56323 %	0.636331 %	0.7093918 %	|	0.9053 %	0.9973 %	0.97725 %	1.0 %	0.99996 %	0.995125 %	1034.5985889434814
600	16	256	|	320	-1	squared_l2
0.4705 %	0.56323 %	0.636332 %	0.7093917 %	|	0.9053 %	0.9973 %	0.97725 %	1.0 %	0.99996 %	0.995127 %	1131.6328048706055
600	16	256	|	384	-1	squared_l2
0.4705 %	0.56323 %	0.636331 %	0.709392 %	|	0.9053 %	0.9973 %	0.97725 %	1.0 %	0.99996 %	0.995127 %	1287.7709865570068
600	16	256	|	448	-1	squared_l2
0.4705 %	0.56323 %	0.636331 %	0.7093911 %	|	0.9053 %	0.9973 %	0.97725 %	1.0 %	0.99996 %	0.995126 %	1385.655403137207
600	16	256	|	512	-1	squared_l2
0.4705 %	0.56323 %	0.636332 %	0.7093917 %	|	0.9053 %	0.9973 %	0.97725 %	1.0 %	0.99996 %	0.995126 %	1460.5767726898193
600	16	256	|	576	-1	squared_l2
0.4705 %	0.56323 %	0.636331 %	0.7093924 %	|	0.9053 %	0.9973 %	0.97725 %	1.0 %	0.99996 %	0.995127 %	1559.1156482696533
600	32	256	|	1	-1	squared_l2
0.3838 %	0.39416 %	0.342551 %	0.2375152 %	|	0.5044 %	0.5047 %	0.43426 %	0.5047 %	0.43426 %	0.352413 %	469.1591262817383
600	32	256	|	16	-1	squared_l2
0.628 %	0.71177 %	0.751623 %	0.7592176 %	|	0.9606 %	0.97 %	0.95657 %	0.97 %	0.95674 %	0.922148 %	566.368579864502
600	32	256	|	32	-1	squared_l2
0.6357 %	0.72234 %	0.77177 %	0.8066864 %	|	0.982 %	0.9937 %	0.9892 %	0.9937 %	0.98964 %	0.977655 %	617.8133487701416
600	32	256	|	64	-1	squared_l2
0.637 %	0.7244 %	0.777191 %	0.8225978 %	|	0.9869 %	0.9993 %	0.99804 %	0.9993 %	0.99859 %	0.99655 %	701.4126777648926
600	32	256	|	128	-1	squared_l2
0.637 %	0.72481 %	0.777925 %	0.8254727 %	|	0.9875 %	1.0 %	0.99944 %	1.0 %	1.0 %	0.999825 %	888.1187438964844
600	32	256	|	256	-1	squared_l2
0.6371 %	0.72479 %	0.777946 %	0.8256131 %	|	0.9875 %	1.0 %	0.99943 %	1.0 %	1.0 %	0.999973 %	1272.8216648101807
600	32	256	|	320	-1	squared_l2
0.6371 %	0.72479 %	0.777946 %	0.8256136 %	|	0.9875 %	1.0 %	0.99943 %	1.0 %	1.0 %	0.999975 %	1447.171926498413
600	32	256	|	384	-1	squared_l2
0.6371 %	0.72479 %	0.777946 %	0.8256137 %	|	0.9875 %	1.0 %	0.99943 %	1.0 %	1.0 %	0.999975 %	1536.691665649414
600	32	256	|	448	-1	squared_l2
0.6371 %	0.72479 %	0.777946 %	0.8256139 %	|	0.9875 %	1.0 %	0.99943 %	1.0 %	1.0 %	0.999976 %	1681.1540126800537
600	32	256	|	512	-1	squared_l2
0.6371 %	0.7248 %	0.777946 %	0.8256137 %	|	0.9875 %	1.0 %	0.99943 %	1.0 %	1.0 %	0.999976 %	2026.956558227539
600	32	256	|	576	-1	squared_l2
0.6371 %	0.7248 %	0.777946 %	0.8256138 %	|	0.9875 %	1.0 %	0.99943 %	1.0 %	1.0 %	0.999976 %	2145.660400390625
600	64	256	|	1	-1	squared_l2
0.4503 %	0.42378 %	0.350554 %	0.237994 %	|	0.5047 %	0.5047 %	0.43426 %	0.5047 %	0.43426 %	0.352413 %	478.3632755279541
600	64	256	|	16	-1	squared_l2
0.8074 %	0.85276 %	0.862774 %	0.8233991 %	|	0.97 %	0.97 %	0.95674 %	0.97 %	0.95674 %	0.922149 %	611.3686561584473
600	64	256	|	32	-1	squared_l2
0.8248 %	0.87034 %	0.895587 %	0.8964363 %	|	0.9936 %	0.9937 %	0.98964 %	0.9937 %	0.98964 %	0.977663 %	657.489538192749
600	64	256	|	64	-1	squared_l2
0.8279 %	0.87454 %	0.904633 %	0.9218306 %	|	0.9992 %	0.9993 %	0.99859 %	0.9993 %	0.99859 %	0.996568 %	809.2861175537109
600	64	256	|	128	-1	squared_l2
0.8283 %	0.87513 %	0.905982 %	0.9266432 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999848 %	1114.9568557739258
600	64	256	|	256	-1	squared_l2
0.8282 %	0.87514 %	0.906038 %	0.9269131 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999996 %	1651.2298583984375
600	64	256	|	320	-1	squared_l2
0.8282 %	0.87515 %	0.906039 %	0.926915 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999999 %	1965.3925895690918
600	64	256	|	384	-1	squared_l2
0.8282 %	0.87515 %	0.906039 %	0.9269152 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999999 %	2153.184652328491
600	64	256	|	448	-1	squared_l2
0.8282 %	0.87515 %	0.906039 %	0.9269152 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	2553.112506866455
600	64	256	|	512	-1	squared_l2
0.8282 %	0.87515 %	0.906039 %	0.9269151 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	2784.6574783325195
600	64	256	|	576	-1	squared_l2
0.8282 %	0.87515 %	0.906039 %	0.9269151 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	3199.5553970336914
500	16	256	|	1	-1	squared_l2
0.3062 %	0.3503 %	0.333851 %	0.253352 %	|	0.4904 %	0.5043 %	0.44746 %	0.5043 %	0.44801 %	0.367987 %	398.62656593322754
500	16	256	|	16	-1	squared_l2
0.4568 %	0.55574 %	0.624158 %	0.6762995 %	|	0.8902 %	0.9766 %	0.94719 %	0.9781 %	0.96358 %	0.933342 %	494.7230815887451
500	16	256	|	32	-1	squared_l2
0.4606 %	0.56058 %	0.633635 %	0.7012803 %	|	0.9006 %	0.994 %	0.97132 %	0.9963 %	0.99202 %	0.979581 %	525.2985954284668
500	16	256	|	64	-1	squared_l2
0.4608 %	0.56134 %	0.635606 %	0.7080973 %	|	0.902 %	0.9969 %	0.97653 %	0.9995 %	0.99915 %	0.993355 %	609.5399856567383
500	16	256	|	128	-1	squared_l2
0.461 %	0.56139 %	0.635778 %	0.7089293 %	|	0.9022 %	0.9974 %	0.97704 %	1.0 %	0.99992 %	0.995041 %	755.4941177368164
500	16	256	|	256	-1	squared_l2
0.461 %	0.56138 %	0.635779 %	0.7089447 %	|	0.9021 %	0.9974 %	0.97704 %	1.0 %	0.99994 %	0.99508 %	1017.8265571594238
500	16	256	|	320	-1	squared_l2
0.461 %	0.56138 %	0.635777 %	0.7089452 %	|	0.9022 %	0.9974 %	0.97704 %	1.0 %	0.99994 %	0.995081 %	1098.7286567687988
500	16	256	|	384	-1	squared_l2
0.461 %	0.56138 %	0.635779 %	0.7089453 %	|	0.9022 %	0.9974 %	0.97704 %	1.0 %	0.99994 %	0.995081 %	1270.3986167907715
500	16	256	|	448	-1	squared_l2
