Program: faiss Topk: 1000 Num_split: 1 Batch: 128
L	m	k_star	|	w	Reorder	Metric
0.896 %	0.90028 %	0.872309 %	0.762509 %	|	0.9549 %	0.955 %	0.93265 %	0.955 %	0.93265 %	0.883154 %	11804.447412490845
4000	96	64	|	64	-1	squared_l2
0.9206 %	0.92994 %	0.925686 %	0.8637053 %	|	0.9839 %	0.9839 %	0.97086 %	0.9839 %	0.97086 %	0.943707 %	21499.5596408844
4000	96	64	|	128	-1	squared_l2
0.9299 %	0.9433 %	0.951816 %	0.9270344 %	|	0.9955 %	0.9955 %	0.98997 %	0.9955 %	0.98997 %	0.977148 %	39051.809549331665
4000	96	64	|	256	-1	squared_l2
0.9325 %	0.94783 %	0.961847 %	0.9586609 %	|	0.9988 %	0.9988 %	0.99723 %	0.9988 %	0.99723 %	0.992765 %	72062.1280670166
4000	96	64	|	320	-1	squared_l2
0.9331 %	0.94832 %	0.963235 %	0.963742 %	|	0.9994 %	0.9994 %	0.99814 %	0.9994 %	0.99814 %	0.995343 %	86999.5801448822
4000	96	64	|	384	-1	squared_l2
0.9331 %	0.94866 %	0.963977 %	0.9666634 %	|	0.9994 %	0.9994 %	0.99884 %	0.9994 %	0.99884 %	0.996798 %	102475.1889705658
4000	96	64	|	448	-1	squared_l2
0.9334 %	0.94891 %	0.964441 %	0.9685224 %	|	0.9996 %	0.9996 %	0.99926 %	0.9996 %	0.99926 %	0.997728 %	119249.57585334778
4000	96	64	|	512	-1	squared_l2
0.9335 %	0.94905 %	0.964746 %	0.9697087 %	|	0.9998 %	0.9998 %	0.9995 %	0.9998 %	0.9995 %	0.998396 %	134669.35276985168
4000	96	64	|	576	-1	squared_l2
0.9336 %	0.94918 %	0.964949 %	0.9705098 %	|	0.9999 %	0.9999 %	0.99975 %	0.9999 %	0.99975 %	0.99883 %	150697.54362106323
4000	96	64	|	640	-1	squared_l2
0.9336 %	0.94922 %	0.965089 %	0.9710722 %	|	0.9999 %	0.9999 %	0.99983 %	0.9999 %	0.99983 %	0.999107 %	166833.0433368683
4000	96	64	|	704	-1	squared_l2
0.9337 %	0.94925 %	0.965181 %	0.9714788 %	|	1.0 %	1.0 %	0.9999 %	1.0 %	0.9999 %	0.999288 %	181809.70859527588
4000	96	64	|	768	-1	squared_l2
0.9337 %	0.94927 %	0.965241 %	0.9717806 %	|	1.0 %	1.0 %	0.99992 %	1.0 %	0.99992 %	0.999431 %	195328.27234268188
4000	96	64	|	1024	-1	squared_l2
0.9337 %	0.94932 %	0.965372 %	0.9724218 %	|	1.0 %	1.0 %	0.99999 %	1.0 %	0.99999 %	0.999759 %	255130.43117523193
4000	12	256	|	1	-1	squared_l2
0.1967 %	0.24528 %	0.224129 %	0.1216437 %	|	0.3597 %	0.3794 %	0.32759 %	0.3798 %	0.32859 %	0.241471 %	493.73555183410645
4000	12	256	|	16	-1	squared_l2
0.3109 %	0.43536 %	0.509681 %	0.5303969 %	|	0.7506 %	0.8987 %	0.83375 %	0.9038 %	0.86572 %	0.787282 %	1526.883840560913
4000	12	256	|	32	-1	squared_l2
0.3143 %	0.44461 %	0.529934 %	0.5853052 %	|	0.7738 %	0.9476 %	0.88475 %	0.955 %	0.93264 %	0.879129 %	2425.734281539917
4000	12	256	|	64	-1	squared_l2
0.3165 %	0.44744 %	0.538757 %	0.6132604 %	|	0.7831 %	0.9734 %	0.90939 %	0.9839 %	0.97075 %	0.934629 %	4166.751146316528
4000	12	256	|	128	-1	squared_l2
0.3168 %	0.44861 %	0.541944 %	0.6255676 %	|	0.7872 %	0.983 %	0.91972 %	0.9953 %	0.98961 %	0.962351 %	7528.005123138428
4000	12	256	|	256	-1	squared_l2
0.3168 %	0.44886 %	0.542791 %	0.6300153 %	|	0.7877 %	0.9852 %	0.92251 %	0.9986 %	0.99661 %	0.973367 %	14071.081399917603
4000	12	256	|	320	-1	squared_l2
0.317 %	0.44891 %	0.542882 %	0.6305798 %	|	0.788 %	0.9856 %	0.92273 %	0.9992 %	0.99746 %	0.974914 %	17303.06911468506
4000	12	256	|	384	-1	squared_l2
0.3169 %	0.4489 %	0.542925 %	0.630872 %	|	0.7879 %	0.9856 %	0.92289 %	0.9992 %	0.99809 %	0.975708 %	20523.813009262085
4000	12	256	|	448	-1	squared_l2
0.317 %	0.4489 %	0.542946 %	0.6310551 %	|	0.788 %	0.9858 %	0.92301 %	0.9994 %	0.99844 %	0.976187 %	23682.997941970825
4000	12	256	|	512	-1	squared_l2
0.317 %	0.4489 %	0.542956 %	0.6311634 %	|	0.788 %	0.9858 %	0.92303 %	0.9996 %	0.99866 %	0.976498 %	26868.545293807983
4000	12	256	|	576	-1	squared_l2
0.3169 %	0.4489 %	0.542959 %	0.6312259 %	|	0.788 %	0.9859 %	0.92307 %	0.9997 %	0.99886 %	0.976673 %	30187.267065048218
4000	12	256	|	640	-1	squared_l2
0.3169 %	0.44889 %	0.542963 %	0.6312659 %	|	0.788 %	0.9859 %	0.92309 %	0.9997 %	0.99893 %	0.976781 %	33404.11853790283
4000	12	256	|	704	-1	squared_l2
0.3169 %	0.44889 %	0.542968 %	0.631294 %	|	0.788 %	0.986 %	0.9231 %	0.9998 %	0.99898 %	0.976839 %	36654.34002876282
4000	12	256	|	768	-1	squared_l2
0.3169 %	0.44889 %	0.542971 %	0.631311 %	|	0.788 %	0.986 %	0.9231 %	0.9998 %	0.999 %	0.976875 %	39607.09834098816
4000	12	256	|	1024	-1	squared_l2
0.3169 %	0.44889 %	0.542974 %	0.6313428 %	|	0.788 %	0.986 %	0.9231 %	0.9998 %	0.99906 %	0.976975 %	52829.10656929016
4000	24	256	|	1	-1	squared_l2
0.2877 %	0.30159 %	0.237856 %	0.1216466 %	|	0.379 %	0.3798 %	0.32859 %	0.3798 %	0.32859 %	0.241471 %	537.7490520477295
4000	24	256	|	16	-1	squared_l2
0.5596 %	0.65251 %	0.674652 %	0.6023927 %	|	0.8931 %	0.9038 %	0.86556 %	0.9038 %	0.86572 %	0.788378 %	2036.1251831054688
4000	24	256	|	32	-1	squared_l2
0.5783 %	0.67808 %	0.722244 %	0.7038863 %	|	0.9405 %	0.955 %	0.93236 %	0.955 %	0.93265 %	0.883153 %	3430.100917816162
4000	24	256	|	64	-1	squared_l2
0.5852 %	0.69045 %	0.746301 %	0.7648487 %	|	0.9668 %	0.9839 %	0.97036 %	0.9839 %	0.97086 %	0.943705 %	6067.253351211548
4000	24	256	|	128	-1	squared_l2
0.5877 %	0.69541 %	0.757144 %	0.7953614 %	|	0.9767 %	0.9955 %	0.98928 %	0.9955 %	0.98997 %	0.977142 %	11275.38537979126
4000	24	256	|	256	-1	squared_l2
0.5889 %	0.69705 %	0.760975 %	0.8084417 %	|	0.9794 %	0.9987 %	0.99637 %	0.9988 %	0.99723 %	0.992744 %	21301.563501358032
4000	24	256	|	320	-1	squared_l2
0.589 %	0.69719 %	0.761548 %	0.8105041 %	|	0.98 %	0.9993 %	0.99722 %	0.9994 %	0.99814 %	0.995313 %	26109.42268371582
4000	24	256	|	384	-1	squared_l2
0.5889 %	0.69722 %	0.761867 %	0.8116973 %	|	0.98 %	0.9993 %	0.9979 %	0.9994 %	0.99884 %	0.996761 %	31160.46905517578
4000	24	256	|	448	-1	squared_l2
0.589 %	0.69726 %	0.762031 %	0.8124642 %	|	0.9802 %	0.9995 %	0.99828 %	0.9996 %	0.99926 %	0.997684 %	35827.308893203735
4000	24	256	|	512	-1	squared_l2
0.5891 %	0.69733 %	0.762143 %	0.8129699 %	|	0.9804 %	0.9997 %	0.99852 %	0.9998 %	0.9995 %	0.998345 %	40277.20093727112
4000	24	256	|	576	-1	squared_l2
0.5892 %	0.69737 %	0.76223 %	0.8133089 %	|	0.9805 %	0.9998 %	0.99875 %	0.9999 %	0.99975 %	0.998776 %	44992.83409118652
4000	24	256	|	640	-1	squared_l2
0.5892 %	0.69737 %	0.762274 %	0.8135464 %	|	0.9805 %	0.9998 %	0.99882 %	0.9999 %	0.99983 %	0.999052 %	49873.10838699341
4000	24	256	|	704	-1	squared_l2
0.5892 %	0.69738 %	0.76231 %	0.8137226 %	|	0.9806 %	0.9999 %	0.99888 %	1.0 %	0.9999 %	0.999233 %	54682.11841583252
4000	24	256	|	768	-1	squared_l2
0.5892 %	0.69738 %	0.76233 %	0.8138466 %	|	0.9806 %	0.9999 %	0.9989 %	1.0 %	0.99992 %	0.999371 %	59400.702476501465
4000	24	256	|	1024	-1	squared_l2
0.5892 %	0.69739 %	0.762369 %	0.8141251 %	|	0.9806 %	0.9999 %	0.99896 %	1.0 %	0.99999 %	0.999699 %	78387.01677322388
4000	32	256	|	1	-1	squared_l2
0.3173 %	0.31486 %	0.239973 %	0.1216466 %	|	0.3796 %	0.3798 %	0.32859 %	0.3798 %	0.32859 %	0.241471 %	700.6587982177734
4000	32	256	|	16	-1	squared_l2
0.668 %	0.73228 %	0.726708 %	0.6166184 %	|	0.9024 %	0.9038 %	0.86572 %	0.9038 %	0.86572 %	0.788378 %	4747.907400131226
4000	32	256	|	32	-1	squared_l2
0.6925 %	0.76681 %	0.788894 %	0.7348379 %	|	0.9527 %	0.955 %	0.93265 %	0.955 %	0.93265 %	0.883154 %	8808.960914611816
4000	32	256	|	64	-1	squared_l2
0.7067 %	0.78367 %	0.821214 %	0.8121473 %	|	0.9813 %	0.9839 %	0.97086 %	0.9839 %	0.97086 %	0.943707 %	16838.477611541748
4000	32	256	|	128	-1	squared_l2
0.7116 %	0.79116 %	0.835839 %	0.8529664 %	|	0.9927 %	0.9955 %	0.98997 %	0.9955 %	0.98997 %	0.977148 %	32512.000560760498
4000	32	256	|	256	-1	squared_l2
0.7134 %	0.79318 %	0.841428 %	0.8708199 %	|	0.9959 %	0.9988 %	0.99722 %	0.9988 %	0.99723 %	0.992765 %	63661.335945129395
4000	32	256	|	320	-1	squared_l2
0.7135 %	0.79345 %	0.842303 %	0.8736363 %	|	0.9965 %	0.9994 %	0.99813 %	0.9994 %	0.99814 %	0.995343 %	79150.31337738037
4000	32	256	|	384	-1	squared_l2
0.7134 %	0.7937 %	0.842726 %	0.8752894 %	|	0.9964 %	0.9994 %	0.99883 %	0.9994 %	0.99884 %	0.996798 %	94549.86381530762
4000	32	256	|	448	-1	squared_l2
0.7134 %	0.79381 %	0.843025 %	0.8763887 %	|	0.9966 %	0.9996 %	0.99925 %	0.9996 %	0.99926 %	0.997728 %	109902.8012752533
4000	32	256	|	512	-1	squared_l2
0.7136 %	0.79386 %	0.843213 %	0.8771138 %	|	0.9968 %	0.9998 %	0.99949 %	0.9998 %	0.9995 %	0.998396 %	124801.51653289795
4000	32	256	|	576	-1	squared_l2
0.7137 %	0.79393 %	0.843336 %	0.8775977 %	|	0.9969 %	0.9999 %	0.99973 %	0.9999 %	0.99975 %	0.99883 %	139949.04232025146
4000	32	256	|	640	-1	squared_l2
0.7137 %	0.79395 %	0.843405 %	0.8779411 %	|	0.9969 %	0.9999 %	0.99981 %	0.9999 %	0.99983 %	0.999107 %	155251.47604942322
4000	32	256	|	704	-1	squared_l2
0.7137 %	0.79396 %	0.843455 %	0.8781915 %	|	0.997 %	1.0 %	0.99988 %	1.0 %	0.9999 %	0.999288 %	171247.83849716187
4000	32	256	|	768	-1	squared_l2
0.7137 %	0.79395 %	0.843485 %	0.8783827 %	|	0.997 %	1.0 %	0.9999 %	1.0 %	0.99992 %	0.999431 %	186528.254032135
4000	32	256	|	1024	-1	squared_l2
0.7137 %	0.79398 %	0.843571 %	0.8788016 %	|	0.997 %	1.0 %	0.99997 %	1.0 %	0.99999 %	0.999759 %	248229.07304763794
4000	48	256	|	1	-1	squared_l2
0.3554 %	0.32468 %	0.241163 %	0.1216466 %	|	0.3797 %	0.3798 %	0.32859 %	0.3798 %	0.32859 %	0.241471 %	586.8396759033203
4000	48	256	|	16	-1	squared_l2
0.7986 %	0.81087 %	0.769697 %	0.6252714 %	|	0.9037 %	0.9038 %	0.86572 %	0.9038 %	0.86572 %	0.788378 %	2711.601972579956
4000	48	256	|	32	-1	squared_l2
0.8354 %	0.85973 %	0.850345 %	0.7566846 %	|	0.955 %	0.955 %	0.93265 %	0.955 %	0.93265 %	0.883154 %	4667.894124984741
4000	48	256	|	64	-1	squared_l2
0.8554 %	0.88426 %	0.89536 %	0.8513256 %	|	0.9838 %	0.9839 %	0.97086 %	0.9839 %	0.97086 %	0.943707 %	8392.505407333374
4000	48	256	|	128	-1	squared_l2
0.8632 %	0.89447 %	0.916387 %	0.9067593 %	|	0.9954 %	0.9955 %	0.98997 %	0.9955 %	0.98997 %	0.977148 %	15331.77638053894
4000	48	256	|	256	-1	squared_l2
0.8653 %	0.89799 %	0.924455 %	0.9323544 %	|	0.9987 %	0.9988 %	0.99723 %	0.9988 %	0.99723 %	0.992765 %	28778.555870056152
4000	48	256	|	320	-1	squared_l2
0.8657 %	0.89836 %	0.925572 %	0.9363662 %	|	0.9993 %	0.9994 %	0.99814 %	0.9994 %	0.99814 %	0.995343 %	35319.83160972595
4000	48	256	|	384	-1	squared_l2
0.8657 %	0.89862 %	0.926163 %	0.9386759 %	|	0.9993 %	0.9994 %	0.99884 %	0.9994 %	0.99884 %	0.996798 %	41956.15291595459
4000	48	256	|	448	-1	squared_l2
0.8658 %	0.89876 %	0.926569 %	0.9401636 %	|	0.9995 %	0.9996 %	0.99926 %	0.9996 %	0.99926 %	0.997728 %	48418.87593269348
4000	48	256	|	512	-1	squared_l2
0.866 %	0.89887 %	0.926849 %	0.9411482 %	|	0.9997 %	0.9998 %	0.9995 %	0.9998 %	0.9995 %	0.998396 %	54911.25154495239
4000	48	256	|	576	-1	squared_l2
0.8661 %	0.89896 %	0.927037 %	0.9418093 %	|	0.9998 %	0.9999 %	0.99975 %	0.9999 %	0.99975 %	0.99883 %	61292.65999794006
4000	48	256	|	640	-1	squared_l2
0.8661 %	0.89897 %	0.927137 %	0.942287 %	|	0.9998 %	0.9999 %	0.99983 %	0.9999 %	0.99983 %	0.999107 %	68403.53679656982
4000	48	256	|	704	-1	squared_l2
0.8661 %	0.899 %	0.927207 %	0.9426319 %	|	0.9999 %	1.0 %	0.9999 %	1.0 %	0.9999 %	0.999288 %	75309.5223903656
4000	48	256	|	768	-1	squared_l2
0.8661 %	0.899 %	0.92726 %	0.9428991 %	|	0.9999 %	1.0 %	0.99992 %	1.0 %	0.99992 %	0.999431 %	81779.64186668396
4000	48	256	|	1024	-1	squared_l2
0.8661 %	0.89903 %	0.927357 %	0.9434718 %	|	0.9999 %	1.0 %	0.99999 %	1.0 %	0.99999 %	0.999759 %	107807.74641036987
4000	96	256	|	1	-1	squared_l2
0.3753 %	0.32804 %	0.241458 %	0.1216466 %	|	0.3797 %	0.3798 %	0.32859 %	0.3798 %	0.32859 %	0.241471 %	703.3131122589111
4000	96	256	|	16	-1	squared_l2
0.8828 %	0.85714 %	0.786858 %	0.6275257 %	|	0.9036 %	0.9038 %	0.86572 %	0.9038 %	0.86572 %	0.788378 %	4121.681451797485
4000	96	256	|	32	-1	squared_l2
0.9306 %	0.91921 %	0.879711 %	0.764053 %	|	0.9549 %	0.955 %	0.93265 %	0.955 %	0.93265 %	0.883154 %	7332.165002822876
4000	96	256	|	64	-1	squared_l2
0.9575 %	0.95307 %	0.937402 %	0.8675667 %	|	0.9838 %	0.9839 %	0.97086 %	0.9839 %	0.97086 %	0.943707 %	13322.40915298462
4000	96	256	|	128	-1	squared_l2
0.9674 %	0.96859 %	0.967273 %	0.9344461 %	|	0.9954 %	0.9955 %	0.98997 %	0.9955 %	0.98997 %	0.977148 %	24558.465003967285
4000	96	256	|	256	-1	squared_l2
0.9704 %	0.9742 %	0.979492 %	0.9701044 %	|	0.9987 %	0.9988 %	0.99723 %	0.9988 %	0.99723 %	0.992765 %	45940.22727012634
4000	96	256	|	320	-1	squared_l2
0.971 %	0.97488 %	0.981229 %	0.9763029 %	|	0.9993 %	0.9994 %	0.99814 %	0.9994 %	0.99814 %	0.995343 %	56756.09755516052
4000	96	256	|	384	-1	squared_l2
0.971 %	0.97539 %	0.982173 %	0.9799571 %	|	0.9993 %	0.9994 %	0.99884 %	0.9994 %	0.99884 %	0.996798 %	67609.13276672363
4000	96	256	|	448	-1	squared_l2
0.9712 %	0.97567 %	0.982702 %	0.9822791 %	|	0.9995 %	0.9996 %	0.99926 %	0.9996 %	0.99926 %	0.997728 %	78992.6564693451
4000	96	256	|	512	-1	squared_l2
0.9714 %	0.97585 %	0.983074 %	0.9837993 %	|	0.9997 %	0.9998 %	0.9995 %	0.9998 %	0.9995 %	0.998396 %	89374.71318244934
4000	96	256	|	576	-1	squared_l2
0.9715 %	0.97597 %	0.9833 %	0.9848161 %	|	0.9998 %	0.9999 %	0.99975 %	0.9999 %	0.99975 %	0.99883 %	98523.66852760315
4000	96	256	|	640	-1	squared_l2
0.9715 %	0.97601 %	0.983435 %	0.9855218 %	|	0.9998 %	0.9999 %	0.99983 %	0.9999 %	0.99983 %	0.999107 %	108618.14093589783
4000	96	256	|	704	-1	squared_l2
0.9716 %	0.97606 %	0.983528 %	0.9860282 %	|	0.9999 %	1.0 %	0.9999 %	1.0 %	0.9999 %	0.999288 %	118330.03401756287
4000	96	256	|	768	-1	squared_l2
0.9716 %	0.97607 %	0.983595 %	0.986402 %	|	0.9999 %	1.0 %	0.99992 %	1.0 %	0.99992 %	0.999431 %	128755.5456161499
4000	96	256	|	1024	-1	squared_l2
0.9716 %	0.97612 %	0.98375 %	0.9871667 %	|	0.9999 %	1.0 %	0.99999 %	1.0 %	0.99999 %	0.999759 %	170696.93517684937
2000	12	16	|	1	-1	squared_l2
0.1105 %	0.1799 %	0.213023 %	0.1690232 %	|	0.3078 %	0.4172 %	0.35376 %	0.4239 %	0.37771 %	0.295329 %	424.5870113372803
2000	12	16	|	16	-1	squared_l2
0.1351 %	0.23999 %	0.330909 %	0.4273365 %	|	0.457 %	0.8046 %	0.64455 %	0.9252 %	0.89274 %	0.775579 %	1599.9555587768555
2000	12	16	|	32	-1	squared_l2
0.1352 %	0.2406 %	0.333037 %	0.4385425 %	|	0.4589 %	0.8159 %	0.65178 %	0.9633 %	0.93252 %	0.80872 %	2647.812843322754
2000	12	16	|	64	-1	squared_l2
0.1352 %	0.24064 %	0.333464 %	0.441961 %	|	0.459 %	0.8184 %	0.65335 %	0.9778 %	0.94794 %	0.819772 %	4524.486064910889
2000	12	16	|	128	-1	squared_l2
0.1351 %	0.24065 %	0.333505 %	0.4426767 %	|	0.459 %	0.8187 %	0.65358 %	0.9821 %	0.95176 %	0.822267 %	8116.747856140137
2000	12	16	|	256	-1	squared_l2
0.1351 %	0.24065 %	0.333511 %	0.44276 %	|	0.459 %	0.8187 %	0.65361 %	0.9829 %	0.9524 %	0.822571 %	15104.507446289062
2000	12	16	|	320	-1	squared_l2
0.1351 %	0.24065 %	0.333511 %	0.4427632 %	|	0.459 %	0.8187 %	0.65361 %	0.9829 %	0.95241 %	0.822583 %	18128.360271453857
2000	12	16	|	384	-1	squared_l2
0.1351 %	0.24065 %	0.333511 %	0.4427646 %	|	0.459 %	0.8187 %	0.65361 %	0.9829 %	0.95242 %	0.822588 %	21419.028520584106
2000	12	16	|	448	-1	squared_l2
0.1351 %	0.24065 %	0.333511 %	0.4427649 %	|	0.459 %	0.8187 %	0.65361 %	0.9829 %	0.95243 %	0.822591 %	24574.565887451172
2000	12	16	|	512	-1	squared_l2
0.1351 %	0.24065 %	0.333511 %	0.442765 %	|	0.459 %	0.8187 %	0.65361 %	0.9829 %	0.95243 %	0.82259 %	28332.68427848816
2000	12	16	|	576	-1	squared_l2
0.1351 %	0.24065 %	0.333511 %	0.442765 %	|	0.459 %	0.8187 %	0.65361 %	0.9829 %	0.95243 %	0.82259 %	30971.91286087036
2000	12	16	|	640	-1	squared_l2
0.1351 %	0.24065 %	0.333511 %	0.442765 %	|	0.459 %	0.8187 %	0.65361 %	0.9829 %	0.95243 %	0.82259 %	34032.875537872314
2000	12	16	|	704	-1	squared_l2
0.1351 %	0.24065 %	0.333511 %	0.442765 %	|	0.459 %	0.8187 %	0.65361 %	0.9829 %	0.95243 %	0.82259 %	37042.4325466156
2000	12	16	|	768	-1	squared_l2
0.1351 %	0.24065 %	0.333511 %	0.442765 %	|	0.459 %	0.8187 %	0.65361 %	0.9829 %	0.95243 %	0.82259 %	40635.944843292236
2000	12	16	|	1024	-1	squared_l2
0.1351 %	0.24065 %	0.333511 %	0.442765 %	|	0.459 %	0.8187 %	0.65361 %	0.9829 %	0.95243 %	0.82259 %	53658.22744369507
2000	24	16	|	1	-1	squared_l2
0.1907 %	0.25172 %	0.251934 %	0.1701043 %	|	0.38 %	0.4207 %	0.37139 %	0.4239 %	0.37771 %	0.295367 %	518.3956623077393
2000	24	16	|	16	-1	squared_l2
0.2882 %	0.40673 %	0.486985 %	0.5393094 %	|	0.7218 %	0.9149 %	0.841 %	0.9283 %	0.90466 %	0.84204 %	2705.7559490203857
2000	24	16	|	32	-1	squared_l2
0.2894 %	0.4116 %	0.498698 %	0.5714067 %	|	0.7373 %	0.9532 %	0.87461 %	0.971 %	0.95679 %	0.90969 %	4670.682907104492
2000	24	16	|	64	-1	squared_l2
0.2899 %	0.41332 %	0.502977 %	0.5860129 %	|	0.7429 %	0.9694 %	0.88853 %	0.9894 %	0.98336 %	0.944586 %	8353.24478149414
2000	24	16	|	128	-1	squared_l2
0.2898 %	0.4137 %	0.504232 %	0.5913969 %	|	0.7439 %	0.9754 %	0.89285 %	0.9967 %	0.99409 %	0.959051 %	15192.02470779419
2000	24	16	|	256	-1	squared_l2
0.2898 %	0.4137 %	0.504446 %	0.5928338 %	|	0.7441 %	0.9765 %	0.8937 %	0.9989 %	0.99727 %	0.963203 %	28147.467613220215
2000	24	16	|	320	-1	squared_l2
0.2898 %	0.4137 %	0.504461 %	0.5929631 %	|	0.7441 %	0.977 %	0.89379 %	0.9995 %	0.99774 %	0.963619 %	34460.81328392029
2000	24	16	|	384	-1	squared_l2
0.2898 %	0.4137 %	0.504471 %	0.593019 %	|	0.7441 %	0.9772 %	0.89384 %	0.9998 %	0.99795 %	0.963799 %	41286.48591041565
2000	24	16	|	448	-1	squared_l2
0.2898 %	0.4137 %	0.504471 %	0.5930496 %	|	0.7441 %	0.9772 %	0.89384 %	0.9999 %	0.99803 %	0.96391 %	46818.66121292114
2000	24	16	|	512	-1	squared_l2
0.2898 %	0.4137 %	0.504472 %	0.5930652 %	|	0.7441 %	0.9772 %	0.89384 %	0.9999 %	0.99807 %	0.963949 %	53470.28875350952
2000	24	16	|	576	-1	squared_l2
0.2898 %	0.4137 %	0.504472 %	0.5930725 %	|	0.7441 %	0.9772 %	0.89384 %	0.9999 %	0.99807 %	0.963971 %	59450.65116882324
2000	24	16	|	640	-1	squared_l2
0.2898 %	0.4137 %	0.504472 %	0.5930768 %	|	0.7441 %	0.9772 %	0.89384 %	0.9999 %	0.99807 %	0.963989 %	66243.38412284851
2000	24	16	|	704	-1	squared_l2
0.2898 %	0.4137 %	0.504472 %	0.5930789 %	|	0.7441 %	0.9772 %	0.89384 %	0.9999 %	0.99809 %	0.964004 %	73235.38136482239
2000	24	16	|	768	-1	squared_l2
0.2898 %	0.4137 %	0.504471 %	0.5930807 %	|	0.7441 %	0.9772 %	0.89384 %	0.9999 %	0.99809 %	0.96401 %	78682.68465995789
2000	24	16	|	1024	-1	squared_l2
0.2898 %	0.4137 %	0.504471 %	0.5930822 %	|	0.7441 %	0.9772 %	0.89384 %	0.9999 %	0.99809 %	0.964017 %	104146.77929878235
2000	32	16	|	1	-1	squared_l2
0.2272 %	0.28791 %	0.269082 %	0.1704577 %	|	0.4061 %	0.4237 %	0.37646 %	0.4239 %	0.37771 %	0.295419 %	575.186014175415
2000	32	16	|	16	-1	squared_l2
0.3705 %	0.49944 %	0.568768 %	0.5937777 %	|	0.8242 %	0.9264 %	0.88745 %	0.9283 %	0.9048 %	0.848124 %	3516.0176753997803
2000	32	16	|	32	-1	squared_l2
0.3763 %	0.50909 %	0.587583 %	0.6386269 %	|	0.85 %	0.9687 %	0.93291 %	0.971 %	0.95713 %	0.922122 %	6210.240125656128
2000	32	16	|	64	-1	squared_l2
0.3779 %	0.51254 %	0.595374 %	0.6606584 %	|	0.8602 %	0.9865 %	0.95425 %	0.9894 %	0.98406 %	0.96339 %	11273.088693618774
2000	32	16	|	128	-1	squared_l2
0.3786 %	0.51344 %	0.59811 %	0.6698901 %	|	0.8644 %	0.9935 %	0.96175 %	0.9968 %	0.99527 %	0.982607 %	20644.56343650818
2000	32	16	|	256	-1	squared_l2
0.3786 %	0.51362 %	0.598777 %	0.6728524 %	|	0.8648 %	0.9952 %	0.9637 %	0.999 %	0.99881 %	0.989199 %	38549.57556724548
2000	32	16	|	320	-1	squared_l2
0.3786 %	0.51363 %	0.598822 %	0.6731986 %	|	0.8649 %	0.9956 %	0.96393 %	0.9996 %	0.99939 %	0.990011 %	47612.99729347229
2000	32	16	|	384	-1	squared_l2
0.3787 %	0.51366 %	0.598838 %	0.6733742 %	|	0.865 %	0.9958 %	0.96403 %	0.9999 %	0.99962 %	0.990427 %	56393.24712753296
2000	32	16	|	448	-1	squared_l2
0.3787 %	0.51366 %	0.598858 %	0.6734577 %	|	0.865 %	0.9958 %	0.96406 %	1.0 %	0.99973 %	0.990642 %	64247.91073799133
2000	32	16	|	512	-1	squared_l2
0.3787 %	0.51366 %	0.598862 %	0.6735117 %	|	0.865 %	0.9958 %	0.96408 %	1.0 %	0.99979 %	0.990768 %	74395.68710327148
2000	32	16	|	576	-1	squared_l2
0.3787 %	0.51366 %	0.598863 %	0.673541 %	|	0.865 %	0.9958 %	0.96408 %	1.0 %	0.9998 %	0.990849 %	83626.2629032135
2000	32	16	|	640	-1	squared_l2
0.3787 %	0.51366 %	0.598865 %	0.673558 %	|	0.865 %	0.9958 %	0.9641 %	1.0 %	0.99984 %	0.990892 %	90523.52237701416
2000	32	16	|	704	-1	squared_l2
0.3787 %	0.51366 %	0.598866 %	0.6735683 %	|	0.865 %	0.9958 %	0.96411 %	1.0 %	0.99986 %	0.990925 %	99286.70072555542
2000	32	16	|	768	-1	squared_l2
0.3787 %	0.51366 %	0.598866 %	0.6735761 %	|	0.865 %	0.9958 %	0.96411 %	1.0 %	0.99986 %	0.990943 %	108350.80218315125
2000	32	16	|	1024	-1	squared_l2
0.3787 %	0.51366 %	0.598868 %	0.6735877 %	|	0.865 %	0.9958 %	0.96411 %	1.0 %	0.99986 %	0.990964 %	140412.68038749695
2000	48	16	|	1	-1	squared_l2
0.2988 %	0.33037 %	0.284492 %	0.1707513 %	|	0.4199 %	0.4238 %	0.37756 %	0.4239 %	0.37771 %	0.295419 %	655.1473140716553
2000	48	16	|	16	-1	squared_l2
0.5296 %	0.63763 %	0.68208 %	0.6618432 %	|	0.9071 %	0.9282 %	0.90396 %	0.9283 %	0.9048 %	0.848851 %	4700.29354095459
2000	48	16	|	32	-1	squared_l2
0.5409 %	0.65486 %	0.712687 %	0.7303768 %	|	0.9451 %	0.9709 %	0.95573 %	0.971 %	0.95714 %	0.924346 %	8477.878332138062
2000	48	16	|	64	-1	squared_l2
0.5453 %	0.66162 %	0.726824 %	0.7661365 %	|	0.9607 %	0.9893 %	0.98218 %	0.9894 %	0.9841 %	0.967781 %	15320.255994796753
2000	48	16	|	128	-1	squared_l2
0.547 %	0.6641 %	0.732356 %	0.782101 %	|	0.9674 %	0.9967 %	0.99296 %	0.9968 %	0.99532 %	0.989155 %	28156.55255317688
2000	48	16	|	256	-1	squared_l2
0.5473 %	0.66483 %	0.734013 %	0.7879181 %	|	0.969 %	0.9989 %	0.99633 %	0.999 %	0.99892 %	0.997227 %	53302.97040939331
2000	48	16	|	320	-1	squared_l2
