Program: faiss Topk: 1000 Num_split: 1 Batch: 128
L	m	k_star	|	w	Reorder	Metric
0.9157 %	0.90844 %	0.873555 %	0.7726232 %	|	0.9586 %	0.9586 %	0.93134 %	0.9586 %	0.93134 %	0.880428 %	13003.87167930603
1000	128	256	|	25	-1	squared_l2
0.9363 %	0.9379 %	0.922974 %	0.8545635 %	|	0.9821 %	0.9821 %	0.96565 %	0.9821 %	0.96565 %	0.933726 %	19397.340297698975
1000	128	256	|	30	-1	squared_l2
0.9418 %	0.94599 %	0.937371 %	0.8823699 %	|	0.988 %	0.988 %	0.97543 %	0.988 %	0.97543 %	0.950052 %	22935.973167419434
1000	128	256	|	35	-1	squared_l2
0.9465 %	0.95108 %	0.947115 %	0.9031245 %	|	0.9916 %	0.9916 %	0.9819 %	0.9916 %	0.9819 %	0.961517 %	26422.510147094727
1000	128	256	|	40	-1	squared_l2
0.9478 %	0.95497 %	0.953942 %	0.9188307 %	|	0.9941 %	0.9941 %	0.98658 %	0.9941 %	0.98658 %	0.969824 %	29886.359214782715
1000	128	256	|	45	-1	squared_l2
0.9477 %	0.95726 %	0.958831 %	0.930931 %	|	0.9953 %	0.9953 %	0.98958 %	0.9953 %	0.98958 %	0.975995 %	33214.165687561035
1000	128	256	|	50	-1	squared_l2
0.9491 %	0.95904 %	0.962564 %	0.9404249 %	|	0.9963 %	0.9963 %	0.99191 %	0.9963 %	0.99191 %	0.980805 %	36581.73203468323
1000	128	256	|	55	-1	squared_l2
0.9508 %	0.9608 %	0.965327 %	0.9478589 %	|	0.9974 %	0.9974 %	0.99409 %	0.9974 %	0.99409 %	0.984497 %	39810.563802719116
1000	128	256	|	60	-1	squared_l2
0.9506 %	0.96163 %	0.967392 %	0.9537349 %	|	0.9981 %	0.9981 %	0.99535 %	0.9981 %	0.99535 %	0.987343 %	42988.96598815918
1000	128	256	|	65	-1	squared_l2
0.9505 %	0.9623 %	0.969019 %	0.9585167 %	|	0.9983 %	0.9983 %	0.99634 %	0.9983 %	0.99634 %	0.989648 %	46827.31318473816
1000	128	256	|	75	-1	squared_l2
0.9509 %	0.96335 %	0.971323 %	0.9655329 %	|	0.9989 %	0.9989 %	0.9976 %	0.9989 %	0.9976 %	0.992993 %	52766.38221740723
1000	128	256	|	90	-1	squared_l2
0.9516 %	0.96422 %	0.973203 %	0.9719712 %	|	0.9992 %	0.9992 %	0.99877 %	0.9992 %	0.99877 %	0.99586 %	62460.529088974
1000	128	256	|	110	-1	squared_l2
0.9528 %	0.96468 %	0.974405 %	0.9764814 %	|	0.9996 %	0.9996 %	0.99939 %	0.9996 %	0.99939 %	0.997836 %	74941.96772575378
1000	128	256	|	130	-1	squared_l2
0.954 %	0.96492 %	0.97498 %	0.9787313 %	|	0.9998 %	0.9998 %	0.99975 %	0.9998 %	0.99975 %	0.998826 %	88163.53225708008
1000	128	256	|	150	-1	squared_l2
0.9528 %	0.96498 %	0.975261 %	0.9798925 %	|	0.9999 %	0.9999 %	0.99983 %	0.9999 %	0.99983 %	0.999345 %	100197.62301445007
1000	128	256	|	170	-1	squared_l2
0.9536 %	0.96497 %	0.97541 %	0.9805346 %	|	1.0 %	1.0 %	0.9999 %	1.0 %	0.9999 %	0.999631 %	113652.66680717468
1000	128	256	|	200	-1	squared_l2
0.9532 %	0.96503 %	0.975506 %	0.9809985 %	|	1.0 %	1.0 %	0.99999 %	1.0 %	0.99999 %	0.999834 %	133157.31573104858
1000	128	256	|	220	-1	squared_l2
0.953 %	0.965 %	0.975544 %	0.9811441 %	|	1.0 %	1.0 %	0.99999 %	1.0 %	0.99999 %	0.999905 %	145947.20673561096
1000	128	256	|	250	-1	squared_l2
0.953 %	0.96503 %	0.975569 %	0.9812579 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999958 %	161925.83465576172
1000	128	256	|	310	-1	squared_l2
0.9528 %	0.96503 %	0.975585 %	0.9813281 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999988 %	202652.89998054504
1000	128	256	|	400	-1	squared_l2
0.9528 %	0.96503 %	0.97559 %	0.9813483 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999999 %	251801.88941955566
1000	128	256	|	500	-1	squared_l2
0.9528 %	0.96503 %	0.97559 %	0.9813503 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	313912.5747680664
1000	128	256	|	800	-1	squared_l2
0.9528 %	0.96503 %	0.97559 %	0.981351 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	481716.8834209442
1000	128	256	|	1000	-1	squared_l2
0.9528 %	0.96503 %	0.97559 %	0.981351 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	635546.3888645172
2000	8	16	|	1	-1	squared_l2
0.1209 %	0.16419 %	0.192443 %	0.1424918 %	|	0.3102 %	0.4365 %	0.33656 %	0.4479 %	0.3634 %	0.262358 %	441.8766498565674
2000	8	16	|	2	-1	squared_l2
0.1335 %	0.18375 %	0.233416 %	0.2266781 %	|	0.3603 %	0.563 %	0.4315 %	0.6012 %	0.50964 %	0.39046 %	541.877031326294
2000	8	16	|	4	-1	squared_l2
0.1394 %	0.19536 %	0.259578 %	0.3056979 %	|	0.3936 %	0.6612 %	0.50056 %	0.7438 %	0.65398 %	0.525949 %	704.9269676208496
2000	8	16	|	8	-1	squared_l2
0.1416 %	0.1998 %	0.273623 %	0.3574862 %	|	0.4064 %	0.7169 %	0.54 %	0.8511 %	0.77876 %	0.639679 %	950.4740238189697
2000	8	16	|	16	-1	squared_l2
0.1423 %	0.20126 %	0.279304 %	0.3849736 %	|	0.4098 %	0.7427 %	0.55685 %	0.9194 %	0.86137 %	0.711632 %	1390.3474807739258
2000	8	16	|	25	-1	squared_l2
0.1417 %	0.20153 %	0.280594 %	0.3937304 %	|	0.4103 %	0.7476 %	0.56047 %	0.9436 %	0.89208 %	0.736344 %	1836.7798328399658
2000	8	16	|	30	-1	squared_l2
0.1418 %	0.20157 %	0.280828 %	0.3959147 %	|	0.4104 %	0.7488 %	0.56131 %	0.9497 %	0.90012 %	0.742485 %	2094.386339187622
2000	8	16	|	35	-1	squared_l2
0.142 %	0.20159 %	0.280981 %	0.3972702 %	|	0.4107 %	0.7495 %	0.56174 %	0.954 %	0.9052 %	0.746511 %	2339.738130569458
2000	8	16	|	40	-1	squared_l2
0.1419 %	0.20165 %	0.28107 %	0.3981862 %	|	0.4105 %	0.7497 %	0.56195 %	0.9581 %	0.90859 %	0.749243 %	2581.810235977173
2000	8	16	|	45	-1	squared_l2
0.142 %	0.20165 %	0.281116 %	0.3987951 %	|	0.4108 %	0.7503 %	0.56209 %	0.9613 %	0.91096 %	0.751164 %	2806.864023208618
2000	8	16	|	50	-1	squared_l2
0.1423 %	0.20166 %	0.281139 %	0.3992353 %	|	0.4107 %	0.7505 %	0.56214 %	0.9626 %	0.91261 %	0.752549 %	3052.581548690796
2000	8	16	|	55	-1	squared_l2
0.1423 %	0.20166 %	0.281164 %	0.3995375 %	|	0.4106 %	0.7506 %	0.56224 %	0.9629 %	0.91372 %	0.753445 %	3278.2840728759766
2000	8	16	|	60	-1	squared_l2
0.1423 %	0.20168 %	0.281177 %	0.3997589 %	|	0.4107 %	0.7505 %	0.56223 %	0.9643 %	0.91464 %	0.754135 %	3502.101182937622
2000	8	16	|	65	-1	squared_l2
0.1423 %	0.20167 %	0.28119 %	0.399933 %	|	0.4108 %	0.7507 %	0.56225 %	0.9647 %	0.91514 %	0.754613 %	3734.837532043457
2000	8	16	|	75	-1	squared_l2
0.1422 %	0.20166 %	0.281193 %	0.4001472 %	|	0.4107 %	0.7506 %	0.56232 %	0.9659 %	0.91607 %	0.755276 %	4212.730884552002
2000	8	16	|	90	-1	squared_l2
0.142 %	0.20165 %	0.281198 %	0.4003186 %	|	0.4108 %	0.7507 %	0.56236 %	0.9665 %	0.91683 %	0.755786 %	4876.5013217926025
2000	8	16	|	110	-1	squared_l2
0.1423 %	0.20165 %	0.281202 %	0.4004139 %	|	0.4107 %	0.7507 %	0.56236 %	0.9669 %	0.9172 %	0.756092 %	5744.766473770142
2000	8	16	|	130	-1	squared_l2
0.1422 %	0.20166 %	0.281202 %	0.4004568 %	|	0.4107 %	0.7507 %	0.56237 %	0.9671 %	0.9175 %	0.756223 %	6582.033634185791
2000	8	16	|	150	-1	squared_l2
0.1421 %	0.20166 %	0.281205 %	0.4004763 %	|	0.4107 %	0.7507 %	0.56238 %	0.9671 %	0.91754 %	0.756281 %	7489.615678787231
2000	8	16	|	170	-1	squared_l2
0.1422 %	0.20166 %	0.281205 %	0.4004855 %	|	0.4107 %	0.7507 %	0.56238 %	0.9671 %	0.91757 %	0.756301 %	8471.12488746643
2000	8	16	|	200	-1	squared_l2
0.1421 %	0.20166 %	0.281205 %	0.4004907 %	|	0.4107 %	0.7507 %	0.56238 %	0.9671 %	0.91761 %	0.756325 %	9858.837127685547
2000	8	16	|	220	-1	squared_l2
0.1421 %	0.20166 %	0.281205 %	0.4004916 %	|	0.4107 %	0.7507 %	0.56238 %	0.9671 %	0.91761 %	0.756332 %	10833.997249603271
2000	8	16	|	250	-1	squared_l2
0.1421 %	0.20166 %	0.281205 %	0.4004926 %	|	0.4107 %	0.7507 %	0.56238 %	0.9671 %	0.91761 %	0.756333 %	11838.077068328857
2000	8	16	|	310	-1	squared_l2
0.1421 %	0.20166 %	0.281205 %	0.4004931 %	|	0.4107 %	0.7507 %	0.56238 %	0.9671 %	0.91761 %	0.756337 %	14301.957130432129
2000	8	16	|	400	-1	squared_l2
0.1421 %	0.20166 %	0.281205 %	0.4004934 %	|	0.4107 %	0.7507 %	0.56238 %	0.9671 %	0.91761 %	0.756338 %	18219.3660736084
2000	8	16	|	500	-1	squared_l2
0.1421 %	0.20166 %	0.281205 %	0.4004935 %	|	0.4107 %	0.7507 %	0.56238 %	0.9671 %	0.91761 %	0.756338 %	21688.584327697754
2000	8	16	|	800	-1	squared_l2
0.1421 %	0.20166 %	0.281205 %	0.4004935 %	|	0.4107 %	0.7507 %	0.56238 %	0.9671 %	0.91761 %	0.756338 %	34224.915981292725
2000	8	16	|	1000	-1	squared_l2
0.1421 %	0.20166 %	0.281205 %	0.4004935 %	|	0.4107 %	0.7507 %	0.56238 %	0.9671 %	0.91761 %	0.756338 %	41672.50919342041
2000	8	16	|	1250	-1	squared_l2
0.1421 %	0.20166 %	0.281205 %	0.4004935 %	|	0.4107 %	0.7507 %	0.56238 %	0.9671 %	0.91761 %	0.756338 %	50458.20999145508
2000	8	16	|	1500	-1	squared_l2
0.1421 %	0.20166 %	0.281205 %	0.4004935 %	|	0.4107 %	0.7507 %	0.56238 %	0.9671 %	0.91761 %	0.756338 %	61102.01025009155
2000	8	16	|	1750	-1	squared_l2
0.1421 %	0.20166 %	0.281205 %	0.4004935 %	|	0.4107 %	0.7507 %	0.56238 %	0.9671 %	0.91761 %	0.756338 %	72140.15412330627
2000	8	16	|	1900	-1	squared_l2
0.1421 %	0.20166 %	0.281205 %	0.4004935 %	|	0.4107 %	0.7507 %	0.56238 %	0.9671 %	0.91761 %	0.756338 %	79936.69700622559
2000	8	16	|	2000	-1	squared_l2
0.1421 %	0.20166 %	0.281205 %	0.4004935 %	|	0.4107 %	0.7507 %	0.56238 %	0.9671 %	0.91761 %	0.756338 %	87579.59389686584
2000	16	16	|	1	-1	squared_l2
0.1881 %	0.2253 %	0.221066 %	0.1430965 %	|	0.3873 %	0.4456 %	0.3569 %	0.4479 %	0.3634 %	0.262467 %	496.21033668518066
2000	16	16	|	2	-1	squared_l2
0.2204 %	0.26775 %	0.288686 %	0.2325134 %	|	0.4808 %	0.5946 %	0.48755 %	0.6012 %	0.50972 %	0.391568 %	647.8350162506104
2000	16	16	|	4	-1	squared_l2
0.2411 %	0.29582 %	0.339784 %	0.332502 %	|	0.5502 %	0.7271 %	0.6022 %	0.7441 %	0.65577 %	0.535607 %	912.8892421722412
2000	16	16	|	8	-1	squared_l2
0.2498 %	0.31138 %	0.372999 %	0.4143507 %	|	0.5878 %	0.8213 %	0.68806 %	0.8531 %	0.78768 %	0.676298 %	1359.4729900360107
2000	16	16	|	16	-1	squared_l2
0.2548 %	0.31791 %	0.390512 %	0.4674425 %	|	0.605 %	0.8778 %	0.73689 %	0.9289 %	0.88778 %	0.788692 %	2164.0877723693848
2000	16	16	|	25	-1	squared_l2
0.2546 %	0.3194 %	0.39582 %	0.4877979 %	|	0.6087 %	0.8964 %	0.75301 %	0.9594 %	0.93123 %	0.838197 %	3003.6139488220215
2000	16	16	|	30	-1	squared_l2
0.2551 %	0.3198 %	0.397128 %	0.4936024 %	|	0.6103 %	0.9016 %	0.75742 %	0.9675 %	0.94454 %	0.852956 %	3459.5532417297363
2000	16	16	|	35	-1	squared_l2
0.2553 %	0.32 %	0.397992 %	0.4975061 %	|	0.6107 %	0.9048 %	0.75994 %	0.9742 %	0.95347 %	0.863306 %	3842.700242996216
2000	16	16	|	40	-1	squared_l2
0.2552 %	0.32017 %	0.398581 %	0.5002787 %	|	0.611 %	0.9079 %	0.76174 %	0.9797 %	0.95976 %	0.870875 %	4245.830059051514
2000	16	16	|	45	-1	squared_l2
0.2553 %	0.32028 %	0.398975 %	0.5022948 %	|	0.6114 %	0.9104 %	0.76322 %	0.9845 %	0.96483 %	0.876252 %	4710.598945617676
2000	16	16	|	50	-1	squared_l2
0.2556 %	0.32038 %	0.399248 %	0.503833 %	|	0.6116 %	0.9115 %	0.76413 %	0.9867 %	0.96848 %	0.880545 %	5138.9830112457275
2000	16	16	|	55	-1	squared_l2
0.2552 %	0.3204 %	0.399436 %	0.5049636 %	|	0.6115 %	0.9118 %	0.76462 %	0.9881 %	0.97144 %	0.883748 %	5551.555395126343
2000	16	16	|	60	-1	squared_l2
0.2555 %	0.32043 %	0.399582 %	0.5058521 %	|	0.6118 %	0.913 %	0.76518 %	0.9902 %	0.97413 %	0.886234 %	5928.692579269409
2000	16	16	|	65	-1	squared_l2
0.2551 %	0.32042 %	0.399683 %	0.5065266 %	|	0.6119 %	0.9135 %	0.76547 %	0.9908 %	0.9758 %	0.8882 %	6369.725227355957
2000	16	16	|	75	-1	squared_l2
0.2552 %	0.32049 %	0.399822 %	0.5075081 %	|	0.6118 %	0.9144 %	0.76602 %	0.9927 %	0.97849 %	0.891064 %	7149.868011474609
2000	16	16	|	90	-1	squared_l2
0.255 %	0.32049 %	0.399939 %	0.5083776 %	|	0.6122 %	0.9149 %	0.76649 %	0.9948 %	0.98122 %	0.8936 %	8387.425899505615
2000	16	16	|	110	-1	squared_l2
0.2552 %	0.32048 %	0.400004 %	0.5089673 %	|	0.6122 %	0.9151 %	0.76668 %	0.9956 %	0.98249 %	0.895325 %	9964.311361312866
2000	16	16	|	130	-1	squared_l2
0.2555 %	0.32051 %	0.400051 %	0.5092542 %	|	0.6122 %	0.9154 %	0.76692 %	0.9961 %	0.98357 %	0.896162 %	11457.467555999756
2000	16	16	|	150	-1	squared_l2
0.2554 %	0.32051 %	0.400065 %	0.5094058 %	|	0.6121 %	0.9156 %	0.76697 %	0.9966 %	0.98409 %	0.896628 %	13000.895977020264
2000	16	16	|	170	-1	squared_l2
0.2552 %	0.32051 %	0.400069 %	0.5094895 %	|	0.6121 %	0.9157 %	0.767 %	0.9967 %	0.9843 %	0.896875 %	14692.68822669983
2000	16	16	|	200	-1	squared_l2
0.2552 %	0.32051 %	0.400074 %	0.5095482 %	|	0.6121 %	0.9157 %	0.76703 %	0.997 %	0.98451 %	0.897049 %	16972.052574157715
2000	16	16	|	220	-1	squared_l2
0.2553 %	0.32051 %	0.400076 %	0.5095676 %	|	0.6121 %	0.9158 %	0.76703 %	0.9972 %	0.9846 %	0.897122 %	18608.27946662903
2000	16	16	|	250	-1	squared_l2
0.2553 %	0.32051 %	0.400076 %	0.5095834 %	|	0.6121 %	0.9158 %	0.76703 %	0.9972 %	0.98464 %	0.897169 %	20710.25562286377
2000	16	16	|	310	-1	squared_l2
0.2553 %	0.32051 %	0.400077 %	0.5095948 %	|	0.6121 %	0.9158 %	0.76703 %	0.9972 %	0.98468 %	0.897201 %	25218.642473220825
2000	16	16	|	400	-1	squared_l2
0.2553 %	0.32051 %	0.400077 %	0.5095973 %	|	0.6121 %	0.9158 %	0.76703 %	0.9972 %	0.9847 %	0.897214 %	31926.69701576233
2000	16	16	|	500	-1	squared_l2
0.2553 %	0.32051 %	0.400077 %	0.5095976 %	|	0.6121 %	0.9158 %	0.76703 %	0.9972 %	0.98471 %	0.897217 %	39000.7586479187
2000	16	16	|	800	-1	squared_l2
0.2553 %	0.32051 %	0.400077 %	0.5095976 %	|	0.6121 %	0.9158 %	0.76703 %	0.9972 %	0.98471 %	0.897217 %	61875.86259841919
2000	16	16	|	1000	-1	squared_l2
0.2553 %	0.32051 %	0.400077 %	0.5095976 %	|	0.6121 %	0.9158 %	0.76703 %	0.9972 %	0.98471 %	0.897217 %	77916.79096221924
2000	16	16	|	1250	-1	squared_l2
0.2553 %	0.32051 %	0.400077 %	0.5095976 %	|	0.6121 %	0.9158 %	0.76703 %	0.9972 %	0.98471 %	0.897217 %	93377.6707649231
2000	16	16	|	1500	-1	squared_l2
0.2553 %	0.32051 %	0.400077 %	0.5095976 %	|	0.6121 %	0.9158 %	0.76703 %	0.9972 %	0.98471 %	0.897217 %	109942.44742393494
2000	16	16	|	1750	-1	squared_l2
0.2553 %	0.32051 %	0.400077 %	0.5095976 %	|	0.6121 %	0.9158 %	0.76703 %	0.9972 %	0.98471 %	0.897217 %	128389.07980918884
2000	16	16	|	1900	-1	squared_l2
0.2553 %	0.32051 %	0.400077 %	0.5095976 %	|	0.6121 %	0.9158 %	0.76703 %	0.9972 %	0.98471 %	0.897217 %	139342.09036827087
2000	16	16	|	2000	-1	squared_l2
0.2553 %	0.32051 %	0.400077 %	0.5095976 %	|	0.6121 %	0.9158 %	0.76703 %	0.9972 %	0.98471 %	0.897217 %	150270.32113075256
2000	32	16	|	1	-1	squared_l2
0.2525 %	0.2789 %	0.242813 %	0.1434375 %	|	0.4293 %	0.4479 %	0.36258 %	0.4479 %	0.3634 %	0.26248 %	598.7856388092041
2000	32	16	|	2	-1	squared_l2
0.3035 %	0.34903 %	0.337349 %	0.23565 %	|	0.5608 %	0.6011 %	0.50696 %	0.6012 %	0.50973 %	0.39167 %	879.3139457702637
2000	32	16	|	4	-1	squared_l2
0.3417 %	0.40245 %	0.419262 %	0.3505008 %	|	0.6703 %	0.7435 %	0.64756 %	0.7441 %	0.65585 %	0.536843 %	1353.398084640503
2000	32	16	|	8	-1	squared_l2
0.3637 %	0.43784 %	0.479808 %	0.4633104 %	|	0.7458 %	0.8521 %	0.76961 %	0.8532 %	0.78821 %	0.683887 %	2164.311647415161
2000	32	16	|	16	-1	squared_l2
0.375 %	0.45534 %	0.516867 %	0.5492947 %	|	0.7897 %	0.9261 %	0.85498 %	0.9292 %	0.88993 %	0.812881 %	3739.3035888671875
2000	32	16	|	25	-1	squared_l2
0.3773 %	0.46119 %	0.530427 %	0.5865148 %	|	0.8042 %	0.9556 %	0.88959 %	0.9602 %	0.93577 %	0.877468 %	5303.493976593018
2000	32	16	|	30	-1	squared_l2
0.3776 %	0.46267 %	0.534206 %	0.5979846 %	|	0.8073 %	0.9633 %	0.89951 %	0.9684 %	0.95004 %	0.898629 %	6128.886461257935
2000	32	16	|	35	-1	squared_l2
0.3791 %	0.4637 %	0.536738 %	0.6060543 %	|	0.8099 %	0.9697 %	0.90609 %	0.9753 %	0.96012 %	0.914512 %	7010.82968711853
2000	32	16	|	40	-1	squared_l2
0.3791 %	0.46443 %	0.53857 %	0.6119719 %	|	0.8126 %	0.975 %	0.91077 %	0.981 %	0.9674 %	0.926486 %	7850.060701370239
2000	32	16	|	45	-1	squared_l2
0.3803 %	0.46496 %	0.539824 %	0.6164066 %	|	0.814 %	0.9793 %	0.9143 %	0.9859 %	0.97343 %	0.935666 %	8565.660238265991
2000	32	16	|	50	-1	squared_l2
0.3794 %	0.46523 %	0.540794 %	0.6199188 %	|	0.8146 %	0.9811 %	0.91695 %	0.9882 %	0.97783 %	0.943097 %	9477.18358039856
2000	32	16	|	55	-1	squared_l2
0.3798 %	0.46537 %	0.541498 %	0.6226132 %	|	0.8149 %	0.9818 %	0.91895 %	0.9897 %	0.98133 %	0.948842 %	10284.974336624146
2000	32	16	|	60	-1	squared_l2
0.3798 %	0.46547 %	0.542035 %	0.6247635 %	|	0.8153 %	0.9838 %	0.92076 %	0.9918 %	0.9845 %	0.953472 %	11074.404954910278
2000	32	16	|	65	-1	squared_l2
0.3801 %	0.46554 %	0.542448 %	0.6265049 %	|	0.8156 %	0.9845 %	0.92185 %	0.9928 %	0.98674 %	0.957327 %	11860.70203781128
2000	32	16	|	75	-1	squared_l2
0.3797 %	0.46566 %	0.543065 %	0.6291033 %	|	0.8158 %	0.9861 %	0.92374 %	0.9949 %	0.99037 %	0.963236 %	13446.885347366333
2000	32	16	|	90	-1	squared_l2
0.3795 %	0.4659 %	0.543628 %	0.6315636 %	|	0.8163 %	0.9881 %	0.92555 %	0.9971 %	0.99391 %	0.96879 %	15726.367712020874
2000	32	16	|	110	-1	squared_l2
0.38 %	0.46599 %	0.543939 %	0.633415 %	|	0.8167 %	0.9888 %	0.9264 %	0.9981 %	0.99592 %	0.973076 %	18825.46901702881
2000	32	16	|	130	-1	squared_l2
0.3803 %	0.46601 %	0.54412 %	0.6344266 %	|	0.8168 %	0.9893 %	0.92709 %	0.9987 %	0.99748 %	0.975433 %	21950.25062561035
2000	32	16	|	150	-1	squared_l2
0.3796 %	0.46604 %	0.544238 %	0.6350077 %	|	0.8168 %	0.9898 %	0.9274 %	0.9993 %	0.99817 %	0.976804 %	24998.69418144226
2000	32	16	|	170	-1	squared_l2
0.3791 %	0.46607 %	0.544295 %	0.6353514 %	|	0.8169 %	0.9898 %	0.92758 %	0.9994 %	0.99867 %	0.977652 %	28029.815673828125
2000	32	16	|	200	-1	squared_l2
0.3796 %	0.46607 %	0.544344 %	0.6356409 %	|	0.817 %	0.9901 %	0.92775 %	0.9997 %	0.99897 %	0.978392 %	32401.297330856323
2000	32	16	|	220	-1	squared_l2
0.3792 %	0.46607 %	0.544358 %	0.635751 %	|	0.8169 %	0.9903 %	0.92782 %	0.9999 %	0.99917 %	0.978698 %	35285.759687423706
2000	32	16	|	250	-1	squared_l2
0.3788 %	0.46606 %	0.54437 %	0.635852 %	|	0.8169 %	0.9903 %	0.92784 %	0.9999 %	0.9993 %	0.978946 %	39692.867279052734
2000	32	16	|	310	-1	squared_l2
0.3791 %	0.46606 %	0.544376 %	0.6359352 %	|	0.817 %	0.9903 %	0.92786 %	0.9999 %	0.9994 %	0.979158 %	49066.266775131226
2000	32	16	|	400	-1	squared_l2
0.3792 %	0.46606 %	0.544377 %	0.6359607 %	|	0.817 %	0.9903 %	0.92786 %	0.9999 %	0.99943 %	0.979237 %	61449.38111305237
2000	32	16	|	500	-1	squared_l2
0.3792 %	0.46606 %	0.544376 %	0.6359656 %	|	0.817 %	0.9903 %	0.92786 %	0.9999 %	0.99944 %	0.979252 %	75207.50164985657
2000	32	16	|	800	-1	squared_l2
0.3792 %	0.46606 %	0.544376 %	0.6359659 %	|	0.817 %	0.9903 %	0.92786 %	0.9999 %	0.99945 %	0.979254 %	113364.5589351654
2000	32	16	|	1000	-1	squared_l2
0.3792 %	0.46606 %	0.544376 %	0.6359659 %	|	0.817 %	0.9903 %	0.92786 %	0.9999 %	0.99945 %	0.979255 %	141215.02804756165
2000	32	16	|	1250	-1	squared_l2
0.3792 %	0.46606 %	0.544376 %	0.6359659 %	|	0.817 %	0.9903 %	0.92786 %	0.9999 %	0.99945 %	0.979255 %	178873.03614616394
2000	32	16	|	1500	-1	squared_l2
0.3792 %	0.46606 %	0.544376 %	0.6359659 %	|	0.817 %	0.9903 %	0.92786 %	0.9999 %	0.99945 %	0.979255 %	210143.50771903992
2000	32	16	|	1750	-1	squared_l2
0.3792 %	0.46606 %	0.544376 %	0.6359659 %	|	0.817 %	0.9903 %	0.92786 %	0.9999 %	0.99945 %	0.979255 %	240878.82542610168
2000	32	16	|	1900	-1	squared_l2
0.3792 %	0.46606 %	0.544376 %	0.6359659 %	|	0.817 %	0.9903 %	0.92786 %	0.9999 %	0.99945 %	0.979255 %	265409.1098308563
2000	32	16	|	2000	-1	squared_l2
0.3792 %	0.46606 %	0.544376 %	0.6359659 %	|	0.817 %	0.9903 %	0.92786 %	0.9999 %	0.99945 %	0.979255 %	287171.01407051086
2000	64	16	|	1	-1	squared_l2
0.3214 %	0.32504 %	0.25592 %	0.1436008 %	|	0.4463 %	0.4479 %	0.3634 %	0.4479 %	0.3634 %	0.262489 %	807.2230815887451
2000	64	16	|	2	-1	squared_l2
0.4044 %	0.43058 %	0.372004 %	0.2370827 %	|	0.5981 %	0.6011 %	0.50968 %	0.6012 %	0.50973 %	0.391689 %	1244.6181774139404
2000	64	16	|	4	-1	squared_l2
0.4743 %	0.51916 %	0.487494 %	0.3594769 %	|	0.7355 %	0.744 %	0.65568 %	0.7441 %	0.65585 %	0.536891 %	2111.6111278533936
2000	64	16	|	8	-1	squared_l2
0.5192 %	0.5839 %	0.58531 %	0.495702 %	|	0.8372 %	0.8531 %	0.78788 %	0.8532 %	0.78821 %	0.684208 %	3641.662120819092
2000	64	16	|	16	-1	squared_l2
0.5458 %	0.62282 %	0.653129 %	0.6187868 %	|	0.9049 %	0.9291 %	0.88902 %	0.9292 %	0.88993 %	0.814803 %	6500.570058822632
2000	64	16	|	25	-1	squared_l2
0.5533 %	0.63724 %	0.68074 %	0.6794654 %	|	0.9305 %	0.9601 %	0.93453 %	0.9602 %	0.93583 %	0.881874 %	9587.916612625122
2000	64	16	|	30	-1	squared_l2
0.5545 %	0.64137 %	0.688645 %	0.6992911 %	|	0.9374 %	0.9683 %	0.94851 %	0.9684 %	0.95011 %	0.904308 %	11224.842309951782
2000	64	16	|	35	-1	squared_l2
0.5574 %	0.64413 %	0.694361 %	0.7137365 %	|	0.9425 %	0.9751 %	0.95836 %	0.9753 %	0.96025 %	0.921411 %	12714.768171310425
2000	64	16	|	40	-1	squared_l2
0.5573 %	0.64601 %	0.698528 %	0.7245718 %	|	0.9472 %	0.9808 %	0.9654 %	0.981 %	0.96754 %	0.93464 %	14310.44626235962
2000	64	16	|	45	-1	squared_l2
0.5593 %	0.64747 %	0.701608 %	0.7329253 %	|	0.9512 %	0.9857 %	0.9713 %	0.9859 %	0.97361 %	0.944921 %	16024.441719055176
2000	64	16	|	50	-1	squared_l2
0.5597 %	0.64865 %	0.704019 %	0.7396632 %	|	0.9531 %	0.988 %	0.9755 %	0.9882 %	0.97801 %	0.953403 %	17592.89240837097
2000	64	16	|	55	-1	squared_l2
0.5604 %	0.64953 %	0.705909 %	0.7449584 %	|	0.9543 %	0.9895 %	0.97889 %	0.9897 %	0.98152 %	0.960082 %	19108.68763923645
2000	64	16	|	60	-1	squared_l2
0.5613 %	0.65007 %	0.70733 %	0.749264 %	|	0.9561 %	0.9916 %	0.98196 %	0.9918 %	0.98469 %	0.965604 %	20638.567686080933
2000	64	16	|	65	-1	squared_l2
0.561 %	0.65056 %	0.708502 %	0.752808 %	|	0.9569 %	0.9926 %	0.9841 %	0.9928 %	0.98694 %	0.970243 %	22333.350896835327
2000	64	16	|	75	-1	squared_l2
0.5625 %	0.65116 %	0.710319 %	0.7582789 %	|	0.9586 %	0.9947 %	0.98764 %	0.9949 %	0.99059 %	0.977462 %	25337.574243545532
2000	64	16	|	90	-1	squared_l2
