Program: faiss Topk: 1000 Num_split: 20 Batch: 128
L	m	k_star	|	w	Reorder	Metric
0.0479 %	0.04902 %	0.046749 %	0.0452256 %	|	0.0483 %	0.0485 %	0.04906 %	0.0486 %	0.04922 %	0.046934 %	122194.60964202881
6000	48	256	|	32	-1	squared_l2
0.0494 %	0.0505 %	0.048754 %	0.0479283 %	|	0.0498 %	0.05 %	0.05054 %	0.0501 %	0.0507 %	0.048938 %	222740.56911468506
6000	48	256	|	64	-1	squared_l2
0.0498 %	0.05106 %	0.049619 %	0.0493058 %	|	0.0502 %	0.0504 %	0.0511 %	0.0505 %	0.05126 %	0.049807 %	416677.04582214355
6000	48	256	|	128	-1	squared_l2
0.0501 %	0.05126 %	0.049962 %	0.049912 %	|	0.0505 %	0.0507 %	0.0513 %	0.0508 %	0.05146 %	0.050149 %	783481.6646575928
6000	48	256	|	256	-1	squared_l2
0.0501 %	0.05131 %	0.050075 %	0.0501234 %	|	0.0505 %	0.0507 %	0.05136 %	0.0508 %	0.05151 %	0.050259 %	1479962.9068374634
6000	48	256	|	320	-1	squared_l2
0.0501 %	0.05131 %	0.050087 %	0.0501511 %	|	0.0505 %	0.0507 %	0.05136 %	0.0508 %	0.05151 %	0.050271 %	1815920.5436706543
6000	48	256	|	384	-1	squared_l2
0.0501 %	0.05132 %	0.050095 %	0.050168 %	|	0.0505 %	0.0507 %	0.05136 %	0.0508 %	0.05151 %	0.050276 %	2147309.8850250244
6000	48	256	|	448	-1	squared_l2
0.0501 %	0.05132 %	0.050098 %	0.0501761 %	|	0.0505 %	0.0507 %	0.05136 %	0.0508 %	0.05151 %	0.050279 %	2477730.0882339478
6000	48	256	|	512	-1	squared_l2
0.0501 %	0.05133 %	0.050103 %	0.0501817 %	|	0.0505 %	0.0507 %	0.05137 %	0.0508 %	0.05152 %	0.050284 %	2809041.8338775635
6000	48	256	|	576	-1	squared_l2
0.0501 %	0.05133 %	0.050103 %	0.0501857 %	|	0.0505 %	0.0507 %	0.05137 %	0.0508 %	0.05152 %	0.050284 %	3131754.093170166
6000	48	256	|	640	-1	squared_l2
0.0501 %	0.05133 %	0.050106 %	0.050189 %	|	0.0505 %	0.0507 %	0.05137 %	0.0508 %	0.05152 %	0.050287 %	3460653.9630889893
6000	48	256	|	704	-1	squared_l2
0.0501 %	0.05133 %	0.050107 %	0.0501903 %	|	0.0505 %	0.0507 %	0.05137 %	0.0508 %	0.05152 %	0.050288 %	3768480.100631714
6000	48	256	|	768	-1	squared_l2
0.0501 %	0.05133 %	0.05011 %	0.0501917 %	|	0.0505 %	0.0507 %	0.05137 %	0.0508 %	0.05152 %	0.050291 %	4088585.352897644
6000	48	256	|	1024	-1	squared_l2
0.0501 %	0.05133 %	0.05011 %	0.0501952 %	|	0.0505 %	0.0507 %	0.05137 %	0.0508 %	0.05152 %	0.050291 %	5365005.955696106
6000	24	256	|	1	-1	squared_l2
0.0239 %	0.02571 %	0.022059 %	0.0192047 %	|	0.0268 %	0.0271 %	0.0259 %	0.0272 %	0.02608 %	0.022298 %	14692.649841308594
6000	24	256	|	16	-1	squared_l2
0.042 %	0.04858 %	0.046624 %	0.0451923 %	|	0.0482 %	0.0485 %	0.04903 %	0.0486 %	0.04922 %	0.046923 %	64995.33653259277
6000	24	256	|	32	-1	squared_l2
0.0434 %	0.05003 %	0.048619 %	0.0478933 %	|	0.0497 %	0.05 %	0.05051 %	0.0501 %	0.0507 %	0.048927 %	113679.71897125244
6000	24	256	|	64	-1	squared_l2
0.0438 %	0.05058 %	0.049469 %	0.0492687 %	|	0.0501 %	0.0504 %	0.05108 %	0.0505 %	0.05126 %	0.049796 %	207410.65502166748
6000	24	256	|	128	-1	squared_l2
0.044 %	0.05078 %	0.049812 %	0.0498727 %	|	0.0504 %	0.0507 %	0.05128 %	0.0508 %	0.05146 %	0.050138 %	386670.2651977539
6000	24	256	|	256	-1	squared_l2
0.044 %	0.05083 %	0.049917 %	0.0500825 %	|	0.0504 %	0.0507 %	0.05132 %	0.0508 %	0.05151 %	0.050248 %	726025.7625579834
6000	24	256	|	320	-1	squared_l2
0.044 %	0.05083 %	0.049929 %	0.0501095 %	|	0.0504 %	0.0507 %	0.05132 %	0.0508 %	0.05151 %	0.05026 %	890612.7452850342
6000	24	256	|	384	-1	squared_l2
0.044 %	0.05083 %	0.049933 %	0.0501262 %	|	0.0504 %	0.0507 %	0.05132 %	0.0508 %	0.05151 %	0.050265 %	1053788.0229949951
6000	24	256	|	448	-1	squared_l2
0.044 %	0.05083 %	0.049936 %	0.0501342 %	|	0.0504 %	0.0507 %	0.05132 %	0.0508 %	0.05151 %	0.050268 %	1218627.83908844
6000	24	256	|	512	-1	squared_l2
0.044 %	0.05084 %	0.049941 %	0.0501398 %	|	0.0504 %	0.0507 %	0.05133 %	0.0508 %	0.05152 %	0.050273 %	1382230.2150726318
6000	24	256	|	576	-1	squared_l2
0.044 %	0.05084 %	0.049941 %	0.0501435 %	|	0.0504 %	0.0507 %	0.05133 %	0.0508 %	0.05152 %	0.050273 %	1539281.554222107
6000	24	256	|	640	-1	squared_l2
0.044 %	0.05084 %	0.049944 %	0.0501467 %	|	0.0504 %	0.0507 %	0.05133 %	0.0508 %	0.05152 %	0.050276 %	1704825.234413147
6000	24	256	|	704	-1	squared_l2
0.044 %	0.05084 %	0.049945 %	0.050148 %	|	0.0504 %	0.0507 %	0.05133 %	0.0508 %	0.05152 %	0.050277 %	1851132.2784423828
6000	24	256	|	768	-1	squared_l2
0.044 %	0.05084 %	0.049947 %	0.0501494 %	|	0.0504 %	0.0507 %	0.05133 %	0.0508 %	0.05152 %	0.05028 %	2009818.3870315552
6000	24	256	|	1024	-1	squared_l2
0.044 %	0.05084 %	0.049947 %	0.0501527 %	|	0.0504 %	0.0507 %	0.05133 %	0.0508 %	0.05152 %	0.05028 %	2638665.828704834
6000	12	256	|	1	-1	squared_l2
0.0194 %	0.02297 %	0.021223 %	0.0190559 %	|	0.0254 %	0.0268 %	0.02556 %	0.0271 %	0.02602 %	0.022229 %	12965.62671661377
6000	12	256	|	16	-1	squared_l2
0.0295 %	0.0386 %	0.041786 %	0.0436134 %	|	0.0438 %	0.048 %	0.04785 %	0.0485 %	0.04914 %	0.046696 %	39961.56692504883
6000	12	256	|	32	-1	squared_l2
0.0302 %	0.03934 %	0.042966 %	0.0457665 %	|	0.045 %	0.0495 %	0.04915 %	0.05 %	0.05061 %	0.048645 %	65565.65284729004
6000	12	256	|	64	-1	squared_l2
0.0302 %	0.03957 %	0.043403 %	0.0467247 %	|	0.0452 %	0.0499 %	0.0496 %	0.0504 %	0.05117 %	0.049465 %	114831.45713806152
6000	12	256	|	128	-1	squared_l2
0.0302 %	0.03964 %	0.043513 %	0.0470761 %	|	0.0454 %	0.0502 %	0.04975 %	0.0507 %	0.05137 %	0.049774 %	209106.72187805176
6000	12	256	|	256	-1	squared_l2
0.0302 %	0.03965 %	0.043544 %	0.0471704 %	|	0.0454 %	0.0502 %	0.04979 %	0.0507 %	0.05142 %	0.049861 %	388843.9416885376
6000	12	256	|	320	-1	squared_l2
0.0302 %	0.03965 %	0.043545 %	0.0471802 %	|	0.0454 %	0.0502 %	0.04979 %	0.0507 %	0.05142 %	0.049867 %	476445.91331481934
6000	12	256	|	384	-1	squared_l2
0.0302 %	0.03965 %	0.043544 %	0.047184 %	|	0.0454 %	0.0502 %	0.04979 %	0.0507 %	0.05142 %	0.049871 %	563329.4725418091
6000	12	256	|	448	-1	squared_l2
0.0302 %	0.03965 %	0.043544 %	0.0471866 %	|	0.0454 %	0.0502 %	0.04979 %	0.0507 %	0.05142 %	0.049872 %	649850.1777648926
6000	12	256	|	512	-1	squared_l2
0.0302 %	0.03965 %	0.043545 %	0.0471878 %	|	0.0454 %	0.0502 %	0.04979 %	0.0507 %	0.05142 %	0.049874 %	734188.8761520386
6000	12	256	|	576	-1	squared_l2
0.0302 %	0.03965 %	0.043545 %	0.0471892 %	|	0.0454 %	0.0502 %	0.04979 %	0.0507 %	0.05142 %	0.049874 %	826204.2999267578
6000	12	256	|	640	-1	squared_l2
0.0302 %	0.03965 %	0.043545 %	0.0471898 %	|	0.0454 %	0.0502 %	0.04979 %	0.0507 %	0.05142 %	0.049875 %	916444.3826675415
6000	12	256	|	704	-1	squared_l2
0.0302 %	0.03965 %	0.043545 %	0.0471898 %	|	0.0454 %	0.0502 %	0.04979 %	0.0507 %	0.05142 %	0.049875 %	987827.1341323853
6000	12	256	|	768	-1	squared_l2
0.0302 %	0.03965 %	0.043545 %	0.0471899 %	|	0.0454 %	0.0502 %	0.04979 %	0.0507 %	0.05142 %	0.049875 %	1072708.0583572388
6000	12	256	|	1024	-1	squared_l2
0.0302 %	0.03965 %	0.043545 %	0.0471904 %	|	0.0454 %	0.0502 %	0.04979 %	0.0507 %	0.05142 %	0.049875 %	1405937.0517730713
4000	96	256	|	1	-1	squared_l2
0.0278 %	0.02657 %	0.023145 %	0.0205659 %	|	0.0279 %	0.0281 %	0.02668 %	0.0282 %	0.02678 %	0.023317 %	33536.48662567139
4000	96	256	|	16	-1	squared_l2
0.0489 %	0.04953 %	0.047444 %	0.0462339 %	|	0.049 %	0.0492 %	0.04962 %	0.0493 %	0.04973 %	0.047616 %	358843.1692123413
4000	96	256	|	32	-1	squared_l2
0.0497 %	0.05071 %	0.049113 %	0.0485068 %	|	0.0498 %	0.05 %	0.0508 %	0.0501 %	0.05092 %	0.049292 %	677235.4125976562
4000	96	256	|	64	-1	squared_l2
0.0502 %	0.05111 %	0.049784 %	0.0495731 %	|	0.0503 %	0.0505 %	0.05121 %	0.0506 %	0.05131 %	0.049952 %	1286876.9598007202
4000	96	256	|	128	-1	squared_l2
0.0503 %	0.05127 %	0.050032 %	0.050019 %	|	0.0504 %	0.0506 %	0.05136 %	0.0507 %	0.05148 %	0.050206 %	2444049.687385559
4000	96	256	|	256	-1	squared_l2
0.0504 %	0.0513 %	0.0501 %	0.0501573 %	|	0.0505 %	0.0507 %	0.05139 %	0.0508 %	0.05151 %	0.050274 %	4639217.219352722
4000	96	256	|	320	-1	squared_l2
0.0504 %	0.05132 %	0.050103 %	0.0501735 %	|	0.0505 %	0.0507 %	0.05141 %	0.0508 %	0.05152 %	0.05028 %	5703105.273246765
4000	96	256	|	384	-1	squared_l2
0.0504 %	0.05132 %	0.050108 %	0.0501811 %	|	0.0505 %	0.0507 %	0.05141 %	0.0508 %	0.05152 %	0.050285 %	6794352.540969849
4000	96	256	|	448	-1	squared_l2
0.0504 %	0.05132 %	0.050109 %	0.0501863 %	|	0.0505 %	0.0507 %	0.05141 %	0.0508 %	0.05152 %	0.050286 %	7799543.700218201
4000	96	256	|	512	-1	squared_l2
0.0504 %	0.05132 %	0.050111 %	0.0501899 %	|	0.0505 %	0.0507 %	0.05141 %	0.0508 %	0.05152 %	0.050288 %	8875219.144821167
4000	96	256	|	576	-1	squared_l2
0.0504 %	0.05132 %	0.050111 %	0.0501923 %	|	0.0505 %	0.0507 %	0.05141 %	0.0508 %	0.05152 %	0.050288 %	9860346.16470337
4000	96	256	|	640	-1	squared_l2
0.0504 %	0.05132 %	0.050111 %	0.0501936 %	|	0.0505 %	0.0507 %	0.05141 %	0.0508 %	0.05152 %	0.050288 %	11000328.74584198
4000	96	256	|	704	-1	squared_l2
0.0504 %	0.05132 %	0.050111 %	0.0501945 %	|	0.0505 %	0.0507 %	0.05141 %	0.0508 %	0.05152 %	0.050288 %	11820055.146217346
4000	96	256	|	768	-1	squared_l2
0.0504 %	0.05132 %	0.050112 %	0.0501951 %	|	0.0505 %	0.0507 %	0.05141 %	0.0508 %	0.05152 %	0.050289 %	12896745.314598083
4000	96	256	|	1024	-1	squared_l2
0.0504 %	0.05132 %	0.050112 %	0.0501963 %	|	0.0505 %	0.0507 %	0.05141 %	0.0508 %	0.05152 %	0.050289 %	17069593.52016449
4000	48	256	|	1	-1	squared_l2
0.0277 %	0.02658 %	0.023129 %	0.0205657 %	|	0.0279 %	0.0281 %	0.02665 %	0.0282 %	0.02678 %	0.023317 %	20422.582626342773
4000	48	256	|	16	-1	squared_l2
0.0483 %	0.04953 %	0.047434 %	0.0462337 %	|	0.049 %	0.0492 %	0.0496 %	0.0493 %	0.04973 %	0.047616 %	166603.79886627197
4000	48	256	|	32	-1	squared_l2
0.0491 %	0.05072 %	0.049105 %	0.0485066 %	|	0.0498 %	0.05 %	0.05078 %	0.0501 %	0.05092 %	0.049292 %	310165.5054092407
4000	48	256	|	64	-1	squared_l2
0.0496 %	0.05112 %	0.049765 %	0.0495729 %	|	0.0503 %	0.0505 %	0.05118 %	0.0506 %	0.05131 %	0.049952 %	583071.9518661499
4000	48	256	|	128	-1	squared_l2
0.0497 %	0.05128 %	0.05002 %	0.0500188 %	|	0.0504 %	0.0506 %	0.05135 %	0.0507 %	0.05148 %	0.050206 %	1098402.5573730469
4000	48	256	|	256	-1	squared_l2
0.0498 %	0.05132 %	0.050094 %	0.0501571 %	|	0.0505 %	0.0507 %	0.05138 %	0.0508 %	0.05151 %	0.050274 %	2084373.1546401978
4000	48	256	|	320	-1	squared_l2
0.0498 %	0.05133 %	0.0501 %	0.0501733 %	|	0.0505 %	0.0507 %	0.05139 %	0.0508 %	0.05152 %	0.05028 %	2563302.540779114
4000	48	256	|	384	-1	squared_l2
0.0498 %	0.05133 %	0.050105 %	0.0501809 %	|	0.0505 %	0.0507 %	0.05139 %	0.0508 %	0.05152 %	0.050285 %	3037956.323623657
4000	48	256	|	448	-1	squared_l2
0.0498 %	0.05133 %	0.050106 %	0.0501861 %	|	0.0505 %	0.0507 %	0.05139 %	0.0508 %	0.05152 %	0.050286 %	3508371.4151382446
4000	48	256	|	512	-1	squared_l2
0.0498 %	0.05133 %	0.050108 %	0.0501897 %	|	0.0505 %	0.0507 %	0.05139 %	0.0508 %	0.05152 %	0.050288 %	3983519.744873047
4000	48	256	|	576	-1	squared_l2
0.0498 %	0.05133 %	0.050108 %	0.0501921 %	|	0.0505 %	0.0507 %	0.05139 %	0.0508 %	0.05152 %	0.050288 %	4442029.223442078
4000	48	256	|	640	-1	squared_l2
0.0498 %	0.05133 %	0.050108 %	0.0501934 %	|	0.0505 %	0.0507 %	0.05139 %	0.0508 %	0.05152 %	0.050288 %	4913535.985946655
4000	48	256	|	704	-1	squared_l2
0.0498 %	0.05133 %	0.050108 %	0.0501943 %	|	0.0505 %	0.0507 %	0.05139 %	0.0508 %	0.05152 %	0.050288 %	5344157.347679138
4000	48	256	|	768	-1	squared_l2
0.0498 %	0.05133 %	0.050109 %	0.0501949 %	|	0.0505 %	0.0507 %	0.05139 %	0.0508 %	0.05152 %	0.050289 %	5802652.00138092
4000	48	256	|	1024	-1	squared_l2
0.0498 %	0.05133 %	0.050109 %	0.0501961 %	|	0.0505 %	0.0507 %	0.05139 %	0.0508 %	0.05152 %	0.050289 %	7624568.338394165
4000	24	256	|	1	-1	squared_l2
0.0245 %	0.02638 %	0.023066 %	0.0205245 %	|	0.0279 %	0.028 %	0.02662 %	0.0282 %	0.02677 %	0.023289 %	14382.467269897461
4000	24	256	|	16	-1	squared_l2
0.0416 %	0.04891 %	0.047292 %	0.0461848 %	|	0.049 %	0.0491 %	0.04957 %	0.0493 %	0.04972 %	0.047588 %	84219.01226043701
4000	24	256	|	32	-1	squared_l2
0.0422 %	0.05006 %	0.048959 %	0.048456 %	|	0.0498 %	0.0499 %	0.05077 %	0.0501 %	0.05091 %	0.049264 %	152856.46438598633
4000	24	256	|	64	-1	squared_l2
0.0427 %	0.05042 %	0.049612 %	0.0495202 %	|	0.0503 %	0.0504 %	0.05115 %	0.0506 %	0.0513 %	0.049924 %	283370.90015411377
4000	24	256	|	128	-1	squared_l2
0.0428 %	0.05057 %	0.049862 %	0.0499637 %	|	0.0504 %	0.0505 %	0.05133 %	0.0507 %	0.05147 %	0.050178 %	530365.2286529541
4000	24	256	|	256	-1	squared_l2
0.0429 %	0.0506 %	0.049926 %	0.0501006 %	|	0.0505 %	0.0506 %	0.05135 %	0.0508 %	0.0515 %	0.050246 %	1003128.4284591675
4000	24	256	|	320	-1	squared_l2
0.0429 %	0.05061 %	0.049932 %	0.0501166 %	|	0.0505 %	0.0506 %	0.05136 %	0.0508 %	0.05151 %	0.050252 %	1233136.9304656982
4000	24	256	|	384	-1	squared_l2
0.0429 %	0.05061 %	0.049937 %	0.0501241 %	|	0.0505 %	0.0506 %	0.05136 %	0.0508 %	0.05151 %	0.050257 %	1461436.9249343872
4000	24	256	|	448	-1	squared_l2
0.0429 %	0.05061 %	0.049938 %	0.0501291 %	|	0.0505 %	0.0506 %	0.05136 %	0.0508 %	0.05151 %	0.050258 %	1693716.5832519531
4000	24	256	|	512	-1	squared_l2
0.0429 %	0.05061 %	0.04994 %	0.0501325 %	|	0.0505 %	0.0506 %	0.05136 %	0.0508 %	0.05151 %	0.05026 %	1920548.9349365234
4000	24	256	|	576	-1	squared_l2
0.0429 %	0.05061 %	0.04994 %	0.0501349 %	|	0.0505 %	0.0506 %	0.05136 %	0.0508 %	0.05151 %	0.05026 %	2144498.052597046
4000	24	256	|	640	-1	squared_l2
0.0429 %	0.05061 %	0.04994 %	0.0501361 %	|	0.0505 %	0.0506 %	0.05136 %	0.0508 %	0.05151 %	0.05026 %	2371804.2945861816
4000	24	256	|	704	-1	squared_l2
0.0429 %	0.05061 %	0.04994 %	0.050137 %	|	0.0505 %	0.0506 %	0.05136 %	0.0508 %	0.05151 %	0.05026 %	2580754.175186157
4000	24	256	|	768	-1	squared_l2
0.0429 %	0.05061 %	0.049941 %	0.0501376 %	|	0.0505 %	0.0506 %	0.05136 %	0.0508 %	0.05151 %	0.050261 %	2801889.6436691284
4000	24	256	|	1024	-1	squared_l2
0.0429 %	0.05061 %	0.049941 %	0.0501387 %	|	0.0505 %	0.0506 %	0.05136 %	0.0508 %	0.05151 %	0.050261 %	3679547.0237731934
4000	12	256	|	1	-1	squared_l2
0.0187 %	0.02343 %	0.022071 %	0.0203171 %	|	0.0256 %	0.0276 %	0.02629 %	0.028 %	0.0267 %	0.023206 %	12015.109062194824
4000	12	256	|	16	-1	squared_l2
0.0286 %	0.03863 %	0.041907 %	0.0442934 %	|	0.0436 %	0.0481 %	0.04824 %	0.0491 %	0.04962 %	0.047341 %	48472.97191619873
4000	12	256	|	32	-1	squared_l2
0.0289 %	0.03915 %	0.042832 %	0.0460195 %	|	0.0442 %	0.0488 %	0.04927 %	0.0499 %	0.0508 %	0.048934 %	83666.10050201416
4000	12	256	|	64	-1	squared_l2
0.0289 %	0.0393 %	0.043131 %	0.0467185 %	|	0.0446 %	0.0492 %	0.04958 %	0.0504 %	0.05118 %	0.049541 %	150216.05968475342
4000	12	256	|	128	-1	squared_l2
0.0289 %	0.03933 %	0.043222 %	0.0469502 %	|	0.0447 %	0.0493 %	0.04967 %	0.0505 %	0.05134 %	0.049751 %	276984.1527938843
4000	12	256	|	256	-1	squared_l2
0.0289 %	0.03934 %	0.043238 %	0.0470063 %	|	0.0447 %	0.0493 %	0.04968 %	0.0506 %	0.05137 %	0.049804 %	520327.32486724854
4000	12	256	|	320	-1	squared_l2
0.0289 %	0.03934 %	0.043241 %	0.0470096 %	|	0.0447 %	0.0493 %	0.04969 %	0.0506 %	0.05138 %	0.04981 %	638757.7438354492
4000	12	256	|	384	-1	squared_l2
0.0289 %	0.03934 %	0.043243 %	0.0470112 %	|	0.0447 %	0.0493 %	0.04969 %	0.0506 %	0.05138 %	0.049812 %	757016.5586471558
4000	12	256	|	448	-1	squared_l2
0.0289 %	0.03934 %	0.043243 %	0.0470118 %	|	0.0447 %	0.0493 %	0.04969 %	0.0506 %	0.05138 %	0.049812 %	879766.9410705566
4000	12	256	|	512	-1	squared_l2
0.0289 %	0.03934 %	0.043243 %	0.0470122 %	|	0.0447 %	0.0493 %	0.04969 %	0.0506 %	0.05138 %	0.049812 %	1004475.4791259766
4000	12	256	|	576	-1	squared_l2
0.0289 %	0.03934 %	0.043243 %	0.0470128 %	|	0.0447 %	0.0493 %	0.04969 %	0.0506 %	0.05138 %	0.049812 %	1112811.3317489624
4000	12	256	|	640	-1	squared_l2
0.0289 %	0.03934 %	0.043243 %	0.0470129 %	|	0.0447 %	0.0493 %	0.04969 %	0.0506 %	0.05138 %	0.049812 %	1221109.06124115
4000	12	256	|	704	-1	squared_l2
0.0289 %	0.03934 %	0.043243 %	0.0470129 %	|	0.0447 %	0.0493 %	0.04969 %	0.0506 %	0.05138 %	0.049812 %	1336693.139076233
4000	12	256	|	768	-1	squared_l2
0.0289 %	0.03934 %	0.043243 %	0.0470129 %	|	0.0447 %	0.0493 %	0.04969 %	0.0506 %	0.05138 %	0.049812 %	1450396.490097046
4000	12	256	|	1024	-1	squared_l2
0.0289 %	0.03934 %	0.043243 %	0.047013 %	|	0.0447 %	0.0493 %	0.04969 %	0.0506 %	0.05138 %	0.049812 %	1904315.6671524048
