Program: scann Topk: 1000 Num_split: 1 Batch: 1
L	Threashold	m	|	w	r	Metric
2000	0.2	32	|	4	-1	squared_l2
0.05 %	0.149 %	0.2455 %	0.29935 %	|	0.27 %	0.58 %	0.444 %	0.66 %	0.601 %	0.5066 %	1873.779296875
2000	0.2	32	|	8	-1	squared_l2
0.05 %	0.146 %	0.2511 %	0.35284 %	|	0.28 %	0.6 %	0.47 %	0.77 %	0.717 %	0.6059 %	2087.6407623291016
2000	0.2	32	|	16	-1	squared_l2
0.05 %	0.136 %	0.2519 %	0.3757 %	|	0.28 %	0.63 %	0.474 %	0.83 %	0.782 %	0.6581 %	2363.443374633789
2000	0.2	32	|	25	-1	squared_l2
0.05 %	0.13 %	0.2475 %	0.38022 %	|	0.28 %	0.66 %	0.469 %	0.87 %	0.808 %	0.6745 %	2598.0234146118164
2000	0.2	32	|	30	-1	squared_l2
0.05 %	0.131 %	0.2454 %	0.37981 %	|	0.28 %	0.65 %	0.465 %	0.87 %	0.814 %	0.6771 %	2729.010581970215
2000	0.2	32	|	35	-1	squared_l2
0.05 %	0.132 %	0.2437 %	0.37905 %	|	0.29 %	0.66 %	0.465 %	0.88 %	0.822 %	0.6776 %	2827.572822570801
2000	0.2	32	|	40	-1	squared_l2
0.05 %	0.129 %	0.2436 %	0.37837 %	|	0.29 %	0.66 %	0.469 %	0.88 %	0.828 %	0.6804 %	2944.92244720459
2000	0.2	32	|	45	-1	squared_l2
0.05 %	0.127 %	0.2434 %	0.37651 %	|	0.28 %	0.66 %	0.467 %	0.87 %	0.828 %	0.679 %	3018.069267272949
2000	0.2	32	|	50	-1	squared_l2
0.05 %	0.127 %	0.2427 %	0.37531 %	|	0.28 %	0.66 %	0.469 %	0.89 %	0.832 %	0.6791 %	3123.4264373779297
2000	0.2	32	|	55	-1	squared_l2
0.05 %	0.127 %	0.2413 %	0.37383 %	|	0.28 %	0.66 %	0.467 %	0.9 %	0.832 %	0.6762 %	3207.6120376586914
2000	0.2	32	|	60	-1	squared_l2
0.05 %	0.129 %	0.2413 %	0.37279 %	|	0.28 %	0.66 %	0.464 %	0.88 %	0.829 %	0.6743 %	3291.010856628418
2000	0.2	32	|	65	-1	squared_l2
0.05 %	0.129 %	0.2408 %	0.37184 %	|	0.28 %	0.66 %	0.464 %	0.87 %	0.825 %	0.6727 %	3390.049934387207
2000	0.2	32	|	75	-1	squared_l2
0.05 %	0.129 %	0.2394 %	0.37015 %	|	0.29 %	0.67 %	0.464 %	0.88 %	0.829 %	0.6722 %	3562.021255493164
2000	0.2	32	|	90	-1	squared_l2
0.05 %	0.129 %	0.238 %	0.36852 %	|	0.29 %	0.68 %	0.461 %	0.89 %	0.83 %	0.6686 %	3825.8790969848633
2000	0.2	32	|	110	-1	squared_l2
0.05 %	0.128 %	0.2365 %	0.36583 %	|	0.29 %	0.67 %	0.458 %	0.89 %	0.829 %	0.6664 %	4156.947135925293
2000	0.2	32	|	130	-1	squared_l2
0.05 %	0.128 %	0.236 %	0.36399 %	|	0.29 %	0.67 %	0.458 %	0.9 %	0.828 %	0.6623 %	4436.635971069336
2000	0.2	32	|	150	-1	squared_l2
0.05 %	0.127 %	0.2352 %	0.36252 %	|	0.29 %	0.67 %	0.456 %	0.89 %	0.825 %	0.6591 %	4734.539985656738
2000	0.2	32	|	170	-1	squared_l2
0.05 %	0.127 %	0.2352 %	0.36126 %	|	0.29 %	0.67 %	0.457 %	0.89 %	0.821 %	0.6583 %	5014.06192779541
2000	0.2	32	|	200	-1	squared_l2
0.05 %	0.127 %	0.2344 %	0.35982 %	|	0.29 %	0.67 %	0.455 %	0.89 %	0.822 %	0.6559 %	5454.897880554199
2000	0.2	32	|	220	-1	squared_l2
0.05 %	0.127 %	0.2343 %	0.35916 %	|	0.29 %	0.67 %	0.454 %	0.89 %	0.82 %	0.6554 %	5715.203285217285
2000	0.2	32	|	250	-1	squared_l2
0.05 %	0.127 %	0.2339 %	0.35817 %	|	0.29 %	0.67 %	0.453 %	0.88 %	0.82 %	0.6541 %	6149.625778198242
2000	0.2	32	|	310	-1	squared_l2
0.05 %	0.127 %	0.2332 %	0.3567 %	|	0.29 %	0.67 %	0.452 %	0.88 %	0.819 %	0.653 %	6917.166709899902
2000	0.2	32	|	400	-1	squared_l2
0.05 %	0.128 %	0.2332 %	0.35525 %	|	0.29 %	0.67 %	0.455 %	0.88 %	0.821 %	0.65 %	8275.794982910156
2000	0.2	32	|	500	-1	squared_l2
0.05 %	0.128 %	0.2327 %	0.35465 %	|	0.29 %	0.67 %	0.454 %	0.88 %	0.82 %	0.6483 %	9557.628631591797
2000	0.2	32	|	800	-1	squared_l2
0.05 %	0.128 %	0.2326 %	0.35393 %	|	0.29 %	0.67 %	0.454 %	0.88 %	0.819 %	0.6469 %	13461.42292022705
2000	0.2	32	|	1000	-1	squared_l2
0.05 %	0.128 %	0.2325 %	0.35361 %	|	0.29 %	0.67 %	0.454 %	0.88 %	0.819 %	0.6467 %	16041.398048400879
2000	0.2	32	|	1250	-1	squared_l2
0.05 %	0.128 %	0.2325 %	0.35356 %	|	0.29 %	0.67 %	0.454 %	0.88 %	0.819 %	0.6467 %	19286.298751831055
2000	0.2	32	|	1500	-1	squared_l2
0.05 %	0.128 %	0.2325 %	0.35351 %	|	0.29 %	0.67 %	0.454 %	0.88 %	0.819 %	0.6467 %	22663.521766662598
2000	0.2	32	|	1750	-1	squared_l2
0.05 %	0.128 %	0.2324 %	0.35347 %	|	0.29 %	0.67 %	0.454 %	0.88 %	0.819 %	0.6467 %	25804.13818359375
2000	0.2	32	|	1900	-1	squared_l2
0.05 %	0.128 %	0.2324 %	0.35347 %	|	0.29 %	0.67 %	0.454 %	0.88 %	0.819 %	0.6467 %	27922.10578918457
2000	0.2	32	|	2000	-1	squared_l2
0.05 %	0.128 %	0.2324 %	0.35347 %	|	0.29 %	0.67 %	0.454 %	0.88 %	0.819 %	0.6467 %	29065.847396850586
2000	0.2	16	|	1	-1	squared_l2
0.02 %	0.068 %	0.1361 %	0.12764 %	|	0.09 %	0.29 %	0.245 %	0.4 %	0.339 %	0.2427 %	1281.118392944336
2000	0.2	16	|	2	-1	squared_l2
0.04 %	0.065 %	0.1532 %	0.20486 %	|	0.11 %	0.36 %	0.273 %	0.58 %	0.466 %	0.3628 %	1588.7737274169922
2000	0.2	16	|	4	-1	squared_l2
0.05 %	0.062 %	0.1573 %	0.27228 %	|	0.1 %	0.35 %	0.28 %	0.64 %	0.587 %	0.4793 %	1822.972297668457
2000	0.2	16	|	8	-1	squared_l2
0.06 %	0.062 %	0.1469 %	0.29152 %	|	0.13 %	0.35 %	0.257 %	0.72 %	0.645 %	0.5182 %	2036.118507385254
2000	0.2	16	|	16	-1	squared_l2
0.05 %	0.061 %	0.1358 %	0.28544 %	|	0.11 %	0.33 %	0.237 %	0.72 %	0.65 %	0.5133 %	2307.2242736816406
2000	0.2	16	|	25	-1	squared_l2
0.05 %	0.057 %	0.1248 %	0.27188 %	|	0.12 %	0.32 %	0.227 %	0.72 %	0.629 %	0.486 %	2536.5591049194336
2000	0.2	16	|	30	-1	squared_l2
0.05 %	0.057 %	0.1213 %	0.26586 %	|	0.12 %	0.3 %	0.217 %	0.71 %	0.618 %	0.4747 %	2641.5586471557617
2000	0.2	16	|	35	-1	squared_l2
0.05 %	0.055 %	0.1198 %	0.25955 %	|	0.11 %	0.3 %	0.212 %	0.71 %	0.612 %	0.4613 %	2738.5473251342773
2000	0.2	16	|	40	-1	squared_l2
0.05 %	0.055 %	0.1184 %	0.25529 %	|	0.11 %	0.3 %	0.212 %	0.7 %	0.612 %	0.4552 %	2809.596061706543
2000	0.2	16	|	45	-1	squared_l2
0.05 %	0.053 %	0.1162 %	0.25053 %	|	0.09 %	0.29 %	0.207 %	0.69 %	0.608 %	0.4476 %	2906.036376953125
2000	0.2	16	|	50	-1	squared_l2
0.05 %	0.053 %	0.1145 %	0.24744 %	|	0.09 %	0.29 %	0.206 %	0.69 %	0.602 %	0.4415 %	3002.476692199707
2000	0.2	16	|	55	-1	squared_l2
0.05 %	0.052 %	0.1138 %	0.24362 %	|	0.09 %	0.3 %	0.204 %	0.69 %	0.598 %	0.4354 %	3071.4988708496094
2000	0.2	16	|	60	-1	squared_l2
0.05 %	0.051 %	0.1129 %	0.24012 %	|	0.09 %	0.3 %	0.205 %	0.68 %	0.588 %	0.4284 %	3180.265426635742
2000	0.2	16	|	65	-1	squared_l2
0.05 %	0.05 %	0.1124 %	0.23848 %	|	0.09 %	0.3 %	0.205 %	0.67 %	0.584 %	0.4256 %	3230.571746826172
2000	0.2	16	|	75	-1	squared_l2
0.05 %	0.049 %	0.1113 %	0.23505 %	|	0.08 %	0.31 %	0.204 %	0.65 %	0.573 %	0.4204 %	3391.8380737304688
2000	0.2	16	|	90	-1	squared_l2
0.04 %	0.049 %	0.1097 %	0.23059 %	|	0.08 %	0.3 %	0.201 %	0.64 %	0.568 %	0.4121 %	3558.635711669922
2000	0.2	16	|	110	-1	squared_l2
0.04 %	0.05 %	0.1081 %	0.22583 %	|	0.08 %	0.3 %	0.201 %	0.63 %	0.564 %	0.4042 %	3848.552703857422
2000	0.2	16	|	130	-1	squared_l2
0.04 %	0.049 %	0.1055 %	0.22177 %	|	0.08 %	0.3 %	0.194 %	0.64 %	0.558 %	0.397 %	4047.1553802490234
2000	0.2	16	|	150	-1	squared_l2
0.04 %	0.049 %	0.1048 %	0.21913 %	|	0.08 %	0.3 %	0.194 %	0.64 %	0.55 %	0.3923 %	4287.099838256836
2000	0.2	16	|	170	-1	squared_l2
0.04 %	0.049 %	0.1043 %	0.21737 %	|	0.08 %	0.3 %	0.194 %	0.64 %	0.547 %	0.3897 %	4510.593414306641
2000	0.2	16	|	200	-1	squared_l2
0.04 %	0.048 %	0.1036 %	0.21491 %	|	0.08 %	0.3 %	0.19 %	0.64 %	0.546 %	0.3866 %	4810.094833374023
2000	0.2	16	|	220	-1	squared_l2
0.04 %	0.047 %	0.1038 %	0.21356 %	|	0.08 %	0.3 %	0.191 %	0.64 %	0.543 %	0.3844 %	5028.700828552246
2000	0.2	16	|	250	-1	squared_l2
0.04 %	0.047 %	0.1034 %	0.21215 %	|	0.08 %	0.3 %	0.191 %	0.64 %	0.543 %	0.3826 %	5306.243896484375
2000	0.2	16	|	310	-1	squared_l2
0.04 %	0.047 %	0.1025 %	0.20973 %	|	0.08 %	0.3 %	0.19 %	0.63 %	0.534 %	0.378 %	5875.945091247559
2000	0.2	16	|	400	-1	squared_l2
0.04 %	0.047 %	0.1023 %	0.20832 %	|	0.08 %	0.3 %	0.189 %	0.63 %	0.533 %	0.3763 %	6771.993637084961
2000	0.2	16	|	500	-1	squared_l2
0.04 %	0.047 %	0.102 %	0.2073 %	|	0.08 %	0.3 %	0.189 %	0.63 %	0.529 %	0.3746 %	7780.5280685424805
2000	0.2	16	|	800	-1	squared_l2
0.04 %	0.047 %	0.1018 %	0.20615 %	|	0.08 %	0.3 %	0.189 %	0.63 %	0.528 %	0.373 %	10389.5902633667
2000	0.2	16	|	1000	-1	squared_l2
0.04 %	0.047 %	0.1018 %	0.20584 %	|	0.08 %	0.3 %	0.189 %	0.63 %	0.528 %	0.3723 %	12034.940719604492
2000	0.2	16	|	1250	-1	squared_l2
0.04 %	0.047 %	0.1017 %	0.20565 %	|	0.08 %	0.3 %	0.189 %	0.63 %	0.528 %	0.3722 %	14191.341400146484
2000	0.2	16	|	1500	-1	squared_l2
0.04 %	0.047 %	0.1017 %	0.2056 %	|	0.08 %	0.3 %	0.189 %	0.63 %	0.528 %	0.3721 %	16452.2647857666
2000	0.2	16	|	1750	-1	squared_l2
0.04 %	0.047 %	0.1017 %	0.20558 %	|	0.08 %	0.3 %	0.189 %	0.63 %	0.528 %	0.3721 %	18606.948852539062
2000	0.2	16	|	1900	-1	squared_l2
0.04 %	0.047 %	0.1017 %	0.20558 %	|	0.08 %	0.3 %	0.189 %	0.63 %	0.528 %	0.3721 %	20039.55841064453
2000	0.2	16	|	2000	-1	squared_l2
0.04 %	0.047 %	0.1017 %	0.20557 %	|	0.08 %	0.3 %	0.189 %	0.63 %	0.528 %	0.3721 %	20706.725120544434
2000	0.4	256	|	1	-1	squared_l2
0.37 %	0.334 %	0.2426 %	0.12764 %	|	0.4 %	0.4 %	0.339 %	0.4 %	0.339 %	0.2427 %	1475.358009338379
2000	0.4	256	|	2	-1	squared_l2
0.54 %	0.455 %	0.3643 %	0.2101 %	|	0.58 %	0.58 %	0.467 %	0.58 %	0.467 %	0.3654 %	1808.5956573486328
2000	0.4	256	|	4	-1	squared_l2
0.56 %	0.575 %	0.5136 %	0.33228 %	|	0.66 %	0.66 %	0.607 %	0.66 %	0.607 %	0.5177 %	2161.9081497192383
2000	0.4	256	|	8	-1	squared_l2
0.65 %	0.683 %	0.6408 %	0.47445 %	|	0.78 %	0.78 %	0.736 %	0.78 %	0.736 %	0.6549 %	2552.342414855957
2000	0.4	256	|	16	-1	squared_l2
0.71 %	0.761 %	0.7457 %	0.61795 %	|	0.86 %	0.86 %	0.84 %	0.86 %	0.84 %	0.7755 %	3214.430809020996
2000	0.4	256	|	25	-1	squared_l2
0.76 %	0.799 %	0.8034 %	0.71022 %	|	0.91 %	0.91 %	0.891 %	0.91 %	0.891 %	0.8454 %	3880.28621673584
2000	0.4	256	|	30	-1	squared_l2
0.76 %	0.808 %	0.8216 %	0.74229 %	|	0.91 %	0.91 %	0.906 %	0.91 %	0.906 %	0.8674 %	4264.068603515625
2000	0.4	256	|	35	-1	squared_l2
0.77 %	0.82 %	0.8349 %	0.76744 %	|	0.92 %	0.92 %	0.923 %	0.92 %	0.923 %	0.8858 %	4571.390151977539
2000	0.4	256	|	40	-1	squared_l2
0.77 %	0.829 %	0.8476 %	0.78791 %	|	0.92 %	0.92 %	0.938 %	0.92 %	0.938 %	0.9021 %	4943.323135375977
2000	0.4	256	|	45	-1	squared_l2
0.78 %	0.832 %	0.8552 %	0.80494 %	|	0.93 %	0.93 %	0.943 %	0.93 %	0.943 %	0.9137 %	5299.42512512207
2000	0.4	256	|	50	-1	squared_l2
0.8 %	0.837 %	0.8635 %	0.81931 %	|	0.95 %	0.95 %	0.951 %	0.95 %	0.951 %	0.9244 %	5637.478828430176
2000	0.4	256	|	55	-1	squared_l2
0.81 %	0.84 %	0.8674 %	0.83054 %	|	0.96 %	0.96 %	0.954 %	0.96 %	0.954 %	0.9309 %	5953.383445739746
2000	0.4	256	|	60	-1	squared_l2
0.81 %	0.843 %	0.8722 %	0.84085 %	|	0.96 %	0.96 %	0.959 %	0.96 %	0.959 %	0.9382 %	6331.2530517578125
2000	0.4	256	|	65	-1	squared_l2
0.81 %	0.843 %	0.8751 %	0.84863 %	|	0.96 %	0.96 %	0.96 %	0.96 %	0.96 %	0.9431 %	6640.529632568359
2000	0.4	256	|	75	-1	squared_l2
0.82 %	0.847 %	0.8805 %	0.86117 %	|	0.97 %	0.97 %	0.968 %	0.97 %	0.968 %	0.9519 %	7327.2705078125
2000	0.4	256	|	90	-1	squared_l2
0.83 %	0.852 %	0.8859 %	0.87518 %	|	0.98 %	0.98 %	0.975 %	0.98 %	0.975 %	0.9616 %	8398.699760437012
2000	0.4	256	|	110	-1	squared_l2
0.83 %	0.857 %	0.8911 %	0.8889 %	|	0.99 %	0.99 %	0.984 %	0.99 %	0.984 %	0.9703 %	9636.926651000977
2000	0.4	256	|	130	-1	squared_l2
0.84 %	0.861 %	0.8954 %	0.89881 %	|	1.0 %	1.0 %	0.988 %	1.0 %	0.988 %	0.9772 %	10794.782638549805
2000	0.4	256	|	150	-1	squared_l2
0.84 %	0.863 %	0.8974 %	0.90537 %	|	1.0 %	1.0 %	0.99 %	1.0 %	0.99 %	0.9813 %	12108.469009399414
2000	0.4	256	|	170	-1	squared_l2
0.84 %	0.865 %	0.8994 %	0.91066 %	|	1.0 %	1.0 %	0.992 %	1.0 %	0.992 %	0.9852 %	13273.215293884277
2000	0.4	256	|	200	-1	squared_l2
0.84 %	0.866 %	0.9011 %	0.91551 %	|	1.0 %	1.0 %	0.994 %	1.0 %	0.994 %	0.9883 %	15196.29955291748
2000	0.4	256	|	220	-1	squared_l2
0.84 %	0.865 %	0.9034 %	0.91817 %	|	1.0 %	1.0 %	0.994 %	1.0 %	0.994 %	0.9912 %	16245.698928833008
2000	0.4	256	|	250	-1	squared_l2
0.84 %	0.866 %	0.9043 %	0.92082 %	|	1.0 %	1.0 %	0.995 %	1.0 %	0.995 %	0.9933 %	18087.363243103027
2000	0.4	256	|	310	-1	squared_l2
0.84 %	0.866 %	0.9053 %	0.92458 %	|	1.0 %	1.0 %	0.996 %	1.0 %	0.996 %	0.9952 %	21602.439880371094
2000	0.4	256	|	400	-1	squared_l2
0.84 %	0.867 %	0.9064 %	0.92724 %	|	1.0 %	1.0 %	0.999 %	1.0 %	0.999 %	0.9974 %	26940.79875946045
2000	0.4	256	|	500	-1	squared_l2
0.84 %	0.867 %	0.9066 %	0.92889 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9989 %	32659.74521636963
2000	0.4	256	|	800	-1	squared_l2
0.84 %	0.867 %	0.9071 %	0.93004 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9999 %	50321.69818878174
2000	0.4	256	|	1000	-1	squared_l2
0.84 %	0.867 %	0.9072 %	0.93012 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	61722.23091125488
2000	0.4	256	|	1250	-1	squared_l2
0.84 %	0.867 %	0.9072 %	0.93015 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	76829.14733886719
2000	0.4	256	|	1500	-1	squared_l2
0.84 %	0.867 %	0.9072 %	0.93018 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	91785.40706634521
2000	0.4	256	|	1750	-1	squared_l2
0.84 %	0.867 %	0.9072 %	0.93018 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	107578.2060623169
2000	0.4	256	|	1900	-1	squared_l2
0.84 %	0.867 %	0.9072 %	0.93018 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	116945.60050964355
2000	0.4	256	|	2000	-1	squared_l2
0.84 %	0.867 %	0.9072 %	0.93018 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	124509.76371765137
2000	0.4	128	|	1	-1	squared_l2
0.23 %	0.288 %	0.2346 %	0.12764 %	|	0.39 %	0.4 %	0.339 %	0.4 %	0.339 %	0.2427 %	1386.6901397705078
2000	0.4	128	|	2	-1	squared_l2
0.34 %	0.373 %	0.3445 %	0.2101 %	|	0.57 %	0.58 %	0.467 %	0.58 %	0.467 %	0.3654 %	1701.9033432006836
2000	0.4	128	|	4	-1	squared_l2
0.34 %	0.434 %	0.4637 %	0.3315 %	|	0.64 %	0.66 %	0.606 %	0.66 %	0.607 %	0.5177 %	2015.1138305664062
2000	0.4	128	|	8	-1	squared_l2
0.37 %	0.493 %	0.5519 %	0.46218 %	|	0.76 %	0.78 %	0.732 %	0.78 %	0.736 %	0.6549 %	2332.2105407714844
2000	0.4	128	|	16	-1	squared_l2
0.42 %	0.537 %	0.6133 %	0.57886 %	|	0.84 %	0.86 %	0.834 %	0.86 %	0.84 %	0.7754 %	2766.5138244628906
2000	0.4	128	|	25	-1	squared_l2
0.46 %	0.557 %	0.6446 %	0.64397 %	|	0.86 %	0.91 %	0.884 %	0.91 %	0.891 %	0.8451 %	3195.476531982422
2000	0.4	128	|	30	-1	squared_l2
0.46 %	0.557 %	0.6529 %	0.66453 %	|	0.85 %	0.91 %	0.897 %	0.91 %	0.906 %	0.8669 %	3418.564796447754
2000	0.4	128	|	35	-1	squared_l2
0.46 %	0.563 %	0.6603 %	0.6804 %	|	0.86 %	0.92 %	0.914 %	0.92 %	0.923 %	0.8851 %	3629.469871520996
2000	0.4	128	|	40	-1	squared_l2
0.46 %	0.568 %	0.6668 %	0.69327 %	|	0.86 %	0.92 %	0.927 %	0.92 %	0.938 %	0.9014 %	3860.926628112793
2000	0.4	128	|	45	-1	squared_l2
0.46 %	0.569 %	0.6708 %	0.70281 %	|	0.87 %	0.93 %	0.931 %	0.93 %	0.943 %	0.9128 %	4073.2383728027344
2000	0.4	128	|	50	-1	squared_l2
0.48 %	0.571 %	0.674 %	0.71078 %	|	0.89 %	0.95 %	0.939 %	0.95 %	0.951 %	0.9234 %	4312.18147277832
2000	0.4	128	|	55	-1	squared_l2
0.49 %	0.572 %	0.6752 %	0.71704 %	|	0.9 %	0.96 %	0.942 %	0.96 %	0.954 %	0.9299 %	4500.222206115723
2000	0.4	128	|	60	-1	squared_l2
0.48 %	0.573 %	0.6774 %	0.72304 %	|	0.9 %	0.96 %	0.946 %	0.96 %	0.959 %	0.9371 %	4704.546928405762
2000	0.4	128	|	65	-1	squared_l2
0.48 %	0.572 %	0.6787 %	0.72747 %	|	0.9 %	0.96 %	0.947 %	0.96 %	0.96 %	0.942 %	4885.81657409668
2000	0.4	128	|	75	-1	squared_l2
0.49 %	0.574 %	0.6815 %	0.7344 %	|	0.91 %	0.97 %	0.955 %	0.97 %	0.968 %	0.9508 %	5273.628234863281
2000	0.4	128	|	90	-1	squared_l2
0.49 %	0.577 %	0.685 %	0.74216 %	|	0.9 %	0.98 %	0.961 %	0.98 %	0.975 %	0.9604 %	5877.685546875
2000	0.4	128	|	110	-1	squared_l2
0.49 %	0.58 %	0.6875 %	0.74926 %	|	0.9 %	0.99 %	0.967 %	0.99 %	0.984 %	0.9691 %	6638.216972351074
2000	0.4	128	|	130	-1	squared_l2
0.49 %	0.582 %	0.6893 %	0.75462 %	|	0.91 %	1.0 %	0.97 %	1.0 %	0.988 %	0.9759 %	7414.841651916504
2000	0.4	128	|	150	-1	squared_l2
0.49 %	0.583 %	0.6915 %	0.75775 %	|	0.91 %	1.0 %	0.972 %	1.0 %	0.99 %	0.9799 %	8250.093460083008
2000	0.4	128	|	170	-1	squared_l2
0.49 %	0.585 %	0.6932 %	0.76045 %	|	0.91 %	1.0 %	0.973 %	1.0 %	0.992 %	0.9837 %	8995.747566223145
2000	0.4	128	|	200	-1	squared_l2
0.49 %	0.587 %	0.6934 %	0.76304 %	|	0.91 %	1.0 %	0.975 %	1.0 %	0.994 %	0.9868 %	10034.751892089844
2000	0.4	128	|	220	-1	squared_l2
0.49 %	0.587 %	0.6943 %	0.7646 %	|	0.91 %	1.0 %	0.975 %	1.0 %	0.994 %	0.9894 %	10726.237297058105
2000	0.4	128	|	250	-1	squared_l2
0.49 %	0.588 %	0.6943 %	0.76605 %	|	0.91 %	1.0 %	0.976 %	1.0 %	0.995 %	0.9914 %	11821.269989013672
2000	0.4	128	|	310	-1	squared_l2
0.49 %	0.588 %	0.6947 %	0.76792 %	|	0.91 %	1.0 %	0.977 %	1.0 %	0.996 %	0.9933 %	13863.444328308105
2000	0.4	128	|	400	-1	squared_l2
0.49 %	0.59 %	0.6954 %	0.76919 %	|	0.91 %	1.0 %	0.98 %	1.0 %	0.999 %	0.9955 %	16962.242126464844
2000	0.4	128	|	500	-1	squared_l2
0.49 %	0.59 %	0.6959 %	0.77003 %	|	0.91 %	1.0 %	0.981 %	1.0 %	1.0 %	0.997 %	20343.06526184082
2000	0.4	128	|	800	-1	squared_l2
0.49 %	0.59 %	0.6959 %	0.77073 %	|	0.91 %	1.0 %	0.981 %	1.0 %	1.0 %	0.998 %	30469.655990600586
2000	0.4	128	|	1000	-1	squared_l2
0.49 %	0.59 %	0.696 %	0.77073 %	|	0.91 %	1.0 %	0.981 %	1.0 %	1.0 %	0.9981 %	37268.757820129395
2000	0.4	128	|	1250	-1	squared_l2
0.49 %	0.59 %	0.696 %	0.77074 %	|	0.91 %	1.0 %	0.981 %	1.0 %	1.0 %	0.9981 %	45620.012283325195
2000	0.4	128	|	1500	-1	squared_l2
0.49 %	0.59 %	0.696 %	0.77075 %	|	0.91 %	1.0 %	0.981 %	1.0 %	1.0 %	0.9981 %	54665.82775115967
2000	0.4	128	|	1750	-1	squared_l2
0.49 %	0.59 %	0.696 %	0.77075 %	|	0.91 %	1.0 %	0.981 %	1.0 %	1.0 %	0.9981 %	63424.89719390869
2000	0.4	128	|	1900	-1	squared_l2
0.49 %	0.59 %	0.696 %	0.77075 %	|	0.91 %	1.0 %	0.981 %	1.0 %	1.0 %	0.9981 %	69211.5306854248
2000	0.4	128	|	2000	-1	squared_l2
0.49 %	0.59 %	0.696 %	0.77075 %	|	0.91 %	1.0 %	0.981 %	1.0 %	1.0 %	0.9981 %	72805.35697937012
2000	0.4	64	|	1	-1	squared_l2
0.12 %	0.185 %	0.2064 %	0.12764 %	|	0.3 %	0.4 %	0.331 %	0.4 %	0.339 %	0.2427 %	1310.3246688842773
2000	0.4	64	|	2	-1	squared_l2
0.14 %	0.223 %	0.2768 %	0.20944 %	|	0.43 %	0.58 %	0.441 %	0.58 %	0.467 %	0.3653 %	1613.450050354004
2000	0.4	64	|	4	-1	squared_l2
0.14 %	0.248 %	0.3337 %	0.3188 %	|	0.41 %	0.63 %	0.543 %	0.66 %	0.607 %	0.5162 %	1881.8378448486328
2000	0.4	64	|	8	-1	squared_l2
0.17 %	0.263 %	0.3567 %	0.405 %	|	0.41 %	0.67 %	0.613 %	0.78 %	0.735 %	0.6462 %	2128.2196044921875
2000	0.4	64	|	16	-1	squared_l2
0.17 %	0.252 %	0.3658 %	0.45672 %	|	0.42 %	0.71 %	0.65 %	0.86 %	0.835 %	0.7452 %	2440.357208251953
2000	0.4	64	|	25	-1	squared_l2
0.18 %	0.253 %	0.3708 %	0.47831 %	|	0.45 %	0.76 %	0.671 %	0.91 %	0.88 %	0.7947 %	2716.1121368408203
2000	0.4	64	|	30	-1	squared_l2
0.18 %	0.25 %	0.3718 %	0.48381 %	|	0.44 %	0.76 %	0.671 %	0.91 %	0.893 %	0.8068 %	2865.2191162109375
2000	0.4	64	|	35	-1	squared_l2
0.18 %	0.251 %	0.3727 %	0.48636 %	|	0.44 %	0.77 %	0.675 %	0.92 %	0.908 %	0.8174 %	2994.990348815918
2000	0.4	64	|	40	-1	squared_l2
0.18 %	0.253 %	0.3746 %	0.48873 %	|	0.44 %	0.77 %	0.682 %	0.92 %	0.92 %	0.8267 %	3147.8404998779297
2000	0.4	64	|	45	-1	squared_l2
0.18 %	0.254 %	0.3743 %	0.49048 %	|	0.44 %	0.77 %	0.68 %	0.93 %	0.923 %	0.8319 %	3272.3426818847656
2000	0.4	64	|	50	-1	squared_l2
0.19 %	0.257 %	0.3742 %	0.49128 %	|	0.46 %	0.79 %	0.686 %	0.95 %	0.931 %	0.8363 %	3425.59814453125
2000	0.4	64	|	55	-1	squared_l2
0.19 %	0.257 %	0.3746 %	0.49159 %	|	0.46 %	0.8 %	0.687 %	0.96 %	0.932 %	0.8383 %	3553.938865661621
2000	0.4	64	|	60	-1	squared_l2
0.19 %	0.258 %	0.373 %	0.49252 %	|	0.46 %	0.8 %	0.687 %	0.96 %	0.935 %	0.8409 %	3685.6651306152344
2000	0.4	64	|	65	-1	squared_l2
0.19 %	0.256 %	0.3729 %	0.49328 %	|	0.46 %	0.8 %	0.687 %	0.96 %	0.935 %	0.8431 %	3799.152374267578
2000	0.4	64	|	75	-1	squared_l2
0.19 %	0.258 %	0.3734 %	0.49264 %	|	0.47 %	0.81 %	0.692 %	0.97 %	0.941 %	0.8455 %	4055.953025817871
2000	0.4	64	|	90	-1	squared_l2
0.19 %	0.257 %	0.3727 %	0.49338 %	|	0.47 %	0.81 %	0.689 %	0.98 %	0.946 %	0.8492 %	4393.815994262695
2000	0.4	64	|	110	-1	squared_l2
