Program: faiss Topk: 1000 Num_split: 1 Batch: 128
L	m	k_star	|	w	Reorder	Metric
0.231 %	0.292 %	0.27931 %	0.204737 %	|	0.394 %	0.408 %	0.3923 %	0.409 %	0.3933 %	0.3174 %	145.1108455657959
800	64	16	|	2	-1	squared_l2
0.3 %	0.3692 %	0.37674 %	0.316463 %	|	0.549 %	0.58 %	0.551 %	0.581 %	0.5541 %	0.46944 %	202.93951034545898
800	64	16	|	4	-1	squared_l2
0.326 %	0.4264 %	0.45476 %	0.426029 %	|	0.67 %	0.733 %	0.705 %	0.734 %	0.7145 %	0.62984 %	366.85872077941895
800	64	16	|	8	-1	squared_l2
0.349 %	0.459 %	0.50484 %	0.510536 %	|	0.747 %	0.859 %	0.8177 %	0.86 %	0.8371 %	0.77269 %	675.4093170166016
800	64	16	|	16	-1	squared_l2
0.359 %	0.475 %	0.53006 %	0.561964 %	|	0.793 %	0.933 %	0.8857 %	0.937 %	0.9201 %	0.87367 %	1275.0403881072998
800	64	16	|	32	-1	squared_l2
0.364 %	0.4801 %	0.54111 %	0.58827 %	|	0.815 %	0.974 %	0.9221 %	0.979 %	0.9696 %	0.93601 %	2414.997100830078
800	64	16	|	64	-1	squared_l2
0.364 %	0.4814 %	0.54463 %	0.59871 %	|	0.819 %	0.986 %	0.9331 %	0.991 %	0.9903 %	0.96396 %	4632.357358932495
800	64	16	|	128	-1	squared_l2
0.365 %	0.4817 %	0.54525 %	0.601643 %	|	0.822 %	0.993 %	0.9359 %	0.998 %	0.9976 %	0.97381 %	8913.033723831177
800	64	16	|	192	-1	squared_l2
0.365 %	0.4818 %	0.54532 %	0.601979 %	|	0.823 %	0.994 %	0.9361 %	0.999 %	0.9987 %	0.9752 %	13083.227396011353
800	64	16	|	256	-1	squared_l2
0.365 %	0.4818 %	0.54532 %	0.602039 %	|	0.823 %	0.994 %	0.9361 %	1.0 %	0.999 %	0.97554 %	17269.295930862427
800	64	16	|	512	-1	squared_l2
0.365 %	0.4818 %	0.54532 %	0.602052 %	|	0.823 %	0.994 %	0.9361 %	1.0 %	0.9991 %	0.97559 %	33595.41940689087
800	128	16	|	1	-1	squared_l2
0.308 %	0.363 %	0.31181 %	0.2059 %	|	0.408 %	0.409 %	0.3932 %	0.409 %	0.3933 %	0.31754 %	217.36812591552734
800	128	16	|	2	-1	squared_l2
0.427 %	0.4902 %	0.45055 %	0.328442 %	|	0.579 %	0.581 %	0.554 %	0.581 %	0.5541 %	0.46962 %	352.54406929016113
800	128	16	|	4	-1	squared_l2
0.517 %	0.5972 %	0.58066 %	0.473693 %	|	0.732 %	0.734 %	0.7144 %	0.734 %	0.7145 %	0.63024 %	672.318696975708
800	128	16	|	8	-1	squared_l2
0.573 %	0.6611 %	0.67799 %	0.614093 %	|	0.856 %	0.86 %	0.8371 %	0.86 %	0.8372 %	0.77453 %	1299.682378768921
800	128	16	|	16	-1	squared_l2
0.614 %	0.6981 %	0.73393 %	0.715967 %	|	0.933 %	0.937 %	0.92 %	0.937 %	0.9202 %	0.87953 %	2499.1941452026367
800	128	16	|	32	-1	squared_l2
0.634 %	0.7178 %	0.76395 %	0.77528 %	|	0.971 %	0.979 %	0.9696 %	0.979 %	0.9699 %	0.94788 %	4778.860330581665
800	128	16	|	64	-1	squared_l2
0.64 %	0.7224 %	0.77582 %	0.803384 %	|	0.983 %	0.991 %	0.9904 %	0.991 %	0.9908 %	0.98188 %	9026.057243347168
800	128	16	|	128	-1	squared_l2
0.643 %	0.7239 %	0.77977 %	0.813569 %	|	0.989 %	0.998 %	0.9978 %	0.998 %	0.9983 %	0.99598 %	17206.54559135437
800	128	16	|	192	-1	squared_l2
0.644 %	0.7242 %	0.78035 %	0.815672 %	|	0.99 %	0.999 %	0.9989 %	0.999 %	0.9994 %	0.99869 %	25365.741968154907
800	128	16	|	256	-1	squared_l2
0.644 %	0.7242 %	0.78054 %	0.816252 %	|	0.99 %	1.0 %	0.9993 %	1.0 %	0.9999 %	0.99962 %	33981.96840286255
800	128	16	|	512	-1	squared_l2
0.644 %	0.7243 %	0.78063 %	0.816575 %	|	0.99 %	1.0 %	0.9994 %	1.0 %	1.0 %	1.0 %	65672.37138748169
800	256	16	|	1	-1	squared_l2
0.371 %	0.3879 %	0.31712 %	0.205992 %	|	0.409 %	0.409 %	0.3933 %	0.409 %	0.3933 %	0.31754 %	378.4441947937012
800	256	16	|	2	-1	squared_l2
0.527 %	0.5417 %	0.46803 %	0.329119 %	|	0.581 %	0.581 %	0.5541 %	0.581 %	0.5541 %	0.46962 %	662.6739501953125
800	256	16	|	4	-1	squared_l2
0.661 %	0.6894 %	0.62445 %	0.479302 %	|	0.734 %	0.734 %	0.7145 %	0.734 %	0.7145 %	0.63024 %	1273.76127243042
800	256	16	|	8	-1	squared_l2
0.76 %	0.7912 %	0.7588 %	0.639133 %	|	0.86 %	0.86 %	0.8372 %	0.86 %	0.8372 %	0.77453 %	2482.6126098632812
800	256	16	|	16	-1	squared_l2
0.821 %	0.8543 %	0.84827 %	0.774953 %	|	0.937 %	0.937 %	0.9202 %	0.937 %	0.9202 %	0.87953 %	4797.556400299072
800	256	16	|	32	-1	squared_l2
0.85 %	0.8884 %	0.89947 %	0.86915 %	|	0.979 %	0.979 %	0.9699 %	0.979 %	0.9699 %	0.94788 %	9301.694631576538
800	256	16	|	64	-1	squared_l2
0.856 %	0.9012 %	0.91994 %	0.918593 %	|	0.991 %	0.991 %	0.9908 %	0.991 %	0.9908 %	0.98188 %	18363.722562789917
800	256	16	|	128	-1	squared_l2
0.86 %	0.9048 %	0.9268 %	0.936959 %	|	0.998 %	0.998 %	0.9983 %	0.998 %	0.9983 %	0.99598 %	34698.153495788574
800	256	16	|	192	-1	squared_l2
0.86 %	0.9052 %	0.92789 %	0.940741 %	|	0.999 %	0.999 %	0.9994 %	0.999 %	0.9994 %	0.99869 %	50783.47373008728
800	256	16	|	256	-1	squared_l2
0.861 %	0.9054 %	0.92833 %	0.941854 %	|	1.0 %	1.0 %	0.9999 %	1.0 %	0.9999 %	0.99962 %	66191.79224967957
800	256	16	|	512	-1	squared_l2
0.861 %	0.9054 %	0.92841 %	0.9425 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	131428.89618873596
800	32	64	|	1	-1	squared_l2
0.201 %	0.2695 %	0.26745 %	0.204002 %	|	0.373 %	0.409 %	0.3898 %	0.409 %	0.3933 %	0.31754 %	109.71999168395996
800	32	64	|	2	-1	squared_l2
0.257 %	0.3331 %	0.35278 %	0.310296 %	|	0.511 %	0.581 %	0.5447 %	0.581 %	0.5541 %	0.46943 %	145.1404094696045
800	32	64	|	4	-1	squared_l2
0.282 %	0.3806 %	0.41861 %	0.408506 %	|	0.613 %	0.733 %	0.6893 %	0.734 %	0.7145 %	0.6289 %	246.51026725769043
800	32	64	|	8	-1	squared_l2
0.301 %	0.4042 %	0.45744 %	0.480253 %	|	0.679 %	0.848 %	0.7862 %	0.86 %	0.8371 %	0.76797 %	441.82372093200684
800	32	64	|	16	-1	squared_l2
0.304 %	0.4157 %	0.47514 %	0.521014 %	|	0.706 %	0.919 %	0.8445 %	0.937 %	0.9198 %	0.86183 %	817.4216747283936
800	32	64	|	32	-1	squared_l2
0.304 %	0.4191 %	0.48232 %	0.539859 %	|	0.718 %	0.956 %	0.8694 %	0.979 %	0.9686 %	0.91533 %	1557.5213432312012
800	32	64	|	64	-1	squared_l2
0.304 %	0.4196 %	0.48401 %	0.546442 %	|	0.719 %	0.962 %	0.8749 %	0.991 %	0.9883 %	0.93606 %	3015.6338214874268
800	32	64	|	128	-1	squared_l2
0.304 %	0.4196 %	0.48425 %	0.54798 %	|	0.72 %	0.965 %	0.8758 %	0.998 %	0.9944 %	0.94214 %	5738.236904144287
800	32	64	|	192	-1	squared_l2
0.304 %	0.4196 %	0.48427 %	0.548095 %	|	0.72 %	0.966 %	0.8761 %	0.999 %	0.9953 %	0.94282 %	8322.537422180176
800	32	64	|	256	-1	squared_l2
0.304 %	0.4196 %	0.48427 %	0.548113 %	|	0.72 %	0.966 %	0.8761 %	1.0 %	0.9955 %	0.94291 %	10989.551067352295
800	32	64	|	512	-1	squared_l2
0.304 %	0.4196 %	0.48427 %	0.548115 %	|	0.72 %	0.966 %	0.8761 %	1.0 %	0.9956 %	0.94293 %	21722.6459980011
800	64	64	|	1	-1	squared_l2
0.286 %	0.3468 %	0.3054 %	0.20581 %	|	0.406 %	0.409 %	0.3933 %	0.409 %	0.3933 %	0.31754 %	161.71908378601074
800	64	64	|	2	-1	squared_l2
0.391 %	0.4577 %	0.43393 %	0.327281 %	|	0.574 %	0.581 %	0.5541 %	0.581 %	0.5541 %	0.46962 %	239.13073539733887
800	64	64	|	4	-1	squared_l2
0.46 %	0.546 %	0.54851 %	0.465982 %	|	0.719 %	0.734 %	0.7144 %	0.734 %	0.7145 %	0.63024 %	441.59579277038574
800	64	64	|	8	-1	squared_l2
0.503 %	0.5992 %	0.62831 %	0.590765 %	|	0.839 %	0.86 %	0.8368 %	0.86 %	0.8372 %	0.77452 %	826.2567520141602
800	64	64	|	16	-1	squared_l2
0.526 %	0.6309 %	0.67217 %	0.674482 %	|	0.91 %	0.937 %	0.9192 %	0.937 %	0.9202 %	0.87949 %	1572.1752643585205
800	64	64	|	32	-1	squared_l2
0.537 %	0.6421 %	0.69434 %	0.720979 %	|	0.946 %	0.979 %	0.9676 %	0.979 %	0.9699 %	0.94776 %	3028.958559036255
800	64	64	|	64	-1	squared_l2
0.541 %	0.6453 %	0.70286 %	0.74223 %	|	0.952 %	0.991 %	0.9878 %	0.991 %	0.9908 %	0.98154 %	5842.077732086182
800	64	64	|	128	-1	squared_l2
0.542 %	0.6468 %	0.70557 %	0.749765 %	|	0.958 %	0.998 %	0.9948 %	0.998 %	0.9983 %	0.99548 %	11293.998718261719
800	64	64	|	192	-1	squared_l2
0.542 %	0.647 %	0.70591 %	0.751135 %	|	0.959 %	0.999 %	0.9959 %	0.999 %	0.9994 %	0.99811 %	16404.831171035767
800	64	64	|	256	-1	squared_l2
0.542 %	0.6471 %	0.70605 %	0.751495 %	|	0.96 %	1.0 %	0.9964 %	1.0 %	0.9999 %	0.99896 %	21049.347162246704
800	64	64	|	512	-1	squared_l2
0.542 %	0.6471 %	0.70608 %	0.751668 %	|	0.96 %	1.0 %	0.9965 %	1.0 %	1.0 %	0.99928 %	41758.71729850769
800	128	64	|	1	-1	squared_l2
0.365 %	0.3842 %	0.31627 %	0.205971 %	|	0.409 %	0.409 %	0.3933 %	0.409 %	0.3933 %	0.31754 %	254.3466091156006
800	128	64	|	2	-1	squared_l2
0.515 %	0.5324 %	0.46528 %	0.329052 %	|	0.581 %	0.581 %	0.5541 %	0.581 %	0.5541 %	0.46962 %	427.40488052368164
800	128	64	|	4	-1	squared_l2
0.631 %	0.671 %	0.6167 %	0.478782 %	|	0.734 %	0.734 %	0.7145 %	0.734 %	0.7145 %	0.63024 %	808.9234828948975
800	128	64	|	8	-1	squared_l2
0.721 %	0.7606 %	0.74248 %	0.635711 %	|	0.86 %	0.86 %	0.8372 %	0.86 %	0.8372 %	0.77453 %	1555.1187992095947
800	128	64	|	16	-1	squared_l2
0.775 %	0.816 %	0.8231 %	0.764959 %	|	0.937 %	0.937 %	0.9202 %	0.937 %	0.9202 %	0.87953 %	2985.8124256134033
800	128	64	|	32	-1	squared_l2
0.803 %	0.8441 %	0.86681 %	0.850244 %	|	0.979 %	0.979 %	0.9699 %	0.979 %	0.9699 %	0.94788 %	5764.130592346191
800	128	64	|	64	-1	squared_l2
0.81 %	0.8547 %	0.88444 %	0.893066 %	|	0.991 %	0.991 %	0.9908 %	0.991 %	0.9908 %	0.98188 %	11134.984493255615
800	128	64	|	128	-1	squared_l2
0.813 %	0.8586 %	0.89073 %	0.909058 %	|	0.998 %	0.998 %	0.9983 %	0.998 %	0.9983 %	0.99598 %	21503.07273864746
800	128	64	|	192	-1	squared_l2
0.813 %	0.8593 %	0.89172 %	0.912387 %	|	0.999 %	0.999 %	0.9994 %	0.999 %	0.9994 %	0.99869 %	31384.506464004517
800	128	64	|	256	-1	squared_l2
0.813 %	0.8595 %	0.89207 %	0.913406 %	|	1.0 %	1.0 %	0.9999 %	1.0 %	0.9999 %	0.99962 %	41325.382471084595
800	128	64	|	512	-1	squared_l2
0.813 %	0.8595 %	0.8922 %	0.914001 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	80912.97483444214
800	256	64	|	1	-1	squared_l2
0.396 %	0.3921 %	0.3175 %	0.206008 %	|	0.409 %	0.409 %	0.3933 %	0.409 %	0.3933 %	0.31754 %	461.348295211792
800	256	64	|	2	-1	squared_l2
0.562 %	0.5513 %	0.46941 %	0.329157 %	|	0.581 %	0.581 %	0.5541 %	0.581 %	0.5541 %	0.46962 %	823.566198348999
800	256	64	|	4	-1	squared_l2
0.701 %	0.7065 %	0.62931 %	0.47953 %	|	0.734 %	0.734 %	0.7145 %	0.734 %	0.7145 %	0.63024 %	1582.2985172271729
800	256	64	|	8	-1	squared_l2
0.82 %	0.8213 %	0.77138 %	0.641145 %	|	0.86 %	0.86 %	0.8372 %	0.86 %	0.8372 %	0.77453 %	3075.082778930664
800	256	64	|	16	-1	squared_l2
0.89 %	0.8975 %	0.87167 %	0.782281 %	|	0.937 %	0.937 %	0.9202 %	0.937 %	0.9202 %	0.87953 %	6115.715503692627
800	256	64	|	32	-1	squared_l2
0.927 %	0.9398 %	0.93355 %	0.88585 %	|	0.979 %	0.979 %	0.9699 %	0.979 %	0.9699 %	0.94788 %	11845.687866210938
800	256	64	|	64	-1	squared_l2
0.936 %	0.9556 %	0.96061 %	0.945889 %	|	0.991 %	0.991 %	0.9908 %	0.991 %	0.9908 %	0.98188 %	22493.120670318604
800	256	64	|	128	-1	squared_l2
0.942 %	0.9614 %	0.96975 %	0.970433 %	|	0.998 %	0.998 %	0.9983 %	0.998 %	0.9983 %	0.99598 %	42787.17541694641
800	256	64	|	192	-1	squared_l2
0.942 %	0.9621 %	0.97119 %	0.975386 %	|	0.999 %	0.999 %	0.9994 %	0.999 %	0.9994 %	0.99869 %	62972.4063873291
800	256	64	|	256	-1	squared_l2
0.943 %	0.9624 %	0.97171 %	0.976734 %	|	1.0 %	1.0 %	0.9999 %	1.0 %	0.9999 %	0.99962 %	81538.33651542664
800	256	64	|	512	-1	squared_l2
0.943 %	0.9625 %	0.97188 %	0.977526 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	160119.47798728943
800	32	256	|	1	-1	squared_l2
0.238 %	0.3098 %	0.2898 %	0.205327 %	|	0.398 %	0.409 %	0.3926 %	0.409 %	0.3933 %	0.31754 %	91.98331832885742
800	32	256	|	2	-1	squared_l2
0.319 %	0.396 %	0.39715 %	0.321978 %	|	0.559 %	0.581 %	0.5524 %	0.581 %	0.5541 %	0.46962 %	108.96492004394531
800	32	256	|	4	-1	squared_l2
0.361 %	0.458 %	0.48415 %	0.442583 %	|	0.693 %	0.733 %	0.7089 %	0.734 %	0.7145 %	0.63016 %	173.45261573791504
800	32	256	|	8	-1	squared_l2
0.39 %	0.494 %	0.54097 %	0.538622 %	|	0.793 %	0.859 %	0.8252 %	0.86 %	0.8372 %	0.77408 %	300.1370429992676
800	32	256	|	16	-1	squared_l2
0.407 %	0.5111 %	0.56857 %	0.597595 %	|	0.841 %	0.935 %	0.899 %	0.937 %	0.9202 %	0.87731 %	539.654016494751
800	32	256	|	32	-1	squared_l2
0.414 %	0.5184 %	0.58169 %	0.628154 %	|	0.866 %	0.975 %	0.9395 %	0.979 %	0.9699 %	0.94234 %	1005.629301071167
800	32	256	|	64	-1	squared_l2
0.414 %	0.5207 %	0.58572 %	0.640682 %	|	0.873 %	0.986 %	0.953 %	0.991 %	0.9908 %	0.97274 %	1919.365644454956
800	32	256	|	128	-1	squared_l2
0.414 %	0.521 %	0.58661 %	0.644485 %	|	0.874 %	0.993 %	0.9566 %	0.998 %	0.9983 %	0.98378 %	3695.5437660217285
800	32	256	|	192	-1	squared_l2
0.414 %	0.5211 %	0.58669 %	0.644999 %	|	0.874 %	0.994 %	0.9573 %	0.999 %	0.9994 %	0.98535 %	5435.800790786743
800	32	256	|	256	-1	squared_l2
0.414 %	0.5211 %	0.58672 %	0.645133 %	|	0.874 %	0.994 %	0.9574 %	1.0 %	0.9999 %	0.98585 %	7153.874158859253
800	32	256	|	512	-1	squared_l2
0.414 %	0.5211 %	0.58673 %	0.64517 %	|	0.874 %	0.994 %	0.9575 %	1.0 %	1.0 %	0.98605 %	14020.986795425415
800	64	256	|	1	-1	squared_l2
0.318 %	0.368 %	0.31305 %	0.205919 %	|	0.409 %	0.409 %	0.3933 %	0.409 %	0.3933 %	0.31754 %	113.97910118103027
800	64	256	|	2	-1	squared_l2
0.455 %	0.4987 %	0.45475 %	0.328635 %	|	0.581 %	0.581 %	0.5541 %	0.581 %	0.5541 %	0.46962 %	159.08217430114746
800	64	256	|	4	-1	squared_l2
0.548 %	0.6086 %	0.59052 %	0.475379 %	|	0.732 %	0.734 %	0.7145 %	0.734 %	0.7145 %	0.63024 %	268.89634132385254
800	64	256	|	8	-1	squared_l2
0.615 %	0.6798 %	0.69365 %	0.62072 %	|	0.857 %	0.86 %	0.8372 %	0.86 %	0.8372 %	0.77453 %	487.58649826049805
800	64	256	|	16	-1	squared_l2
0.655 %	0.7227 %	0.75401 %	0.729416 %	|	0.934 %	0.937 %	0.9202 %	0.937 %	0.9202 %	0.87953 %	906.4278602600098
800	64	256	|	32	-1	squared_l2
0.674 %	0.743 %	0.78642 %	0.794611 %	|	0.976 %	0.979 %	0.9699 %	0.979 %	0.9699 %	0.94788 %	1722.595453262329
800	64	256	|	64	-1	squared_l2
0.676 %	0.7498 %	0.79871 %	0.825321 %	|	0.988 %	0.991 %	0.9908 %	0.991 %	0.9908 %	0.98188 %	3302.8433322906494
800	64	256	|	128	-1	squared_l2
0.679 %	0.7524 %	0.80259 %	0.836602 %	|	0.994 %	0.998 %	0.9983 %	0.998 %	0.9983 %	0.99598 %	6355.9887409210205
800	64	256	|	192	-1	squared_l2
0.679 %	0.7529 %	0.80314 %	0.838913 %	|	0.995 %	0.999 %	0.9994 %	0.999 %	0.9994 %	0.99869 %	9326.629877090454
800	64	256	|	256	-1	squared_l2
0.679 %	0.753 %	0.80331 %	0.839626 %	|	0.996 %	1.0 %	0.9999 %	1.0 %	0.9999 %	0.99962 %	12268.38231086731
800	64	256	|	512	-1	squared_l2
0.679 %	0.7531 %	0.80336 %	0.839986 %	|	0.996 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	24305.04870414734
800	128	256	|	1	-1	squared_l2
0.389 %	0.3893 %	0.31726 %	0.205995 %	|	0.409 %	0.409 %	0.3933 %	0.409 %	0.3933 %	0.31754 %	158.46586227416992
800	128	256	|	2	-1	squared_l2
0.544 %	0.5445 %	0.46851 %	0.329135 %	|	0.581 %	0.581 %	0.5541 %	0.581 %	0.5541 %	0.46962 %	238.8460636138916
800	128	256	|	4	-1	squared_l2
0.68 %	0.6942 %	0.62654 %	0.479435 %	|	0.734 %	0.734 %	0.7145 %	0.734 %	0.7145 %	0.63024 %	436.71250343322754
800	128	256	|	8	-1	squared_l2
0.787 %	0.8001 %	0.76323 %	0.640063 %	|	0.86 %	0.86 %	0.8372 %	0.86 %	0.8372 %	0.77453 %	800.3988265991211
800	128	256	|	16	-1	squared_l2
0.852 %	0.8684 %	0.85681 %	0.777917 %	|	0.937 %	0.937 %	0.9202 %	0.937 %	0.9202 %	0.87953 %	1528.4221172332764
800	128	256	|	32	-1	squared_l2
0.885 %	0.9037 %	0.91137 %	0.875606 %	|	0.979 %	0.979 %	0.9699 %	0.979 %	0.9699 %	0.94788 %	2936.9847774505615
800	128	256	|	64	-1	squared_l2
0.892 %	0.9172 %	0.9336 %	0.928666 %	|	0.991 %	0.991 %	0.9908 %	0.991 %	0.9908 %	0.98188 %	5630.768537521362
800	128	256	|	128	-1	squared_l2
0.897 %	0.9219 %	0.94137 %	0.94886 %	|	0.998 %	0.998 %	0.9983 %	0.998 %	0.9983 %	0.99598 %	10855.148077011108
800	128	256	|	192	-1	squared_l2
0.897 %	0.9226 %	0.94264 %	0.952985 %	|	0.999 %	0.999 %	0.9994 %	0.999 %	0.9994 %	0.99869 %	16104.67791557312
800	128	256	|	256	-1	squared_l2
0.898 %	0.9229 %	0.94305 %	0.954213 %	|	1.0 %	1.0 %	0.9999 %	1.0 %	0.9999 %	0.99962 %	21028.54013442993
800	128	256	|	512	-1	squared_l2
0.898 %	0.9229 %	0.94316 %	0.95491 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	41268.404483795166
800	256	256	|	1	-1	squared_l2
0.405 %	0.3932 %	0.31753 %	0.206013 %	|	0.409 %	0.409 %	0.3933 %	0.409 %	0.3933 %	0.31754 %	247.82061576843262
800	256	256	|	2	-1	squared_l2
0.577 %	0.5535 %	0.46955 %	0.329163 %	|	0.581 %	0.581 %	0.5541 %	0.581 %	0.5541 %	0.46962 %	408.71620178222656
800	256	256	|	4	-1	squared_l2
0.727 %	0.7126 %	0.63 %	0.479551 %	|	0.734 %	0.734 %	0.7145 %	0.734 %	0.7145 %	0.63024 %	775.6145000457764
800	256	256	|	8	-1	squared_l2
0.851 %	0.8333 %	0.77369 %	0.641378 %	|	0.86 %	0.86 %	0.8372 %	0.86 %	0.8372 %	0.77453 %	1474.4987487792969
800	256	256	|	16	-1	squared_l2
0.926 %	0.9135 %	0.87739 %	0.783492 %	|	0.937 %	0.937 %	0.9202 %	0.937 %	0.9202 %	0.87953 %	2901.4720916748047
800	256	256	|	32	-1	squared_l2
0.966 %	0.9595 %	0.94353 %	0.889456 %	|	0.979 %	0.979 %	0.9699 %	0.979 %	0.9699 %	0.94788 %	5501.298904418945
800	256	256	|	64	-1	squared_l2
0.978 %	0.9774 %	0.97428 %	0.953541 %	|	0.991 %	0.991 %	0.9908 %	0.991 %	0.9908 %	0.98188 %	10689.560890197754
800	256	256	|	128	-1	squared_l2
0.985 %	0.9838 %	0.98566 %	0.982045 %	|	0.998 %	0.998 %	0.9983 %	0.998 %	0.9983 %	0.99598 %	20568.02773475647
800	256	256	|	192	-1	squared_l2
0.985 %	0.9846 %	0.98737 %	0.988272 %	|	0.999 %	0.999 %	0.9994 %	0.999 %	0.9994 %	0.99869 %	30188.615560531616
800	256	256	|	256	-1	squared_l2
0.986 %	0.9851 %	0.98793 %	0.989996 %	|	1.0 %	1.0 %	0.9999 %	1.0 %	0.9999 %	0.99962 %	39446.80595397949
800	256	256	|	512	-1	squared_l2
0.986 %	0.9852 %	0.98812 %	0.990887 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	77466.59135818481
400	32	256	|	1	-1	squared_l2
0.27 %	0.3383 %	0.33568 %	0.27306 %	|	0.476 %	0.491 %	0.4524 %	0.491 %	0.4541 %	0.38896 %	112.90836334228516
400	32	256	|	2	-1	squared_l2
0.333 %	0.4287 %	0.43793 %	0.395498 %	|	0.633 %	0.674 %	0.6283 %	0.674 %	0.6323 %	0.55282 %	150.47883987426758
400	32	256	|	4	-1	squared_l2
0.376 %	0.4814 %	0.51039 %	0.503854 %	|	0.753 %	0.818 %	0.7702 %	0.818 %	0.7792 %	0.70882 %	259.7205638885498
400	32	256	|	8	-1	squared_l2
0.392 %	0.5097 %	0.55486 %	0.578531 %	|	0.826 %	0.911 %	0.8691 %	0.913 %	0.8868 %	0.83994 %	474.12753105163574
400	32	256	|	16	-1	squared_l2
0.399 %	0.5199 %	0.57343 %	0.617823 %	|	0.85 %	0.964 %	0.9228 %	0.966 %	0.9504 %	0.92229 %	860.2087497711182
400	32	256	|	32	-1	squared_l2
0.403 %	0.5244 %	0.58134 %	0.63556 %	|	0.861 %	0.987 %	0.947 %	0.99 %	0.986 %	0.96629 %	1626.887559890747
400	32	256	|	64	-1	squared_l2
0.403 %	0.5253 %	0.58302 %	0.641039 %	|	0.864 %	0.995 %	0.9525 %	0.998 %	0.9956 %	0.98125 %	3140.550136566162
400	32	256	|	128	-1	squared_l2
0.403 %	0.5255 %	0.58328 %	0.64217 %	|	0.864 %	0.996 %	0.9539 %	0.999 %	0.9993 %	0.98518 %	6110.482692718506
400	32	256	|	192	-1	squared_l2
0.403 %	0.5256 %	0.5833 %	0.642245 %	|	0.865 %	0.997 %	0.9541 %	1.0 %	0.9997 %	0.98555 %	8811.316967010498
400	32	256	|	256	-1	squared_l2
0.403 %	0.5256 %	0.5833 %	0.642252 %	|	0.865 %	0.997 %	0.9541 %	1.0 %	0.9997 %	0.98558 %	11657.724380493164
400	64	256	|	1	-1	squared_l2
0.392 %	0.4153 %	0.37748 %	0.277994 %	|	0.491 %	0.491 %	0.4541 %	0.491 %	0.4541 %	0.38896 %	155.839204788208
400	64	256	|	2	-1	squared_l2
0.499 %	0.5531 %	0.52257 %	0.419447 %	|	0.674 %	0.674 %	0.6323 %	0.674 %	0.6323 %	0.55285 %	238.88278007507324
400	64	256	|	4	-1	squared_l2
0.582 %	0.6495 %	0.64504 %	0.571309 %	|	0.817 %	0.818 %	0.7792 %	0.818 %	0.7792 %	0.7091 %	440.9449100494385
400	64	256	|	8	-1	squared_l2
0.634 %	0.707 %	0.73046 %	0.699354 %	|	0.911 %	0.913 %	0.8868 %	0.913 %	0.8868 %	0.84168 %	810.899019241333
400	64	256	|	16	-1	squared_l2
0.656 %	0.7352 %	0.77276 %	0.777974 %	|	0.962 %	0.966 %	0.9504 %	0.966 %	0.9504 %	0.92721 %	1524.3117809295654
400	64	256	|	32	-1	squared_l2
0.666 %	0.7498 %	0.79314 %	0.817759 %	|	0.984 %	0.99 %	0.986 %	0.99 %	0.986 %	0.97535 %	2909.4812870025635
400	64	256	|	64	-1	squared_l2
0.669 %	0.753 %	0.79871 %	0.832591 %	|	0.99 %	0.998 %	0.9957 %	0.998 %	0.9958 %	0.99342 %	5607.474088668823
400	64	256	|	128	-1	squared_l2
0.67 %	0.7538 %	0.79986 %	0.836919 %	|	0.991 %	0.999 %	0.9994 %	0.999 %	0.9995 %	0.99918 %	10791.476964950562
400	64	256	|	192	-1	squared_l2
0.671 %	0.754 %	0.80003 %	0.837414 %	|	0.992 %	1.0 %	0.9998 %	1.0 %	0.9999 %	0.99991 %	16027.9700756073
400	64	256	|	256	-1	squared_l2
0.671 %	0.7541 %	0.80004 %	0.8375 %	|	0.992 %	1.0 %	0.9999 %	1.0 %	1.0 %	0.99999 %	21468.58549118042
400	128	256	|	1	-1	squared_l2
0.464 %	0.4483 %	0.38805 %	0.278382 %	|	0.491 %	0.491 %	0.4541 %	0.491 %	0.4541 %	0.38896 %	238.02447319030762
400	128	256	|	2	-1	squared_l2
0.615 %	0.6188 %	0.54991 %	0.422481 %	|	0.674 %	0.674 %	0.6323 %	0.674 %	0.6323 %	0.55285 %	399.8229503631592
400	128	256	|	4	-1	squared_l2
0.743 %	0.7507 %	0.70109 %	0.585708 %	|	0.818 %	0.818 %	0.7792 %	0.818 %	0.7792 %	0.7091 %	745.4128265380859
400	128	256	|	8	-1	squared_l2
0.815 %	0.8398 %	0.82318 %	0.739858 %	|	0.913 %	0.913 %	0.8868 %	0.913 %	0.8868 %	0.84168 %	1445.7483291625977
400	128	256	|	16	-1	squared_l2
0.857 %	0.8862 %	0.89408 %	0.85294 %	|	0.966 %	0.966 %	0.9504 %	0.966 %	0.9504 %	0.92721 %	2730.5917739868164
400	128	256	|	32	-1	squared_l2
0.874 %	0.9119 %	0.92814 %	0.919034 %	|	0.99 %	0.99 %	0.986 %	0.99 %	0.986 %	0.97535 %	5324.562072753906
400	128	256	|	64	-1	squared_l2
