Program: scann Topk: 1000 Num_split: 1 Batch: 1
L	Threashold	m	|	w	r	Metric
4000	0.55	16	|	130	-1	squared_l2
0.26 %	0.254 %	0.343 %	0.47181 %	|	0.58 %	0.86 %	0.673 %	0.99 %	0.957 %	0.8346 %	3808.164596557617
4000	0.55	16	|	150	-1	squared_l2
0.26 %	0.254 %	0.3421 %	0.47131 %	|	0.58 %	0.87 %	0.668 %	1.0 %	0.958 %	0.8348 %	3988.361358642578
4000	0.55	16	|	170	-1	squared_l2
0.26 %	0.252 %	0.342 %	0.47065 %	|	0.57 %	0.87 %	0.668 %	1.0 %	0.956 %	0.8359 %	4289.3171310424805
4000	0.55	16	|	200	-1	squared_l2
0.26 %	0.249 %	0.3409 %	0.46949 %	|	0.57 %	0.87 %	0.667 %	1.0 %	0.957 %	0.8341 %	4492.497444152832
4000	0.55	16	|	220	-1	squared_l2
0.26 %	0.248 %	0.3403 %	0.46929 %	|	0.57 %	0.87 %	0.667 %	1.0 %	0.957 %	0.833 %	4728.174209594727
4000	0.55	16	|	250	-1	squared_l2
0.26 %	0.246 %	0.3403 %	0.46779 %	|	0.57 %	0.87 %	0.666 %	1.0 %	0.957 %	0.8328 %	4928.064346313477
4000	0.55	16	|	310	-1	squared_l2
0.26 %	0.245 %	0.34 %	0.46653 %	|	0.57 %	0.87 %	0.666 %	1.0 %	0.957 %	0.8302 %	5495.786666870117
4000	0.55	16	|	400	-1	squared_l2
0.26 %	0.245 %	0.3396 %	0.46507 %	|	0.58 %	0.87 %	0.666 %	1.0 %	0.954 %	0.8288 %	6273.388862609863
4000	0.55	16	|	500	-1	squared_l2
0.26 %	0.245 %	0.3393 %	0.46441 %	|	0.58 %	0.87 %	0.666 %	1.0 %	0.952 %	0.8278 %	7198.834419250488
4000	0.55	16	|	800	-1	squared_l2
0.26 %	0.245 %	0.3386 %	0.46328 %	|	0.58 %	0.87 %	0.665 %	1.0 %	0.951 %	0.8266 %	9683.060646057129
4000	0.55	16	|	1000	-1	squared_l2
0.26 %	0.245 %	0.3383 %	0.46299 %	|	0.58 %	0.87 %	0.665 %	1.0 %	0.951 %	0.8265 %	11229.538917541504
4000	0.55	16	|	1250	-1	squared_l2
0.26 %	0.245 %	0.3382 %	0.46288 %	|	0.58 %	0.87 %	0.665 %	1.0 %	0.951 %	0.8265 %	13084.2924118042
4000	0.55	16	|	1500	-1	squared_l2
0.26 %	0.245 %	0.3382 %	0.46289 %	|	0.58 %	0.87 %	0.665 %	1.0 %	0.951 %	0.8265 %	15162.277221679688
4000	0.55	16	|	1750	-1	squared_l2
0.26 %	0.245 %	0.3382 %	0.46289 %	|	0.58 %	0.87 %	0.665 %	1.0 %	0.951 %	0.8265 %	17084.574699401855
4000	0.55	16	|	1900	-1	squared_l2
0.26 %	0.245 %	0.3382 %	0.46289 %	|	0.58 %	0.87 %	0.665 %	1.0 %	0.951 %	0.8265 %	18318.533897399902
4000	0.55	16	|	2000	-1	squared_l2
0.26 %	0.245 %	0.3382 %	0.46289 %	|	0.58 %	0.87 %	0.665 %	1.0 %	0.951 %	0.8265 %	18999.147415161133
4000	0.55	16	|	2048	-1	squared_l2
0.26 %	0.245 %	0.3382 %	0.46289 %	|	0.58 %	0.87 %	0.665 %	1.0 %	0.951 %	0.8265 %	19305.777549743652
2000	0.2	128	|	1	-1	squared_l2
0.3 %	0.185 %	0.155 %	0.09353 %	|	0.31 %	0.31 %	0.193 %	0.31 %	0.193 %	0.1558 %	874.2094039916992
2000	0.2	128	|	2	-1	squared_l2
0.37 %	0.289 %	0.2382 %	0.14541 %	|	0.39 %	0.39 %	0.301 %	0.39 %	0.301 %	0.239 %	1168.6325073242188
2000	0.2	128	|	4	-1	squared_l2
0.47 %	0.424 %	0.3768 %	0.25431 %	|	0.54 %	0.54 %	0.452 %	0.54 %	0.452 %	0.3813 %	1498.1746673583984
2000	0.2	128	|	8	-1	squared_l2
0.59 %	0.586 %	0.5395 %	0.40827 %	|	0.7 %	0.7 %	0.644 %	0.7 %	0.644 %	0.5533 %	1846.4326858520508
2000	0.2	128	|	16	-1	squared_l2
0.67 %	0.711 %	0.6925 %	0.57083 %	|	0.85 %	0.85 %	0.807 %	0.85 %	0.807 %	0.7252 %	2258.133888244629
2000	0.2	128	|	25	-1	squared_l2
0.7 %	0.762 %	0.7639 %	0.67028 %	|	0.91 %	0.91 %	0.875 %	0.91 %	0.875 %	0.816 %	2660.393714904785
2000	0.2	128	|	30	-1	squared_l2
0.7 %	0.775 %	0.7869 %	0.70702 %	|	0.91 %	0.91 %	0.898 %	0.91 %	0.898 %	0.8458 %	2870.8457946777344
2000	0.2	128	|	35	-1	squared_l2
0.68 %	0.785 %	0.8026 %	0.73683 %	|	0.91 %	0.91 %	0.916 %	0.91 %	0.916 %	0.869 %	3075.3135681152344
2000	0.2	128	|	40	-1	squared_l2
0.69 %	0.798 %	0.8163 %	0.76278 %	|	0.92 %	0.92 %	0.935 %	0.92 %	0.935 %	0.8902 %	3292.8466796875
2000	0.2	128	|	45	-1	squared_l2
0.71 %	0.801 %	0.825 %	0.78007 %	|	0.94 %	0.94 %	0.944 %	0.94 %	0.944 %	0.9049 %	3481.173515319824
2000	0.2	128	|	50	-1	squared_l2
0.71 %	0.81 %	0.8342 %	0.79838 %	|	0.95 %	0.95 %	0.955 %	0.95 %	0.955 %	0.9197 %	3684.5922470092773
2000	0.2	128	|	55	-1	squared_l2
0.72 %	0.81 %	0.8391 %	0.81054 %	|	0.96 %	0.96 %	0.959 %	0.96 %	0.959 %	0.9281 %	3848.099708557129
2000	0.2	128	|	60	-1	squared_l2
0.72 %	0.813 %	0.843 %	0.82232 %	|	0.96 %	0.96 %	0.963 %	0.96 %	0.963 %	0.9361 %	4059.314727783203
2000	0.2	128	|	65	-1	squared_l2
0.72 %	0.816 %	0.8458 %	0.83251 %	|	0.96 %	0.96 %	0.968 %	0.96 %	0.968 %	0.9431 %	4224.848747253418
2000	0.2	128	|	75	-1	squared_l2
0.72 %	0.822 %	0.851 %	0.84801 %	|	0.97 %	0.97 %	0.976 %	0.97 %	0.976 %	0.9536 %	4597.759246826172
2000	0.2	128	|	90	-1	squared_l2
0.74 %	0.826 %	0.8567 %	0.86574 %	|	0.99 %	0.99 %	0.983 %	0.99 %	0.983 %	0.9685 %	5139.327049255371
2000	0.2	128	|	110	-1	squared_l2
0.74 %	0.829 %	0.8641 %	0.87974 %	|	0.99 %	0.99 %	0.991 %	0.99 %	0.991 %	0.9814 %	5836.772918701172
2000	0.2	128	|	130	-1	squared_l2
0.74 %	0.832 %	0.8662 %	0.88745 %	|	0.99 %	0.99 %	0.996 %	0.99 %	0.996 %	0.9871 %	6535.243988037109
2000	0.2	128	|	150	-1	squared_l2
0.74 %	0.831 %	0.8681 %	0.89277 %	|	0.99 %	0.99 %	0.997 %	0.99 %	0.997 %	0.991 %	7348.65665435791
2000	0.2	128	|	170	-1	squared_l2
0.75 %	0.832 %	0.8696 %	0.89663 %	|	1.0 %	1.0 %	0.998 %	1.0 %	0.998 %	0.9934 %	8068.704605102539
2000	0.2	128	|	200	-1	squared_l2
0.75 %	0.833 %	0.8711 %	0.90027 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9961 %	9070.038795471191
2000	0.2	128	|	220	-1	squared_l2
0.75 %	0.833 %	0.8713 %	0.9018 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9967 %	9715.962409973145
2000	0.2	128	|	250	-1	squared_l2
0.75 %	0.833 %	0.8722 %	0.90314 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9982 %	10682.60669708252
2000	0.2	128	|	310	-1	squared_l2
0.75 %	0.833 %	0.8726 %	0.905 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9993 %	12622.618675231934
2000	0.2	128	|	400	-1	squared_l2
0.75 %	0.833 %	0.8726 %	0.9058 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9997 %	15562.820434570312
2000	0.2	128	|	500	-1	squared_l2
0.75 %	0.833 %	0.8726 %	0.90619 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9999 %	18800.020217895508
2000	0.2	128	|	800	-1	squared_l2
0.75 %	0.833 %	0.8726 %	0.90627 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	28598.09398651123
2000	0.2	128	|	1000	-1	squared_l2
0.75 %	0.833 %	0.8726 %	0.90629 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	35254.12082672119
2000	0.2	128	|	1250	-1	squared_l2
0.75 %	0.833 %	0.8726 %	0.90629 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	43148.088455200195
2000	0.2	128	|	1500	-1	squared_l2
0.75 %	0.833 %	0.8726 %	0.90629 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	51193.38035583496
2000	0.2	128	|	1750	-1	squared_l2
0.75 %	0.833 %	0.8726 %	0.90629 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	59283.06579589844
2000	0.2	128	|	1900	-1	squared_l2
0.75 %	0.833 %	0.8726 %	0.90629 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	64179.205894470215
2000	0.2	128	|	2000	-1	squared_l2
0.75 %	0.833 %	0.8726 %	0.90629 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	67268.37158203125
2000	0.2	64	|	1	-1	squared_l2
0.15 %	0.156 %	0.1472 %	0.09376 %	|	0.18 %	0.18 %	0.172 %	0.18 %	0.172 %	0.1519 %	823.4977722167969
2000	0.2	64	|	2	-1	squared_l2
0.28 %	0.264 %	0.2501 %	0.16648 %	|	0.36 %	0.36 %	0.313 %	0.36 %	0.313 %	0.2649 %	1103.4965515136719
2000	0.2	64	|	4	-1	squared_l2
0.41 %	0.373 %	0.3567 %	0.259 %	|	0.54 %	0.55 %	0.461 %	0.55 %	0.461 %	0.3893 %	1386.6424560546875
2000	0.2	64	|	8	-1	squared_l2
0.47 %	0.462 %	0.4718 %	0.38453 %	|	0.66 %	0.68 %	0.623 %	0.68 %	0.623 %	0.5425 %	1703.1431198120117
2000	0.2	64	|	16	-1	squared_l2
0.54 %	0.55 %	0.5714 %	0.53289 %	|	0.83 %	0.85 %	0.804 %	0.85 %	0.805 %	0.714 %	2093.672752380371
2000	0.2	64	|	25	-1	squared_l2
0.59 %	0.58 %	0.6218 %	0.61087 %	|	0.9 %	0.93 %	0.891 %	0.93 %	0.893 %	0.8101 %	2400.946617126465
2000	0.2	64	|	30	-1	squared_l2
0.58 %	0.586 %	0.6349 %	0.63659 %	|	0.91 %	0.94 %	0.911 %	0.94 %	0.914 %	0.84 %	2544.069290161133
2000	0.2	64	|	35	-1	squared_l2
0.59 %	0.594 %	0.6445 %	0.6561 %	|	0.92 %	0.95 %	0.929 %	0.95 %	0.933 %	0.8648 %	2669.382095336914
2000	0.2	64	|	40	-1	squared_l2
0.59 %	0.597 %	0.6511 %	0.66963 %	|	0.92 %	0.95 %	0.943 %	0.95 %	0.947 %	0.8834 %	2821.469306945801
2000	0.2	64	|	45	-1	squared_l2
0.59 %	0.597 %	0.6566 %	0.68106 %	|	0.92 %	0.95 %	0.946 %	0.95 %	0.95 %	0.8974 %	2943.897247314453
2000	0.2	64	|	50	-1	squared_l2
0.6 %	0.601 %	0.6622 %	0.69224 %	|	0.93 %	0.96 %	0.954 %	0.96 %	0.958 %	0.9115 %	3096.8189239501953
2000	0.2	64	|	55	-1	squared_l2
0.61 %	0.605 %	0.6651 %	0.69922 %	|	0.94 %	0.97 %	0.961 %	0.97 %	0.966 %	0.9206 %	3207.063674926758
2000	0.2	64	|	60	-1	squared_l2
0.62 %	0.608 %	0.6683 %	0.70613 %	|	0.95 %	0.98 %	0.968 %	0.98 %	0.973 %	0.9296 %	3323.793411254883
2000	0.2	64	|	65	-1	squared_l2
0.62 %	0.608 %	0.6704 %	0.71129 %	|	0.95 %	0.98 %	0.972 %	0.98 %	0.977 %	0.937 %	3457.61775970459
2000	0.2	64	|	75	-1	squared_l2
0.62 %	0.608 %	0.6747 %	0.71927 %	|	0.95 %	0.98 %	0.977 %	0.98 %	0.982 %	0.9487 %	3691.9355392456055
2000	0.2	64	|	90	-1	squared_l2
0.62 %	0.611 %	0.68 %	0.72885 %	|	0.96 %	0.99 %	0.981 %	0.99 %	0.988 %	0.9629 %	4031.1574935913086
2000	0.2	64	|	110	-1	squared_l2
0.62 %	0.611 %	0.6828 %	0.73524 %	|	0.96 %	0.99 %	0.985 %	0.99 %	0.993 %	0.9748 %	4469.490051269531
2000	0.2	64	|	130	-1	squared_l2
0.62 %	0.61 %	0.6843 %	0.74018 %	|	0.96 %	0.99 %	0.985 %	0.99 %	0.994 %	0.9831 %	4947.328567504883
2000	0.2	64	|	150	-1	squared_l2
0.62 %	0.609 %	0.6858 %	0.74314 %	|	0.96 %	0.99 %	0.987 %	0.99 %	0.996 %	0.9879 %	5379.796028137207
2000	0.2	64	|	170	-1	squared_l2
0.62 %	0.608 %	0.6866 %	0.74548 %	|	0.96 %	0.99 %	0.988 %	0.99 %	0.997 %	0.9914 %	5787.801742553711
2000	0.2	64	|	200	-1	squared_l2
0.62 %	0.61 %	0.6879 %	0.74692 %	|	0.97 %	1.0 %	0.99 %	1.0 %	0.999 %	0.9954 %	6459.7368240356445
2000	0.2	64	|	220	-1	squared_l2
0.62 %	0.611 %	0.6882 %	0.74764 %	|	0.97 %	1.0 %	0.991 %	1.0 %	1.0 %	0.9968 %	6873.273849487305
2000	0.2	64	|	250	-1	squared_l2
0.62 %	0.611 %	0.6887 %	0.74848 %	|	0.97 %	1.0 %	0.991 %	1.0 %	1.0 %	0.9977 %	7526.063919067383
2000	0.2	64	|	310	-1	squared_l2
0.62 %	0.611 %	0.6883 %	0.74943 %	|	0.97 %	1.0 %	0.991 %	1.0 %	1.0 %	0.9984 %	8796.882629394531
2000	0.2	64	|	400	-1	squared_l2
0.62 %	0.611 %	0.6884 %	0.74959 %	|	0.97 %	1.0 %	0.991 %	1.0 %	1.0 %	0.9987 %	10644.245147705078
2000	0.2	64	|	500	-1	squared_l2
0.62 %	0.611 %	0.6883 %	0.74969 %	|	0.97 %	1.0 %	0.991 %	1.0 %	1.0 %	0.9987 %	12568.140029907227
2000	0.2	64	|	800	-1	squared_l2
0.62 %	0.611 %	0.6883 %	0.74971 %	|	0.97 %	1.0 %	0.991 %	1.0 %	1.0 %	0.9987 %	18742.895126342773
2000	0.2	64	|	1000	-1	squared_l2
0.62 %	0.611 %	0.6883 %	0.7497 %	|	0.97 %	1.0 %	0.991 %	1.0 %	1.0 %	0.9987 %	22496.27113342285
2000	0.2	64	|	1250	-1	squared_l2
0.62 %	0.611 %	0.6883 %	0.7497 %	|	0.97 %	1.0 %	0.991 %	1.0 %	1.0 %	0.9987 %	27541.518211364746
2000	0.2	64	|	1500	-1	squared_l2
0.62 %	0.611 %	0.6883 %	0.7497 %	|	0.97 %	1.0 %	0.991 %	1.0 %	1.0 %	0.9987 %	32677.817344665527
2000	0.2	64	|	1750	-1	squared_l2
0.62 %	0.611 %	0.6883 %	0.7497 %	|	0.97 %	1.0 %	0.991 %	1.0 %	1.0 %	0.9987 %	37812.75749206543
2000	0.2	64	|	1900	-1	squared_l2
0.62 %	0.611 %	0.6883 %	0.7497 %	|	0.97 %	1.0 %	0.991 %	1.0 %	1.0 %	0.9987 %	40867.20943450928
2000	0.2	64	|	2000	-1	squared_l2
0.62 %	0.611 %	0.6883 %	0.7497 %	|	0.97 %	1.0 %	0.991 %	1.0 %	1.0 %	0.9987 %	43052.005767822266
2000	0.2	32	|	1	-1	squared_l2
0.16 %	0.137 %	0.1326 %	0.10016 %	|	0.2 %	0.21 %	0.177 %	0.21 %	0.18 %	0.1528 %	860.0473403930664
2000	0.2	32	|	2	-1	squared_l2
0.27 %	0.215 %	0.2136 %	0.16514 %	|	0.35 %	0.37 %	0.292 %	0.37 %	0.298 %	0.2529 %	1098.5136032104492
2000	0.2	32	|	4	-1	squared_l2
0.32 %	0.281 %	0.2938 %	0.24805 %	|	0.48 %	0.53 %	0.43 %	0.53 %	0.439 %	0.3741 %	1329.1120529174805
2000	0.2	32	|	8	-1	squared_l2
0.33 %	0.337 %	0.3825 %	0.35984 %	|	0.6 %	0.67 %	0.587 %	0.67 %	0.615 %	0.5322 %	1610.398292541504
2000	0.2	32	|	16	-1	squared_l2
0.32 %	0.382 %	0.4421 %	0.4674 %	|	0.66 %	0.76 %	0.715 %	0.76 %	0.76 %	0.6866 %	1929.1877746582031
2000	0.2	32	|	25	-1	squared_l2
0.33 %	0.394 %	0.4713 %	0.51819 %	|	0.71 %	0.82 %	0.778 %	0.82 %	0.839 %	0.7744 %	2169.322967529297
2000	0.2	32	|	30	-1	squared_l2
0.35 %	0.404 %	0.4794 %	0.53821 %	|	0.75 %	0.87 %	0.803 %	0.87 %	0.873 %	0.8101 %	2281.16512298584
2000	0.2	32	|	35	-1	squared_l2
0.37 %	0.414 %	0.4831 %	0.55092 %	|	0.79 %	0.91 %	0.825 %	0.91 %	0.902 %	0.8355 %	2387.9289627075195
2000	0.2	32	|	40	-1	squared_l2
0.37 %	0.414 %	0.4872 %	0.56099 %	|	0.79 %	0.9 %	0.833 %	0.91 %	0.916 %	0.8557 %	2495.455741882324
2000	0.2	32	|	45	-1	squared_l2
0.38 %	0.414 %	0.4909 %	0.56935 %	|	0.79 %	0.92 %	0.845 %	0.93 %	0.933 %	0.8738 %	2583.2176208496094
2000	0.2	32	|	50	-1	squared_l2
0.38 %	0.418 %	0.4933 %	0.57586 %	|	0.81 %	0.94 %	0.857 %	0.95 %	0.951 %	0.8855 %	2671.5755462646484
2000	0.2	32	|	55	-1	squared_l2
0.39 %	0.42 %	0.4954 %	0.5801 %	|	0.83 %	0.97 %	0.869 %	0.98 %	0.965 %	0.8954 %	2772.5934982299805
2000	0.2	32	|	60	-1	squared_l2
0.39 %	0.419 %	0.4971 %	0.58412 %	|	0.84 %	0.98 %	0.871 %	0.99 %	0.969 %	0.9051 %	2854.6571731567383
2000	0.2	32	|	65	-1	squared_l2
0.39 %	0.419 %	0.4987 %	0.58739 %	|	0.84 %	0.98 %	0.872 %	0.99 %	0.973 %	0.9151 %	2937.602996826172
2000	0.2	32	|	75	-1	squared_l2
0.39 %	0.419 %	0.4993 %	0.59243 %	|	0.84 %	0.96 %	0.875 %	0.99 %	0.976 %	0.926 %	3092.3843383789062
2000	0.2	32	|	90	-1	squared_l2
0.39 %	0.417 %	0.4996 %	0.5974 %	|	0.84 %	0.97 %	0.873 %	1.0 %	0.983 %	0.9358 %	3347.80216217041
2000	0.2	32	|	110	-1	squared_l2
0.39 %	0.418 %	0.5001 %	0.60073 %	|	0.84 %	0.97 %	0.873 %	1.0 %	0.986 %	0.9438 %	3670.8831787109375
2000	0.2	32	|	130	-1	squared_l2
0.39 %	0.416 %	0.5011 %	0.6027 %	|	0.84 %	0.97 %	0.874 %	1.0 %	0.989 %	0.9496 %	3935.122489929199
2000	0.2	32	|	150	-1	squared_l2
0.39 %	0.416 %	0.5013 %	0.60383 %	|	0.84 %	0.97 %	0.873 %	1.0 %	0.991 %	0.9534 %	4240.36979675293
2000	0.2	32	|	170	-1	squared_l2
0.39 %	0.416 %	0.5018 %	0.60453 %	|	0.84 %	0.97 %	0.874 %	1.0 %	0.993 %	0.9548 %	4539.299011230469
2000	0.2	32	|	200	-1	squared_l2
0.39 %	0.418 %	0.502 %	0.60477 %	|	0.84 %	0.97 %	0.876 %	1.0 %	0.995 %	0.9555 %	4955.339431762695
2000	0.2	32	|	220	-1	squared_l2
0.39 %	0.418 %	0.5015 %	0.6048 %	|	0.84 %	0.97 %	0.876 %	1.0 %	0.995 %	0.9554 %	5199.265480041504
2000	0.2	32	|	250	-1	squared_l2
0.39 %	0.418 %	0.5018 %	0.60455 %	|	0.84 %	0.97 %	0.876 %	1.0 %	0.995 %	0.9556 %	5600.237846374512
2000	0.2	32	|	310	-1	squared_l2
0.39 %	0.418 %	0.5017 %	0.60455 %	|	0.84 %	0.97 %	0.876 %	1.0 %	0.995 %	0.9564 %	6387.7105712890625
2000	0.2	32	|	400	-1	squared_l2
0.39 %	0.418 %	0.5015 %	0.60446 %	|	0.84 %	0.97 %	0.875 %	1.0 %	0.995 %	0.9562 %	7687.830924987793
2000	0.2	32	|	500	-1	squared_l2
0.39 %	0.418 %	0.5012 %	0.60417 %	|	0.84 %	0.97 %	0.875 %	1.0 %	0.995 %	0.9559 %	8903.241157531738
2000	0.2	32	|	800	-1	squared_l2
0.39 %	0.419 %	0.501 %	0.60402 %	|	0.84 %	0.97 %	0.876 %	1.0 %	0.996 %	0.956 %	12811.660766601562
2000	0.2	32	|	1000	-1	squared_l2
0.39 %	0.419 %	0.501 %	0.60403 %	|	0.84 %	0.97 %	0.876 %	1.0 %	0.996 %	0.956 %	15408.515930175781
2000	0.2	32	|	1250	-1	squared_l2
0.39 %	0.419 %	0.501 %	0.60403 %	|	0.84 %	0.97 %	0.876 %	1.0 %	0.996 %	0.956 %	18653.225898742676
2000	0.2	32	|	1500	-1	squared_l2
0.39 %	0.419 %	0.501 %	0.60403 %	|	0.84 %	0.97 %	0.876 %	1.0 %	0.996 %	0.956 %	21964.001655578613
2000	0.2	32	|	1750	-1	squared_l2
0.39 %	0.419 %	0.501 %	0.60403 %	|	0.84 %	0.97 %	0.876 %	1.0 %	0.996 %	0.956 %	25228.548049926758
2000	0.2	32	|	1900	-1	squared_l2
0.39 %	0.419 %	0.501 %	0.60403 %	|	0.84 %	0.97 %	0.876 %	1.0 %	0.996 %	0.956 %	27017.593383789062
2000	0.2	32	|	2000	-1	squared_l2
0.39 %	0.419 %	0.501 %	0.60403 %	|	0.84 %	0.97 %	0.876 %	1.0 %	0.996 %	0.956 %	28290.104866027832
2000	0.2	16	|	1	-1	squared_l2
0.1 %	0.131 %	0.1439 %	0.11245 %	|	0.22 %	0.29 %	0.242 %	0.29 %	0.255 %	0.1897 %	980.687141418457
2000	0.2	16	|	2	-1	squared_l2
0.15 %	0.165 %	0.1906 %	0.1655 %	|	0.28 %	0.38 %	0.313 %	0.38 %	0.344 %	0.2689 %	1191.1869049072266
2000	0.2	16	|	4	-1	squared_l2
0.18 %	0.196 %	0.2474 %	0.24678 %	|	0.4 %	0.56 %	0.407 %	0.57 %	0.474 %	0.3933 %	1400.3992080688477
2000	0.2	16	|	8	-1	squared_l2
0.24 %	0.242 %	0.3047 %	0.34564 %	|	0.48 %	0.73 %	0.563 %	0.77 %	0.677 %	0.5578 %	1630.9499740600586
2000	0.2	16	|	16	-1	squared_l2
0.25 %	0.263 %	0.3341 %	0.41075 %	|	0.54 %	0.83 %	0.647 %	0.88 %	0.813 %	0.6905 %	1872.7540969848633
2000	0.2	16	|	25	-1	squared_l2
0.26 %	0.265 %	0.3398 %	0.43815 %	|	0.57 %	0.83 %	0.664 %	0.92 %	0.869 %	0.7515 %	2080.059051513672
2000	0.2	16	|	30	-1	squared_l2
0.26 %	0.26 %	0.3416 %	0.44673 %	|	0.59 %	0.87 %	0.671 %	0.97 %	0.894 %	0.7714 %	2192.6403045654297
2000	0.2	16	|	35	-1	squared_l2
0.25 %	0.259 %	0.3421 %	0.45361 %	|	0.59 %	0.86 %	0.672 %	0.97 %	0.915 %	0.7879 %	2290.1058197021484
2000	0.2	16	|	40	-1	squared_l2
0.26 %	0.259 %	0.3427 %	0.45768 %	|	0.59 %	0.87 %	0.674 %	0.98 %	0.926 %	0.7989 %	2379.894256591797
2000	0.2	16	|	45	-1	squared_l2
0.26 %	0.26 %	0.3434 %	0.46069 %	|	0.59 %	0.87 %	0.676 %	0.98 %	0.935 %	0.8068 %	2450.53768157959
2000	0.2	16	|	50	-1	squared_l2
0.26 %	0.256 %	0.3433 %	0.46242 %	|	0.59 %	0.88 %	0.674 %	0.99 %	0.937 %	0.8125 %	2532.029151916504
2000	0.2	16	|	55	-1	squared_l2
0.26 %	0.254 %	0.3428 %	0.46379 %	|	0.58 %	0.88 %	0.671 %	0.99 %	0.938 %	0.8186 %	2608.919143676758
2000	0.2	16	|	60	-1	squared_l2
0.26 %	0.253 %	0.3418 %	0.46423 %	|	0.58 %	0.88 %	0.671 %	0.99 %	0.94 %	0.8212 %	2676.3916015625
2000	0.2	16	|	65	-1	squared_l2
0.26 %	0.251 %	0.3418 %	0.46487 %	|	0.58 %	0.88 %	0.668 %	0.99 %	0.939 %	0.8238 %	2735.90087890625
2000	0.2	16	|	75	-1	squared_l2
0.26 %	0.25 %	0.3414 %	0.46592 %	|	0.58 %	0.87 %	0.667 %	0.99 %	0.942 %	0.8262 %	2882.4329376220703
2000	0.2	16	|	90	-1	squared_l2
0.26 %	0.249 %	0.3404 %	0.46689 %	|	0.58 %	0.86 %	0.666 %	0.99 %	0.947 %	0.8274 %	3062.46280670166
2000	0.2	16	|	110	-1	squared_l2
0.26 %	0.248 %	0.3413 %	0.46725 %	|	0.57 %	0.86 %	0.665 %	0.99 %	0.954 %	0.8304 %	3307.223320007324
2000	0.2	16	|	130	-1	squared_l2
0.26 %	0.249 %	0.3403 %	0.46755 %	|	0.58 %	0.86 %	0.666 %	0.99 %	0.958 %	0.8309 %	3500.5807876586914
2000	0.2	16	|	150	-1	squared_l2
0.26 %	0.247 %	0.3398 %	0.46716 %	|	0.56 %	0.86 %	0.666 %	0.99 %	0.956 %	0.8304 %	3723.1922149658203
2000	0.2	16	|	170	-1	squared_l2
0.26 %	0.247 %	0.34 %	0.46676 %	|	0.57 %	0.86 %	0.665 %	0.99 %	0.956 %	0.8301 %	3923.2492446899414
2000	0.2	16	|	200	-1	squared_l2
0.26 %	0.247 %	0.3392 %	0.46583 %	|	0.57 %	0.86 %	0.665 %	0.99 %	0.954 %	0.8292 %	4231.357574462891
2000	0.2	16	|	220	-1	squared_l2
0.26 %	0.247 %	0.339 %	0.46523 %	|	0.58 %	0.87 %	0.666 %	1.0 %	0.955 %	0.8286 %	4404.973983764648
2000	0.2	16	|	250	-1	squared_l2
0.26 %	0.246 %	0.3386 %	0.46491 %	|	0.58 %	0.87 %	0.666 %	1.0 %	0.953 %	0.8283 %	4715.204238891602
2000	0.2	16	|	310	-1	squared_l2
0.26 %	0.245 %	0.3387 %	0.46439 %	|	0.58 %	0.87 %	0.666 %	1.0 %	0.951 %	0.8271 %	5249.7148513793945
2000	0.2	16	|	400	-1	squared_l2
0.26 %	0.245 %	0.3383 %	0.4637 %	|	0.58 %	0.87 %	0.666 %	1.0 %	0.951 %	0.8265 %	6132.793426513672
2000	0.2	16	|	500	-1	squared_l2
0.26 %	0.245 %	0.3382 %	0.46323 %	|	0.58 %	0.87 %	0.665 %	1.0 %	0.951 %	0.8265 %	7068.681716918945
2000	0.2	16	|	800	-1	squared_l2
0.26 %	0.245 %	0.3382 %	0.46291 %	|	0.58 %	0.87 %	0.665 %	1.0 %	0.951 %	0.8265 %	9730.100631713867
2000	0.2	16	|	1000	-1	squared_l2
0.26 %	0.245 %	0.3382 %	0.46289 %	|	0.58 %	0.87 %	0.665 %	1.0 %	0.951 %	0.8265 %	11292.004585266113
2000	0.2	16	|	1250	-1	squared_l2
0.26 %	0.245 %	0.3382 %	0.46289 %	|	0.58 %	0.87 %	0.665 %	1.0 %	0.951 %	0.8265 %	13376.522064208984
2000	0.2	16	|	1500	-1	squared_l2
0.26 %	0.245 %	0.3382 %	0.46289 %	|	0.58 %	0.87 %	0.665 %	1.0 %	0.951 %	0.8265 %	15378.427505493164
2000	0.2	16	|	1750	-1	squared_l2
