Program: scann Topk: 1000 Num_split: 1 Batch: 1
L	Threashold	m	|	w	r	Metric
0.15 %	0.297 %	0.4702 %	0.54595 %	|	0.46 %	0.76 %	0.693 %	0.88 %	0.887 %	0.8174 %	4887.294769287109
2000	0.2	25	|	800	-1	dot_product
0.15 %	0.296 %	0.4736 %	0.54779 %	|	0.46 %	0.76 %	0.698 %	0.88 %	0.896 %	0.8289 %	7350.897789001465
2000	0.2	25	|	1000	-1	dot_product
0.15 %	0.296 %	0.4752 %	0.54891 %	|	0.46 %	0.76 %	0.699 %	0.88 %	0.898 %	0.8339 %	9068.036079406738
2000	0.2	25	|	1250	-1	dot_product
0.15 %	0.296 %	0.4772 %	0.5503 %	|	0.46 %	0.76 %	0.702 %	0.88 %	0.902 %	0.8395 %	11132.192611694336
2000	0.2	25	|	1500	-1	dot_product
0.15 %	0.296 %	0.48 %	0.55166 %	|	0.46 %	0.76 %	0.705 %	0.88 %	0.907 %	0.847 %	13148.47469329834
2000	0.2	25	|	1750	-1	dot_product
0.15 %	0.296 %	0.4812 %	0.5529 %	|	0.46 %	0.76 %	0.707 %	0.88 %	0.91 %	0.853 %	14862.442016601562
2000	0.2	25	|	1900	-1	dot_product
0.15 %	0.296 %	0.4814 %	0.55361 %	|	0.46 %	0.76 %	0.708 %	0.88 %	0.912 %	0.8562 %	15963.959693908691
2000	0.2	25	|	2000	-1	dot_product
0.15 %	0.296 %	0.4814 %	0.55403 %	|	0.46 %	0.76 %	0.709 %	0.88 %	0.913 %	0.8574 %	16527.414321899414
2000	0.2	20	|	1	-1	dot_product
0.05 %	0.082 %	0.1409 %	0.13206 %	|	0.13 %	0.18 %	0.147 %	0.18 %	0.154 %	0.1644 %	618.2193756103516
2000	0.2	20	|	2	-1	dot_product
0.04 %	0.143 %	0.2348 %	0.23532 %	|	0.17 %	0.27 %	0.279 %	0.27 %	0.304 %	0.3009 %	774.5742797851562
2000	0.2	20	|	4	-1	dot_product
0.09 %	0.192 %	0.3276 %	0.34596 %	|	0.28 %	0.45 %	0.435 %	0.48 %	0.483 %	0.4666 %	883.5315704345703
2000	0.2	20	|	8	-1	dot_product
0.1 %	0.227 %	0.388 %	0.43013 %	|	0.31 %	0.54 %	0.54 %	0.61 %	0.639 %	0.6122 %	944.4236755371094
2000	0.2	20	|	16	-1	dot_product
0.1 %	0.236 %	0.4064 %	0.4669 %	|	0.35 %	0.62 %	0.583 %	0.73 %	0.716 %	0.6824 %	1057.7917098999023
2000	0.2	20	|	25	-1	dot_product
0.1 %	0.237 %	0.4088 %	0.47541 %	|	0.35 %	0.61 %	0.585 %	0.76 %	0.748 %	0.7055 %	1158.8811874389648
2000	0.2	20	|	30	-1	dot_product
0.1 %	0.238 %	0.4107 %	0.47808 %	|	0.35 %	0.61 %	0.595 %	0.76 %	0.762 %	0.7148 %	1201.2243270874023
2000	0.2	20	|	35	-1	dot_product
0.1 %	0.238 %	0.4112 %	0.47939 %	|	0.35 %	0.62 %	0.598 %	0.77 %	0.768 %	0.7202 %	1254.2247772216797
2000	0.2	20	|	40	-1	dot_product
0.1 %	0.24 %	0.4134 %	0.48177 %	|	0.36 %	0.64 %	0.601 %	0.79 %	0.779 %	0.728 %	1297.5454330444336
2000	0.2	20	|	45	-1	dot_product
0.1 %	0.24 %	0.414 %	0.48228 %	|	0.36 %	0.64 %	0.606 %	0.79 %	0.785 %	0.7319 %	1339.6501541137695
2000	0.2	20	|	50	-1	dot_product
0.1 %	0.242 %	0.4147 %	0.48339 %	|	0.37 %	0.65 %	0.609 %	0.8 %	0.791 %	0.735 %	1386.2848281860352
2000	0.2	20	|	55	-1	dot_product
0.1 %	0.242 %	0.4151 %	0.48382 %	|	0.37 %	0.65 %	0.609 %	0.81 %	0.794 %	0.7361 %	1429.1048049926758
2000	0.2	20	|	60	-1	dot_product
0.1 %	0.242 %	0.4159 %	0.48477 %	|	0.37 %	0.65 %	0.61 %	0.81 %	0.8 %	0.7405 %	1474.142074584961
2000	0.2	20	|	65	-1	dot_product
0.1 %	0.242 %	0.4163 %	0.48483 %	|	0.37 %	0.65 %	0.612 %	0.81 %	0.802 %	0.7418 %	1512.742042541504
2000	0.2	20	|	75	-1	dot_product
0.1 %	0.241 %	0.4174 %	0.48564 %	|	0.37 %	0.65 %	0.614 %	0.81 %	0.808 %	0.746 %	1576.7335891723633
2000	0.2	20	|	90	-1	dot_product
0.1 %	0.242 %	0.4178 %	0.48589 %	|	0.38 %	0.66 %	0.615 %	0.82 %	0.81 %	0.7475 %	1686.5968704223633
2000	0.2	20	|	110	-1	dot_product
0.1 %	0.242 %	0.4182 %	0.48637 %	|	0.38 %	0.66 %	0.615 %	0.82 %	0.813 %	0.75 %	1819.8728561401367
2000	0.2	20	|	130	-1	dot_product
0.1 %	0.242 %	0.4183 %	0.48673 %	|	0.38 %	0.66 %	0.615 %	0.82 %	0.814 %	0.7517 %	1964.3068313598633
2000	0.2	20	|	150	-1	dot_product
0.1 %	0.243 %	0.4188 %	0.4869 %	|	0.38 %	0.66 %	0.616 %	0.82 %	0.815 %	0.7541 %	2088.4275436401367
2000	0.2	20	|	170	-1	dot_product
0.1 %	0.243 %	0.419 %	0.48707 %	|	0.38 %	0.66 %	0.618 %	0.82 %	0.818 %	0.7556 %	2224.9460220336914
2000	0.2	20	|	200	-1	dot_product
0.1 %	0.243 %	0.42 %	0.48753 %	|	0.38 %	0.66 %	0.622 %	0.83 %	0.827 %	0.7596 %	2436.208724975586
2000	0.2	20	|	220	-1	dot_product
0.1 %	0.244 %	0.4203 %	0.48763 %	|	0.38 %	0.66 %	0.623 %	0.83 %	0.828 %	0.7606 %	2563.190460205078
2000	0.2	20	|	250	-1	dot_product
0.1 %	0.245 %	0.4214 %	0.48801 %	|	0.38 %	0.67 %	0.625 %	0.84 %	0.833 %	0.7635 %	2764.9641036987305
2000	0.2	20	|	310	-1	dot_product
0.1 %	0.246 %	0.4229 %	0.48863 %	|	0.38 %	0.68 %	0.628 %	0.86 %	0.842 %	0.768 %	3180.718421936035
2000	0.2	20	|	400	-1	dot_product
0.1 %	0.248 %	0.4243 %	0.48919 %	|	0.38 %	0.68 %	0.635 %	0.86 %	0.855 %	0.772 %	3801.6319274902344
2000	0.2	20	|	500	-1	dot_product
0.1 %	0.248 %	0.4256 %	0.48973 %	|	0.38 %	0.69 %	0.638 %	0.88 %	0.86 %	0.7752 %	4429.459571838379
2000	0.2	20	|	800	-1	dot_product
0.1 %	0.249 %	0.4286 %	0.4906 %	|	0.38 %	0.69 %	0.642 %	0.88 %	0.867 %	0.7834 %	6489.014625549316
2000	0.2	20	|	1000	-1	dot_product
0.1 %	0.249 %	0.4304 %	0.49112 %	|	0.38 %	0.69 %	0.643 %	0.88 %	0.869 %	0.7877 %	7859.253883361816
2000	0.2	20	|	1250	-1	dot_product
0.1 %	0.249 %	0.4316 %	0.49189 %	|	0.38 %	0.69 %	0.645 %	0.88 %	0.872 %	0.7919 %	9831.023216247559
2000	0.2	20	|	1500	-1	dot_product
0.1 %	0.247 %	0.4332 %	0.49287 %	|	0.38 %	0.69 %	0.646 %	0.88 %	0.877 %	0.798 %	11529.755592346191
2000	0.2	20	|	1750	-1	dot_product
0.1 %	0.248 %	0.4343 %	0.49361 %	|	0.38 %	0.69 %	0.648 %	0.88 %	0.879 %	0.8023 %	13072.466850280762
2000	0.2	20	|	1900	-1	dot_product
0.1 %	0.248 %	0.4351 %	0.49393 %	|	0.38 %	0.69 %	0.649 %	0.88 %	0.88 %	0.8044 %	14107.751846313477
2000	0.2	20	|	2000	-1	dot_product
0.1 %	0.249 %	0.4353 %	0.49414 %	|	0.38 %	0.69 %	0.65 %	0.88 %	0.881 %	0.8054 %	14601.18293762207
2000	0.2	10	|	1	-1	dot_product
0.03 %	0.061 %	0.1158 %	0.13186 %	|	0.09 %	0.2 %	0.135 %	0.2 %	0.157 %	0.165 %	596.8809127807617
2000	0.2	10	|	2	-1	dot_product
0.03 %	0.1 %	0.1788 %	0.2291 %	|	0.13 %	0.26 %	0.233 %	0.28 %	0.293 %	0.2981 %	768.280029296875
2000	0.2	10	|	4	-1	dot_product
0.02 %	0.13 %	0.234 %	0.31163 %	|	0.22 %	0.38 %	0.347 %	0.48 %	0.473 %	0.4507 %	872.0159530639648
2000	0.2	10	|	8	-1	dot_product
0.02 %	0.148 %	0.2636 %	0.3553 %	|	0.24 %	0.45 %	0.416 %	0.6 %	0.602 %	0.5583 %	936.0551834106445
2000	0.2	10	|	16	-1	dot_product
0.02 %	0.155 %	0.2695 %	0.36776 %	|	0.26 %	0.5 %	0.434 %	0.67 %	0.653 %	0.59 %	1000.0705718994141
2000	0.2	10	|	25	-1	dot_product
0.02 %	0.155 %	0.2695 %	0.36961 %	|	0.26 %	0.5 %	0.436 %	0.68 %	0.662 %	0.5952 %	1070.9047317504883
2000	0.2	10	|	30	-1	dot_product
0.02 %	0.155 %	0.2701 %	0.36993 %	|	0.26 %	0.5 %	0.441 %	0.68 %	0.671 %	0.5997 %	1096.9877243041992
2000	0.2	10	|	35	-1	dot_product
0.02 %	0.155 %	0.2699 %	0.37009 %	|	0.26 %	0.5 %	0.441 %	0.69 %	0.673 %	0.6004 %	1138.472557067871
2000	0.2	10	|	40	-1	dot_product
0.02 %	0.155 %	0.2702 %	0.37052 %	|	0.26 %	0.5 %	0.442 %	0.7 %	0.675 %	0.602 %	1169.6815490722656
2000	0.2	10	|	45	-1	dot_product
0.02 %	0.155 %	0.2702 %	0.37045 %	|	0.26 %	0.5 %	0.442 %	0.7 %	0.676 %	0.6027 %	1206.7556381225586
2000	0.2	10	|	50	-1	dot_product
0.02 %	0.155 %	0.2704 %	0.37068 %	|	0.26 %	0.5 %	0.443 %	0.71 %	0.679 %	0.6041 %	1244.211196899414
2000	0.2	10	|	55	-1	dot_product
0.02 %	0.155 %	0.2706 %	0.37068 %	|	0.26 %	0.5 %	0.443 %	0.71 %	0.679 %	0.6046 %	1269.2451477050781
2000	0.2	10	|	60	-1	dot_product
0.02 %	0.155 %	0.2708 %	0.37087 %	|	0.26 %	0.5 %	0.444 %	0.71 %	0.68 %	0.6056 %	1300.358772277832
2000	0.2	10	|	65	-1	dot_product
0.02 %	0.155 %	0.2709 %	0.3709 %	|	0.26 %	0.5 %	0.444 %	0.71 %	0.682 %	0.6062 %	1338.7680053710938
2000	0.2	10	|	75	-1	dot_product
0.02 %	0.155 %	0.2711 %	0.37085 %	|	0.26 %	0.5 %	0.445 %	0.71 %	0.684 %	0.6067 %	1394.4149017333984
2000	0.2	10	|	90	-1	dot_product
0.02 %	0.155 %	0.2713 %	0.37067 %	|	0.26 %	0.51 %	0.446 %	0.72 %	0.685 %	0.607 %	1493.239402770996
2000	0.2	10	|	110	-1	dot_product
0.02 %	0.155 %	0.2711 %	0.3706 %	|	0.26 %	0.51 %	0.445 %	0.72 %	0.685 %	0.6073 %	1605.1292419433594
2000	0.2	10	|	130	-1	dot_product
0.02 %	0.155 %	0.2711 %	0.37043 %	|	0.26 %	0.51 %	0.445 %	0.72 %	0.686 %	0.6076 %	1721.4775085449219
2000	0.2	10	|	150	-1	dot_product
0.02 %	0.155 %	0.2711 %	0.37035 %	|	0.26 %	0.51 %	0.445 %	0.72 %	0.687 %	0.6082 %	1811.5758895874023
2000	0.2	10	|	170	-1	dot_product
0.02 %	0.155 %	0.2712 %	0.37034 %	|	0.26 %	0.51 %	0.446 %	0.72 %	0.689 %	0.6087 %	1895.308494567871
2000	0.2	10	|	200	-1	dot_product
0.02 %	0.155 %	0.2712 %	0.37031 %	|	0.26 %	0.51 %	0.447 %	0.72 %	0.695 %	0.6099 %	2051.0435104370117
2000	0.2	10	|	220	-1	dot_product
0.02 %	0.155 %	0.2712 %	0.37016 %	|	0.26 %	0.51 %	0.447 %	0.72 %	0.695 %	0.6098 %	2136.993408203125
2000	0.2	10	|	250	-1	dot_product
0.02 %	0.155 %	0.2714 %	0.37018 %	|	0.26 %	0.51 %	0.447 %	0.73 %	0.698 %	0.6109 %	2239.4657135009766
2000	0.2	10	|	310	-1	dot_product
0.02 %	0.155 %	0.2719 %	0.37026 %	|	0.26 %	0.52 %	0.45 %	0.75 %	0.706 %	0.613 %	2515.268325805664
2000	0.2	10	|	400	-1	dot_product
0.02 %	0.155 %	0.2724 %	0.37002 %	|	0.26 %	0.52 %	0.454 %	0.75 %	0.713 %	0.6143 %	2893.7339782714844
2000	0.2	10	|	500	-1	dot_product
0.02 %	0.155 %	0.2723 %	0.36989 %	|	0.26 %	0.52 %	0.454 %	0.76 %	0.715 %	0.6146 %	3351.2115478515625
2000	0.2	10	|	800	-1	dot_product
0.02 %	0.155 %	0.2724 %	0.36946 %	|	0.26 %	0.52 %	0.454 %	0.76 %	0.718 %	0.6159 %	4620.885848999023
2000	0.2	10	|	1000	-1	dot_product
0.02 %	0.155 %	0.2726 %	0.36906 %	|	0.26 %	0.52 %	0.454 %	0.76 %	0.719 %	0.6161 %	5491.161346435547
2000	0.2	10	|	1250	-1	dot_product
0.02 %	0.155 %	0.2726 %	0.36887 %	|	0.26 %	0.52 %	0.454 %	0.76 %	0.72 %	0.6172 %	6555.271148681641
2000	0.2	10	|	1500	-1	dot_product
0.02 %	0.155 %	0.2728 %	0.36868 %	|	0.26 %	0.52 %	0.454 %	0.76 %	0.721 %	0.6178 %	7662.320137023926
2000	0.2	10	|	1750	-1	dot_product
0.02 %	0.155 %	0.2727 %	0.36854 %	|	0.26 %	0.52 %	0.454 %	0.76 %	0.721 %	0.6181 %	8731.03141784668
2000	0.2	10	|	1900	-1	dot_product
0.02 %	0.155 %	0.2727 %	0.36851 %	|	0.26 %	0.52 %	0.454 %	0.76 %	0.721 %	0.6182 %	9560.298919677734
2000	0.2	10	|	2000	-1	dot_product
0.02 %	0.155 %	0.2727 %	0.36851 %	|	0.26 %	0.52 %	0.454 %	0.76 %	0.722 %	0.6183 %	9869.170188903809
2000	0.4	100	|	1	-1	dot_product
0.13 %	0.152 %	0.1651 %	0.1328 %	|	0.18 %	0.18 %	0.156 %	0.18 %	0.156 %	0.1654 %	678.2293319702148
2000	0.4	100	|	2	-1	dot_product
0.18 %	0.277 %	0.2987 %	0.24004 %	|	0.26 %	0.26 %	0.296 %	0.26 %	0.296 %	0.3 %	865.0302886962891
2000	0.4	100	|	4	-1	dot_product
0.36 %	0.429 %	0.4643 %	0.37935 %	|	0.48 %	0.48 %	0.484 %	0.48 %	0.484 %	0.4701 %	1001.4533996582031
2000	0.4	100	|	8	-1	dot_product
0.47 %	0.563 %	0.617 %	0.53824 %	|	0.62 %	0.62 %	0.654 %	0.62 %	0.654 %	0.6378 %	1153.5167694091797
2000	0.4	100	|	16	-1	dot_product
0.58 %	0.627 %	0.6923 %	0.66502 %	|	0.74 %	0.74 %	0.739 %	0.74 %	0.739 %	0.7273 %	1383.7814331054688
2000	0.4	100	|	25	-1	dot_product
0.62 %	0.659 %	0.7221 %	0.71669 %	|	0.79 %	0.79 %	0.777 %	0.79 %	0.777 %	0.7644 %	1569.8909759521484
2000	0.4	100	|	30	-1	dot_product
0.62 %	0.672 %	0.7322 %	0.73305 %	|	0.79 %	0.79 %	0.794 %	0.79 %	0.794 %	0.7771 %	1660.7046127319336
2000	0.4	100	|	35	-1	dot_product
0.63 %	0.674 %	0.7388 %	0.74687 %	|	0.8 %	0.8 %	0.8 %	0.8 %	0.8 %	0.7859 %	1765.3942108154297
2000	0.4	100	|	40	-1	dot_product
0.64 %	0.682 %	0.7494 %	0.76005 %	|	0.81 %	0.81 %	0.813 %	0.81 %	0.813 %	0.7979 %	1862.2398376464844
2000	0.4	100	|	45	-1	dot_product
0.64 %	0.691 %	0.7542 %	0.76581 %	|	0.82 %	0.82 %	0.823 %	0.82 %	0.823 %	0.804 %	1952.7435302734375
2000	0.4	100	|	50	-1	dot_product
0.65 %	0.697 %	0.7596 %	0.77421 %	|	0.83 %	0.83 %	0.834 %	0.83 %	0.834 %	0.8113 %	2064.347267150879
2000	0.4	100	|	55	-1	dot_product
0.66 %	0.701 %	0.7614 %	0.77884 %	|	0.84 %	0.84 %	0.838 %	0.84 %	0.838 %	0.8135 %	2166.7957305908203
2000	0.4	100	|	60	-1	dot_product
0.66 %	0.708 %	0.7673 %	0.78373 %	|	0.84 %	0.84 %	0.846 %	0.84 %	0.846 %	0.8209 %	2268.218994140625
2000	0.4	100	|	65	-1	dot_product
0.66 %	0.709 %	0.7696 %	0.78711 %	|	0.84 %	0.84 %	0.849 %	0.84 %	0.849 %	0.8239 %	2364.373207092285
2000	0.4	100	|	75	-1	dot_product
0.66 %	0.716 %	0.7783 %	0.79653 %	|	0.84 %	0.84 %	0.859 %	0.84 %	0.859 %	0.8362 %	2597.928047180176
2000	0.4	100	|	90	-1	dot_product
0.67 %	0.718 %	0.781 %	0.8041 %	|	0.85 %	0.85 %	0.864 %	0.85 %	0.864 %	0.841 %	2909.3027114868164
2000	0.4	100	|	110	-1	dot_product
0.67 %	0.721 %	0.7869 %	0.81142 %	|	0.86 %	0.86 %	0.87 %	0.86 %	0.87 %	0.8502 %	3341.0072326660156
2000	0.4	100	|	130	-1	dot_product
0.67 %	0.724 %	0.7899 %	0.81513 %	|	0.86 %	0.86 %	0.874 %	0.86 %	0.874 %	0.8541 %	3826.761245727539
2000	0.4	100	|	150	-1	dot_product
0.67 %	0.728 %	0.7941 %	0.81986 %	|	0.87 %	0.87 %	0.88 %	0.87 %	0.88 %	0.8598 %	4303.264617919922
2000	0.4	100	|	170	-1	dot_product
0.68 %	0.73 %	0.7974 %	0.82324 %	|	0.87 %	0.89 %	0.887 %	0.89 %	0.887 %	0.864 %	4713.8214111328125
2000	0.4	100	|	200	-1	dot_product
0.69 %	0.739 %	0.8028 %	0.82836 %	|	0.88 %	0.9 %	0.897 %	0.9 %	0.897 %	0.8719 %	5413.1269454956055
2000	0.4	100	|	220	-1	dot_product
0.69 %	0.74 %	0.805 %	0.83052 %	|	0.88 %	0.9 %	0.9 %	0.9 %	0.9 %	0.8746 %	5862.736701965332
2000	0.4	100	|	250	-1	dot_product
0.7 %	0.744 %	0.8101 %	0.83489 %	|	0.9 %	0.92 %	0.908 %	0.92 %	0.908 %	0.8811 %	6551.671028137207
2000	0.4	100	|	310	-1	dot_product
0.73 %	0.755 %	0.8161 %	0.84087 %	|	0.93 %	0.95 %	0.92 %	0.95 %	0.92 %	0.89 %	7971.096038818359
2000	0.4	100	|	400	-1	dot_product
0.73 %	0.768 %	0.8247 %	0.8486 %	|	0.93 %	0.95 %	0.94 %	0.95 %	0.94 %	0.9025 %	10192.441940307617
2000	0.4	100	|	500	-1	dot_product
0.74 %	0.771 %	0.8315 %	0.85679 %	|	0.94 %	0.97 %	0.948 %	0.97 %	0.948 %	0.9131 %	12586.593627929688
2000	0.4	100	|	800	-1	dot_product
0.74 %	0.772 %	0.8462 %	0.87223 %	|	0.94 %	0.97 %	0.964 %	0.97 %	0.964 %	0.9362 %	19870.829582214355
2000	0.4	100	|	1000	-1	dot_product
0.74 %	0.773 %	0.8539 %	0.88092 %	|	0.95 %	0.98 %	0.973 %	0.98 %	0.973 %	0.9505 %	23816.680908203125
2000	0.4	100	|	1250	-1	dot_product
0.74 %	0.774 %	0.8602 %	0.8906 %	|	0.95 %	0.98 %	0.979 %	0.98 %	0.979 %	0.9638 %	29496.8843460083
2000	0.4	100	|	1500	-1	dot_product
0.74 %	0.776 %	0.869 %	0.89853 %	|	0.95 %	0.98 %	0.987 %	0.98 %	0.988 %	0.9792 %	35105.72910308838
2000	0.4	100	|	1750	-1	dot_product
0.75 %	0.78 %	0.8743 %	0.90419 %	|	0.97 %	1.0 %	0.995 %	1.0 %	0.996 %	0.9906 %	40713.71555328369
2000	0.4	100	|	1900	-1	dot_product
0.75 %	0.781 %	0.8772 %	0.90762 %	|	0.97 %	1.0 %	0.997 %	1.0 %	0.998 %	0.9969 %	43921.44680023193
2000	0.4	100	|	2000	-1	dot_product
0.75 %	0.782 %	0.8785 %	0.90989 %	|	0.97 %	1.0 %	0.999 %	1.0 %	1.0 %	0.9998 %	45761.13224029541
2000	0.4	50	|	1	-1	dot_product
0.11 %	0.136 %	0.1617 %	0.13309 %	|	0.18 %	0.18 %	0.157 %	0.18 %	0.158 %	0.166 %	632.0714950561523
2000	0.4	50	|	2	-1	dot_product
0.13 %	0.227 %	0.2831 %	0.23952 %	|	0.27 %	0.27 %	0.303 %	0.27 %	0.304 %	0.3004 %	791.621208190918
2000	0.4	50	|	4	-1	dot_product
0.27 %	0.322 %	0.4145 %	0.37467 %	|	0.47 %	0.48 %	0.483 %	0.48 %	0.485 %	0.4708 %	898.5280990600586
2000	0.4	50	|	8	-1	dot_product
0.31 %	0.409 %	0.5183 %	0.51234 %	|	0.57 %	0.61 %	0.632 %	0.62 %	0.654 %	0.6378 %	1001.1672973632812
2000	0.4	50	|	16	-1	dot_product
0.34 %	0.447 %	0.5658 %	0.60052 %	|	0.68 %	0.73 %	0.71 %	0.74 %	0.738 %	0.7264 %	1168.6086654663086
2000	0.4	50	|	25	-1	dot_product
0.34 %	0.455 %	0.5831 %	0.6313 %	|	0.7 %	0.78 %	0.746 %	0.79 %	0.777 %	0.7629 %	1308.9418411254883
2000	0.4	50	|	30	-1	dot_product
0.34 %	0.464 %	0.588 %	0.64032 %	|	0.7 %	0.78 %	0.762 %	0.79 %	0.793 %	0.7755 %	1373.2671737670898
2000	0.4	50	|	35	-1	dot_product
0.34 %	0.464 %	0.5913 %	0.64785 %	|	0.7 %	0.79 %	0.767 %	0.8 %	0.799 %	0.7839 %	1436.161994934082
2000	0.4	50	|	40	-1	dot_product
0.35 %	0.468 %	0.5986 %	0.65549 %	|	0.72 %	0.81 %	0.78 %	0.82 %	0.813 %	0.796 %	1487.2550964355469
2000	0.4	50	|	45	-1	dot_product
0.34 %	0.472 %	0.601 %	0.65831 %	|	0.72 %	0.81 %	0.788 %	0.82 %	0.821 %	0.8018 %	1549.839973449707
2000	0.4	50	|	50	-1	dot_product
0.34 %	0.475 %	0.6032 %	0.66246 %	|	0.73 %	0.82 %	0.794 %	0.83 %	0.832 %	0.8087 %	1610.0883483886719
2000	0.4	50	|	55	-1	dot_product
0.34 %	0.477 %	0.6042 %	0.66468 %	|	0.74 %	0.83 %	0.798 %	0.84 %	0.836 %	0.8108 %	1666.1643981933594
2000	0.4	50	|	60	-1	dot_product
0.34 %	0.48 %	0.6072 %	0.66769 %	|	0.73 %	0.83 %	0.805 %	0.84 %	0.844 %	0.8177 %	1732.468605041504
2000	0.4	50	|	65	-1	dot_product
0.34 %	0.481 %	0.6077 %	0.6694 %	|	0.72 %	0.83 %	0.808 %	0.84 %	0.847 %	0.8207 %	1779.5801162719727
2000	0.4	50	|	75	-1	dot_product
0.34 %	0.482 %	0.6119 %	0.67434 %	|	0.72 %	0.83 %	0.816 %	0.84 %	0.857 %	0.8325 %	1893.2342529296875
2000	0.4	50	|	90	-1	dot_product
0.35 %	0.482 %	0.6132 %	0.6777 %	|	0.73 %	0.84 %	0.819 %	0.85 %	0.862 %	0.8369 %	2065.0386810302734
2000	0.4	50	|	110	-1	dot_product
0.35 %	0.482 %	0.6152 %	0.68111 %	|	0.73 %	0.84 %	0.823 %	0.86 %	0.868 %	0.8452 %	2294.89803314209
2000	0.4	50	|	130	-1	dot_product
0.35 %	0.482 %	0.6164 %	0.68302 %	|	0.73 %	0.84 %	0.827 %	0.86 %	0.872 %	0.8489 %	2543.783187866211
2000	0.4	50	|	150	-1	dot_product
0.35 %	0.483 %	0.6191 %	0.68501 %	|	0.73 %	0.85 %	0.831 %	0.87 %	0.878 %	0.8543 %	2795.743942260742
2000	0.4	50	|	170	-1	dot_product
0.35 %	0.484 %	0.6206 %	0.68696 %	|	0.73 %	0.86 %	0.835 %	0.88 %	0.883 %	0.8583 %	3032.684326171875
2000	0.4	50	|	200	-1	dot_product
0.35 %	0.485 %	0.6238 %	0.68925 %	|	0.73 %	0.86 %	0.843 %	0.89 %	0.894 %	0.8651 %	3414.5355224609375
2000	0.4	50	|	220	-1	dot_product
0.35 %	0.485 %	0.6247 %	0.69039 %	|	0.73 %	0.86 %	0.844 %	0.89 %	0.896 %	0.8677 %	3662.3477935791016
2000	0.4	50	|	250	-1	dot_product
0.36 %	0.487 %	0.6273 %	0.69254 %	|	0.74 %	0.88 %	0.851 %	0.91 %	0.904 %	0.8736 %	4054.6178817749023
2000	0.4	50	|	310	-1	dot_product
0.36 %	0.491 %	0.6313 %	0.69545 %	|	0.76 %	0.91 %	0.862 %	0.94 %	0.916 %	0.8821 %	4852.6763916015625
2000	0.4	50	|	400	-1	dot_product
0.36 %	0.496 %	0.636 %	0.69914 %	|	0.76 %	0.91 %	0.879 %	0.94 %	0.936 %	0.8936 %	5994.963645935059
2000	0.4	50	|	500	-1	dot_product
0.36 %	0.499 %	0.6381 %	0.70287 %	|	0.77 %	0.92 %	0.886 %	0.96 %	0.944 %	0.903 %	7323.8372802734375
2000	0.4	50	|	800	-1	dot_product
0.36 %	0.501 %	0.6447 %	0.71016 %	|	0.77 %	0.92 %	0.896 %	0.96 %	0.959 %	0.9227 %	11386.322975158691
2000	0.4	50	|	1000	-1	dot_product
0.36 %	0.501 %	0.647 %	0.71393 %	|	0.77 %	0.93 %	0.9 %	0.97 %	0.968 %	0.9344 %	13931.083679199219
2000	0.4	50	|	1250	-1	dot_product
0.36 %	0.501 %	0.6497 %	0.71833 %	|	0.77 %	0.93 %	0.904 %	0.97 %	0.974 %	0.9441 %	17125.03433227539
2000	0.4	50	|	1500	-1	dot_product
0.36 %	0.5 %	0.6542 %	0.72254 %	|	0.76 %	0.93 %	0.91 %	0.97 %	0.982 %	0.9571 %	20239.18628692627
2000	0.4	50	|	1750	-1	dot_product
0.36 %	0.501 %	0.6572 %	0.72611 %	|	0.75 %	0.93 %	0.913 %	0.98 %	0.988 %	0.967 %	23264.90879058838
2000	0.4	50	|	1900	-1	dot_product
0.36 %	0.502 %	0.6585 %	0.72811 %	|	0.75 %	0.93 %	0.915 %	0.98 %	0.99 %	0.9718 %	25199.246406555176
2000	0.4	50	|	2000	-1	dot_product
0.36 %	0.502 %	0.6587 %	0.72931 %	|	0.75 %	0.93 %	0.916 %	0.98 %	0.991 %	0.974 %	26147.58014678955
2000	0.4	25	|	1	-1	dot_product
0.05 %	0.106 %	0.1488 %	0.13306 %	|	0.17 %	0.2 %	0.162 %	0.2 %	0.167 %	0.1691 %	604.4387817382812
2000	0.4	25	|	2	-1	dot_product
0.04 %	0.161 %	0.243 %	0.23681 %	|	0.21 %	0.28 %	0.289 %	0.28 %	0.31 %	0.3036 %	770.5926895141602
2000	0.4	25	|	4	-1	dot_product
0.09 %	0.219 %	0.3356 %	0.35314 %	|	0.35 %	0.45 %	0.441 %	0.48 %	0.486 %	0.4687 %	876.8796920776367
2000	0.4	25	|	8	-1	dot_product
0.11 %	0.254 %	0.4 %	0.44385 %	|	0.39 %	0.58 %	0.557 %	0.61 %	0.644 %	0.6219 %	956.9883346557617
2000	0.4	25	|	16	-1	dot_product
0.13 %	0.267 %	0.4192 %	0.48649 %	|	0.43 %	0.68 %	0.606 %	0.73 %	0.721 %	0.6936 %	1070.1656341552734
2000	0.4	25	|	25	-1	dot_product
0.13 %	0.268 %	0.4215 %	0.497 %	|	0.43 %	0.68 %	0.615 %	0.77 %	0.755 %	0.7187 %	1168.060302734375
2000	0.4	25	|	30	-1	dot_product
0.13 %	0.269 %	0.4236 %	0.49956 %	|	0.43 %	0.68 %	0.622 %	0.77 %	0.77 %	0.7268 %	1209.115982055664
2000	0.4	25	|	35	-1	dot_product
0.13 %	0.269 %	0.424 %	0.50148 %	|	0.43 %	0.68 %	0.623 %	0.78 %	0.776 %	0.732 %	1264.8582458496094
