Program: faiss Topk: 1000 Num_split: 1 Batch: 1
L	m	k_star	|	w	Reorder	Metric
0.94 %	0.916 %	0.9432 %	0.95284 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9999 %	933159.0175628662
1000	128	256	|	448	-1	squared_l2
0.94 %	0.916 %	0.9432 %	0.95309 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9999 %	1100513.744354248
1000	128	256	|	512	-1	squared_l2
0.94 %	0.916 %	0.9433 %	0.95333 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1267516.7560577393
1000	128	256	|	576	-1	squared_l2
0.94 %	0.916 %	0.9433 %	0.9534 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1427777.361869812
1000	128	256	|	640	-1	squared_l2
0.94 %	0.916 %	0.9433 %	0.95342 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1594956.8510055542
1000	128	256	|	704	-1	squared_l2
0.94 %	0.916 %	0.9433 %	0.95343 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1730827.522277832
1000	128	256	|	768	-1	squared_l2
0.94 %	0.916 %	0.9433 %	0.95343 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1888186.4547729492
1000	256	256	|	1	-1	squared_l2
0.46 %	0.388 %	0.2884 %	0.18101 %	|	0.46 %	0.46 %	0.388 %	0.46 %	0.388 %	0.2884 %	9219.074249267578
1000	256	256	|	16	-1	squared_l2
0.9 %	0.883 %	0.8385 %	0.73087 %	|	0.9 %	0.9 %	0.886 %	0.9 %	0.886 %	0.8401 %	79300.35591125488
1000	256	256	|	32	-1	squared_l2
0.95 %	0.937 %	0.9194 %	0.85243 %	|	0.95 %	0.95 %	0.945 %	0.95 %	0.945 %	0.9235 %	153002.78663635254
1000	256	256	|	64	-1	squared_l2
0.98 %	0.966 %	0.9621 %	0.93163 %	|	0.98 %	0.98 %	0.978 %	0.98 %	0.978 %	0.9692 %	299547.2192764282
1000	256	256	|	128	-1	squared_l2
0.99 %	0.979 %	0.981 %	0.97266 %	|	0.99 %	0.99 %	0.995 %	0.99 %	0.995 %	0.9908 %	595755.8870315552
1000	256	256	|	256	-1	squared_l2
1.0 %	0.983 %	0.9863 %	0.98755 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9984 %	1180473.3276367188
1000	256	256	|	320	-1	squared_l2
1.0 %	0.983 %	0.9869 %	0.98937 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9996 %	1442516.2553787231
1000	256	256	|	384	-1	squared_l2
1.0 %	0.983 %	0.987 %	0.98997 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9999 %	1766656.5895080566
1000	256	256	|	448	-1	squared_l2
1.0 %	0.983 %	0.987 %	0.99027 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9999 %	2003707.2896957397
1000	256	256	|	512	-1	squared_l2
1.0 %	0.983 %	0.987 %	0.99046 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	2262564.444541931
1000	256	256	|	576	-1	squared_l2
1.0 %	0.983 %	0.987 %	0.99053 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	2497838.1395339966
1000	256	256	|	640	-1	squared_l2
1.0 %	0.983 %	0.987 %	0.99056 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	2724044.2991256714
1000	256	256	|	704	-1	squared_l2
1.0 %	0.983 %	0.987 %	0.99056 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	2993996.3817596436
1000	256	256	|	768	-1	squared_l2
1.0 %	0.983 %	0.987 %	0.99056 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	3270863.676071167
2000	32	16	|	1	-1	squared_l2
0.2 %	0.196 %	0.1918 %	0.12705 %	|	0.33 %	0.38 %	0.311 %	0.39 %	0.317 %	0.2299 %	7267.522811889648
2000	32	16	|	16	-1	squared_l2
0.26 %	0.293 %	0.3588 %	0.41378 %	|	0.6 %	0.82 %	0.685 %	0.88 %	0.852 %	0.7454 %	16552.209854125977
2000	32	16	|	32	-1	squared_l2
0.26 %	0.293 %	0.3626 %	0.43254 %	|	0.6 %	0.89 %	0.703 %	0.95 %	0.912 %	0.8011 %	25315.76156616211
2000	32	16	|	64	-1	squared_l2
0.26 %	0.294 %	0.3643 %	0.43971 %	|	0.6 %	0.89 %	0.708 %	0.95 %	0.936 %	0.8255 %	42899.179458618164
2000	32	16	|	128	-1	squared_l2
0.26 %	0.294 %	0.365 %	0.44185 %	|	0.6 %	0.89 %	0.714 %	0.97 %	0.954 %	0.8346 %	76743.74580383301
2000	32	16	|	256	-1	squared_l2
0.26 %	0.294 %	0.365 %	0.44222 %	|	0.6 %	0.89 %	0.714 %	0.98 %	0.959 %	0.8366 %	144644.09351348877
2000	32	16	|	320	-1	squared_l2
0.26 %	0.294 %	0.365 %	0.44222 %	|	0.6 %	0.89 %	0.714 %	0.98 %	0.959 %	0.8367 %	175200.7007598877
2000	32	16	|	384	-1	squared_l2
0.26 %	0.294 %	0.365 %	0.44222 %	|	0.6 %	0.89 %	0.714 %	0.98 %	0.959 %	0.8367 %	208489.13192749023
2000	32	16	|	448	-1	squared_l2
0.26 %	0.294 %	0.365 %	0.44222 %	|	0.6 %	0.89 %	0.714 %	0.98 %	0.959 %	0.8367 %	235258.17394256592
2000	32	16	|	512	-1	squared_l2
0.26 %	0.294 %	0.365 %	0.44222 %	|	0.6 %	0.89 %	0.714 %	0.98 %	0.959 %	0.8367 %	270229.8879623413
2000	32	16	|	576	-1	squared_l2
0.26 %	0.294 %	0.365 %	0.44222 %	|	0.6 %	0.89 %	0.714 %	0.98 %	0.959 %	0.8367 %	302715.802192688
2000	32	16	|	640	-1	squared_l2
0.26 %	0.294 %	0.365 %	0.44222 %	|	0.6 %	0.89 %	0.714 %	0.98 %	0.959 %	0.8367 %	331294.6081161499
2000	32	16	|	704	-1	squared_l2
0.26 %	0.294 %	0.365 %	0.44222 %	|	0.6 %	0.89 %	0.714 %	0.98 %	0.959 %	0.8367 %	369275.6652832031
2000	32	16	|	768	-1	squared_l2
0.26 %	0.294 %	0.365 %	0.44222 %	|	0.6 %	0.89 %	0.714 %	0.98 %	0.959 %	0.8367 %	408161.6163253784
2000	32	16	|	1024	-1	squared_l2
0.26 %	0.294 %	0.365 %	0.44222 %	|	0.6 %	0.89 %	0.714 %	0.98 %	0.959 %	0.8367 %	524120.8076477051
2000	64	16	|	1	-1	squared_l2
0.26 %	0.254 %	0.2166 %	0.12705 %	|	0.38 %	0.39 %	0.317 %	0.39 %	0.317 %	0.2299 %	8012.080192565918
2000	64	16	|	16	-1	squared_l2
0.36 %	0.474 %	0.5093 %	0.51122 %	|	0.8 %	0.88 %	0.838 %	0.88 %	0.855 %	0.7804 %	24506.402015686035
2000	64	16	|	32	-1	squared_l2
0.36 %	0.491 %	0.5299 %	0.55966 %	|	0.87 %	0.95 %	0.888 %	0.95 %	0.919 %	0.8667 %	40229.153633117676
2000	64	16	|	64	-1	squared_l2
0.36 %	0.492 %	0.5396 %	0.58641 %	|	0.87 %	0.96 %	0.912 %	0.96 %	0.955 %	0.9245 %	74421.16737365723
2000	64	16	|	128	-1	squared_l2
0.36 %	0.493 %	0.5433 %	0.59768 %	|	0.86 %	0.99 %	0.931 %	0.99 %	0.985 %	0.955 %	138609.2185974121
2000	64	16	|	256	-1	squared_l2
0.36 %	0.493 %	0.5443 %	0.60158 %	|	0.86 %	1.0 %	0.936 %	1.0 %	0.995 %	0.9687 %	254617.50030517578
2000	64	16	|	320	-1	squared_l2
0.36 %	0.493 %	0.5443 %	0.6019 %	|	0.86 %	1.0 %	0.936 %	1.0 %	0.995 %	0.9698 %	318961.35807037354
2000	64	16	|	384	-1	squared_l2
0.36 %	0.493 %	0.5443 %	0.60205 %	|	0.86 %	1.0 %	0.936 %	1.0 %	0.999 %	0.9708 %	379189.49127197266
2000	64	16	|	448	-1	squared_l2
0.36 %	0.493 %	0.5443 %	0.60213 %	|	0.86 %	1.0 %	0.936 %	1.0 %	0.999 %	0.9714 %	444756.98471069336
2000	64	16	|	512	-1	squared_l2
0.36 %	0.493 %	0.5443 %	0.60215 %	|	0.86 %	1.0 %	0.936 %	1.0 %	1.0 %	0.9715 %	495899.3196487427
2000	64	16	|	576	-1	squared_l2
0.36 %	0.493 %	0.5443 %	0.60217 %	|	0.86 %	1.0 %	0.936 %	1.0 %	1.0 %	0.9715 %	572571.587562561
2000	64	16	|	640	-1	squared_l2
0.36 %	0.493 %	0.5443 %	0.60217 %	|	0.86 %	1.0 %	0.936 %	1.0 %	1.0 %	0.9715 %	652497.9829788208
2000	64	16	|	704	-1	squared_l2
0.36 %	0.493 %	0.5443 %	0.60218 %	|	0.86 %	1.0 %	0.936 %	1.0 %	1.0 %	0.9716 %	715580.7971954346
2000	64	16	|	768	-1	squared_l2
0.36 %	0.493 %	0.5443 %	0.60219 %	|	0.86 %	1.0 %	0.936 %	1.0 %	1.0 %	0.9716 %	779708.6238861084
2000	64	16	|	1024	-1	squared_l2
0.36 %	0.493 %	0.5443 %	0.60219 %	|	0.86 %	1.0 %	0.936 %	1.0 %	1.0 %	0.9716 %	1035433.1016540527
2000	128	16	|	1	-1	squared_l2
0.3 %	0.297 %	0.2283 %	0.12705 %	|	0.39 %	0.39 %	0.317 %	0.39 %	0.317 %	0.2299 %	9887.361526489258
2000	128	16	|	16	-1	squared_l2
0.64 %	0.669 %	0.6842 %	0.60574 %	|	0.88 %	0.88 %	0.855 %	0.88 %	0.855 %	0.7816 %	40135.21671295166
2000	128	16	|	32	-1	squared_l2
0.63 %	0.701 %	0.7303 %	0.70175 %	|	0.95 %	0.95 %	0.919 %	0.95 %	0.919 %	0.8711 %	71579.59938049316
2000	128	16	|	64	-1	squared_l2
0.63 %	0.712 %	0.7567 %	0.76559 %	|	0.96 %	0.96 %	0.955 %	0.96 %	0.955 %	0.9366 %	135161.25679016113
2000	128	16	|	128	-1	squared_l2
0.63 %	0.722 %	0.7717 %	0.79588 %	|	0.98 %	0.99 %	0.985 %	0.99 %	0.985 %	0.9738 %	257528.4719467163
2000	128	16	|	256	-1	squared_l2
0.63 %	0.725 %	0.7765 %	0.80892 %	|	0.99 %	1.0 %	0.995 %	1.0 %	0.995 %	0.9937 %	505169.9638366699
2000	128	16	|	320	-1	squared_l2
0.63 %	0.725 %	0.777 %	0.81074 %	|	0.99 %	1.0 %	0.995 %	1.0 %	0.995 %	0.9957 %	609325.2420425415
2000	128	16	|	384	-1	squared_l2
0.63 %	0.725 %	0.7774 %	0.81188 %	|	0.99 %	1.0 %	0.999 %	1.0 %	0.999 %	0.9977 %	717940.1636123657
2000	128	16	|	448	-1	squared_l2
0.63 %	0.724 %	0.7781 %	0.81242 %	|	0.99 %	1.0 %	0.998 %	1.0 %	0.999 %	0.9989 %	847793.7459945679
2000	128	16	|	512	-1	squared_l2
0.63 %	0.724 %	0.7781 %	0.81271 %	|	0.99 %	1.0 %	0.999 %	1.0 %	1.0 %	0.9993 %	950689.0296936035
2000	128	16	|	576	-1	squared_l2
0.63 %	0.724 %	0.7781 %	0.81296 %	|	0.99 %	1.0 %	0.999 %	1.0 %	1.0 %	0.9995 %	1078018.0215835571
2000	128	16	|	640	-1	squared_l2
0.63 %	0.724 %	0.7781 %	0.81315 %	|	0.99 %	1.0 %	0.999 %	1.0 %	1.0 %	0.9995 %	1183993.649482727
2000	128	16	|	704	-1	squared_l2
0.63 %	0.724 %	0.7781 %	0.81324 %	|	0.99 %	1.0 %	0.999 %	1.0 %	1.0 %	0.9996 %	1303726.1962890625
2000	128	16	|	768	-1	squared_l2
0.63 %	0.724 %	0.7782 %	0.81331 %	|	0.99 %	1.0 %	0.999 %	1.0 %	1.0 %	0.9999 %	1431849.6942520142
2000	128	16	|	1024	-1	squared_l2
0.63 %	0.724 %	0.7782 %	0.8134 %	|	0.99 %	1.0 %	0.999 %	1.0 %	1.0 %	1.0 %	1860201.1680603027
2000	256	16	|	1	-1	squared_l2
0.37 %	0.315 %	0.2296 %	0.12705 %	|	0.39 %	0.39 %	0.317 %	0.39 %	0.317 %	0.2299 %	10342.001914978027
2000	256	16	|	16	-1	squared_l2
0.81 %	0.807 %	0.7664 %	0.62707 %	|	0.88 %	0.88 %	0.855 %	0.88 %	0.855 %	0.7816 %	70775.77114105225
2000	256	16	|	32	-1	squared_l2
0.87 %	0.855 %	0.8439 %	0.75453 %	|	0.95 %	0.95 %	0.919 %	0.95 %	0.919 %	0.8711 %	131896.2574005127
2000	256	16	|	64	-1	squared_l2
0.88 %	0.878 %	0.8929 %	0.85345 %	|	0.96 %	0.96 %	0.955 %	0.96 %	0.955 %	0.9366 %	254340.17181396484
2000	256	16	|	128	-1	squared_l2
0.9 %	0.898 %	0.9167 %	0.90824 %	|	0.99 %	0.99 %	0.985 %	0.99 %	0.985 %	0.9738 %	490897.91774749756
2000	256	16	|	256	-1	squared_l2
0.9 %	0.902 %	0.9265 %	0.93315 %	|	1.0 %	1.0 %	0.995 %	1.0 %	0.995 %	0.9937 %	945718.1215286255
2000	256	16	|	320	-1	squared_l2
0.9 %	0.902 %	0.927 %	0.9366 %	|	1.0 %	1.0 %	0.995 %	1.0 %	0.995 %	0.9957 %	1174250.9841918945
2000	256	16	|	384	-1	squared_l2
0.9 %	0.904 %	0.9283 %	0.93903 %	|	1.0 %	1.0 %	0.999 %	1.0 %	0.999 %	0.9977 %	1399366.2118911743
2000	256	16	|	448	-1	squared_l2
0.9 %	0.904 %	0.9289 %	0.94019 %	|	1.0 %	1.0 %	0.999 %	1.0 %	0.999 %	0.9989 %	1618891.5014266968
2000	256	16	|	512	-1	squared_l2
0.9 %	0.904 %	0.9291 %	0.94092 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9993 %	1836453.652381897
2000	256	16	|	576	-1	squared_l2
0.9 %	0.904 %	0.9292 %	0.94131 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9995 %	2032150.6023406982
2000	256	16	|	640	-1	squared_l2
0.9 %	0.904 %	0.9292 %	0.94173 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9995 %	2180041.4085388184
2000	256	16	|	704	-1	squared_l2
0.9 %	0.904 %	0.9293 %	0.94191 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9996 %	2354408.4310531616
2000	256	16	|	768	-1	squared_l2
0.9 %	0.904 %	0.9294 %	0.94201 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9999 %	2483253.6458969116
2000	256	16	|	1024	-1	squared_l2
0.9 %	0.904 %	0.9294 %	0.94219 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	3109227.728843689
2000	32	64	|	1	-1	squared_l2
0.27 %	0.243 %	0.2117 %	0.12705 %	|	0.39 %	0.39 %	0.317 %	0.39 %	0.317 %	0.2299 %	7209.944725036621
2000	32	64	|	16	-1	squared_l2
0.35 %	0.396 %	0.4612 %	0.48195 %	|	0.74 %	0.88 %	0.799 %	0.88 %	0.854 %	0.7753 %	20590.04306793213
2000	32	64	|	32	-1	squared_l2
0.36 %	0.399 %	0.4742 %	0.51902 %	|	0.75 %	0.95 %	0.839 %	0.95 %	0.918 %	0.8562 %	33663.86890411377
2000	32	64	|	64	-1	squared_l2
0.36 %	0.399 %	0.4786 %	0.53856 %	|	0.75 %	0.96 %	0.851 %	0.96 %	0.953 %	0.908 %	59890.55633544922
2000	32	64	|	128	-1	squared_l2
0.36 %	0.399 %	0.48 %	0.54573 %	|	0.75 %	0.96 %	0.858 %	0.99 %	0.983 %	0.9303 %	109589.74361419678
2000	32	64	|	256	-1	squared_l2
0.36 %	0.399 %	0.4805 %	0.54809 %	|	0.75 %	0.96 %	0.86 %	1.0 %	0.992 %	0.9391 %	207941.46060943604
2000	32	64	|	320	-1	squared_l2
0.36 %	0.399 %	0.4805 %	0.54818 %	|	0.75 %	0.96 %	0.86 %	1.0 %	0.992 %	0.9392 %	255377.96020507812
2000	32	64	|	384	-1	squared_l2
0.36 %	0.399 %	0.4805 %	0.54829 %	|	0.75 %	0.96 %	0.86 %	1.0 %	0.992 %	0.9395 %	302934.6466064453
2000	32	64	|	448	-1	squared_l2
0.36 %	0.399 %	0.4805 %	0.54833 %	|	0.75 %	0.96 %	0.86 %	1.0 %	0.992 %	0.9398 %	350979.3758392334
2000	32	64	|	512	-1	squared_l2
0.36 %	0.399 %	0.4805 %	0.54833 %	|	0.75 %	0.96 %	0.86 %	1.0 %	0.993 %	0.9399 %	398663.44928741455
2000	32	64	|	576	-1	squared_l2
0.36 %	0.399 %	0.4805 %	0.54834 %	|	0.75 %	0.96 %	0.86 %	1.0 %	0.993 %	0.9399 %	445677.0181655884
2000	32	64	|	640	-1	squared_l2
0.36 %	0.399 %	0.4805 %	0.54834 %	|	0.75 %	0.96 %	0.86 %	1.0 %	0.993 %	0.9399 %	494426.65576934814
2000	32	64	|	704	-1	squared_l2
0.36 %	0.399 %	0.4805 %	0.54834 %	|	0.75 %	0.96 %	0.86 %	1.0 %	0.993 %	0.9399 %	542677.0210266113
2000	32	64	|	768	-1	squared_l2
0.36 %	0.399 %	0.4805 %	0.54834 %	|	0.75 %	0.96 %	0.86 %	1.0 %	0.993 %	0.9399 %	591481.9002151489
2000	32	64	|	1024	-1	squared_l2
0.36 %	0.399 %	0.4805 %	0.54834 %	|	0.75 %	0.96 %	0.86 %	1.0 %	0.993 %	0.9399 %	782890.4151916504
2000	64	64	|	1	-1	squared_l2
0.31 %	0.285 %	0.2266 %	0.12705 %	|	0.39 %	0.39 %	0.317 %	0.39 %	0.317 %	0.2299 %	7821.178436279297
2000	64	64	|	16	-1	squared_l2
0.53 %	0.597 %	0.6328 %	0.58373 %	|	0.88 %	0.88 %	0.855 %	0.88 %	0.855 %	0.7816 %	30260.848999023438
2000	64	64	|	32	-1	squared_l2
0.54 %	0.618 %	0.6678 %	0.66285 %	|	0.95 %	0.95 %	0.916 %	0.95 %	0.919 %	0.8711 %	53335.40439605713
2000	64	64	|	64	-1	squared_l2
0.54 %	0.624 %	0.6869 %	0.71238 %	|	0.96 %	0.96 %	0.951 %	0.96 %	0.955 %	0.9366 %	101261.68727874756
2000	64	64	|	128	-1	squared_l2
0.55 %	0.63 %	0.6958 %	0.73541 %	|	0.98 %	0.99 %	0.978 %	0.99 %	0.985 %	0.9736 %	190076.8756866455
2000	64	64	|	256	-1	squared_l2
0.55 %	0.63 %	0.6997 %	0.74531 %	|	0.98 %	1.0 %	0.987 %	1.0 %	0.995 %	0.9928 %	364825.2010345459
2000	64	64	|	320	-1	squared_l2
0.55 %	0.63 %	0.6998 %	0.74646 %	|	0.98 %	1.0 %	0.987 %	1.0 %	0.995 %	0.9947 %	450946.7840194702
2000	64	64	|	384	-1	squared_l2
0.55 %	0.63 %	0.7003 %	0.74733 %	|	0.98 %	1.0 %	0.99 %	1.0 %	0.999 %	0.9963 %	536493.4206008911
2000	64	64	|	448	-1	squared_l2
0.55 %	0.63 %	0.7003 %	0.74772 %	|	0.98 %	1.0 %	0.99 %	1.0 %	0.999 %	0.9974 %	621725.869178772
2000	64	64	|	512	-1	squared_l2
0.55 %	0.63 %	0.7003 %	0.74797 %	|	0.98 %	1.0 %	0.99 %	1.0 %	1.0 %	0.9978 %	706465.6019210815
2000	64	64	|	576	-1	squared_l2
0.55 %	0.63 %	0.7003 %	0.74809 %	|	0.98 %	1.0 %	0.99 %	1.0 %	1.0 %	0.998 %	792688.3697509766
2000	64	64	|	640	-1	squared_l2
0.55 %	0.63 %	0.7003 %	0.74821 %	|	0.98 %	1.0 %	0.99 %	1.0 %	1.0 %	0.998 %	877219.9153900146
2000	64	64	|	704	-1	squared_l2
0.55 %	0.63 %	0.7003 %	0.74829 %	|	0.98 %	1.0 %	0.99 %	1.0 %	1.0 %	0.9981 %	962304.8067092896
2000	64	64	|	768	-1	squared_l2
0.55 %	0.63 %	0.7003 %	0.74833 %	|	0.98 %	1.0 %	0.99 %	1.0 %	1.0 %	0.9984 %	1048245.6207275391
2000	64	64	|	1024	-1	squared_l2
0.55 %	0.63 %	0.7003 %	0.74833 %	|	0.98 %	1.0 %	0.99 %	1.0 %	1.0 %	0.9985 %	1393947.0529556274
2000	128	64	|	1	-1	squared_l2
0.39 %	0.314 %	0.2294 %	0.12705 %	|	0.39 %	0.39 %	0.317 %	0.39 %	0.317 %	0.2299 %	10528.755187988281
2000	128	64	|	16	-1	squared_l2
0.82 %	0.779 %	0.7495 %	0.62421 %	|	0.88 %	0.88 %	0.855 %	0.88 %	0.855 %	0.7816 %	52538.91944885254
2000	128	64	|	32	-1	squared_l2
0.87 %	0.824 %	0.8164 %	0.74567 %	|	0.95 %	0.95 %	0.919 %	0.95 %	0.919 %	0.8711 %	96939.94522094727
2000	128	64	|	64	-1	squared_l2
0.87 %	0.844 %	0.8583 %	0.83595 %	|	0.96 %	0.96 %	0.955 %	0.96 %	0.955 %	0.9366 %	184993.24321746826
2000	128	64	|	128	-1	squared_l2
0.9 %	0.861 %	0.8794 %	0.88406 %	|	0.99 %	0.99 %	0.985 %	0.99 %	0.985 %	0.9738 %	350431.60915374756
2000	128	64	|	256	-1	squared_l2
0.9 %	0.868 %	0.8882 %	0.90508 %	|	1.0 %	1.0 %	0.995 %	1.0 %	0.995 %	0.9937 %	684468.8177108765
2000	128	64	|	320	-1	squared_l2
0.9 %	0.868 %	0.8891 %	0.90827 %	|	1.0 %	1.0 %	0.995 %	1.0 %	0.995 %	0.9957 %	839273.9057540894
2000	128	64	|	384	-1	squared_l2
0.9 %	0.871 %	0.8896 %	0.91034 %	|	1.0 %	1.0 %	0.999 %	1.0 %	0.999 %	0.9977 %	1002252.2449493408
2000	128	64	|	448	-1	squared_l2
0.9 %	0.871 %	0.8904 %	0.91125 %	|	1.0 %	1.0 %	0.999 %	1.0 %	0.999 %	0.9989 %	1168751.3828277588
2000	128	64	|	512	-1	squared_l2
0.9 %	0.872 %	0.8907 %	0.91186 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9993 %	1319957.709312439
2000	128	64	|	576	-1	squared_l2
0.9 %	0.872 %	0.8909 %	0.91231 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9995 %	1480655.0741195679
2000	128	64	|	640	-1	squared_l2
0.9 %	0.872 %	0.8909 %	0.91266 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9995 %	1637159.7051620483
2000	128	64	|	704	-1	squared_l2
0.9 %	0.872 %	0.8909 %	0.91287 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9996 %	1814107.8233718872
2000	128	64	|	768	-1	squared_l2
0.9 %	0.872 %	0.8911 %	0.91293 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9999 %	1942114.3293380737
2000	128	64	|	1024	-1	squared_l2
0.9 %	0.872 %	0.8911 %	0.9131 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	2390845.9186553955
2000	256	64	|	1	-1	squared_l2
0.39 %	0.316 %	0.2299 %	0.12705 %	|	0.39 %	0.39 %	0.317 %	0.39 %	0.317 %	0.2299 %	12494.969367980957
2000	256	64	|	16	-1	squared_l2
0.88 %	0.844 %	0.7779 %	0.6284 %	|	0.88 %	0.88 %	0.855 %	0.88 %	0.855 %	0.7816 %	99142.62294769287
2000	256	64	|	32	-1	squared_l2
0.95 %	0.903 %	0.8637 %	0.76038 %	|	0.95 %	0.95 %	0.919 %	0.95 %	0.919 %	0.8711 %	187003.42178344727
2000	256	64	|	64	-1	squared_l2
0.96 %	0.932 %	0.9231 %	0.86851 %	|	0.96 %	0.96 %	0.955 %	0.96 %	0.955 %	0.9366 %	362792.5634384155
2000	256	64	|	128	-1	squared_l2
0.99 %	0.957 %	0.9535 %	0.93287 %	|	0.99 %	0.99 %	0.985 %	0.99 %	0.985 %	0.9738 %	701558.0177307129
2000	256	64	|	256	-1	squared_l2
1.0 %	0.965 %	0.9674 %	0.96527 %	|	1.0 %	1.0 %	0.995 %	1.0 %	0.995 %	0.9937 %	1365619.3494796753
2000	256	64	|	320	-1	squared_l2
1.0 %	0.965 %	0.9683 %	0.97034 %	|	1.0 %	1.0 %	0.995 %	1.0 %	0.995 %	0.9957 %	1614299.4165420532
2000	256	64	|	384	-1	squared_l2
1.0 %	0.968 %	0.9694 %	0.97345 %	|	1.0 %	1.0 %	0.999 %	1.0 %	0.999 %	0.9977 %	1901555.2043914795
2000	256	64	|	448	-1	squared_l2
1.0 %	0.968 %	0.9702 %	0.97499 %	|	1.0 %	1.0 %	0.999 %	1.0 %	0.999 %	0.9989 %	2146131.944656372
2000	256	64	|	512	-1	squared_l2
1.0 %	0.969 %	0.9703 %	0.97569 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9993 %	2364499.4020462036
2000	256	64	|	576	-1	squared_l2
1.0 %	0.969 %	0.9705 %	0.97617 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9995 %	2558605.2656173706
2000	256	64	|	640	-1	squared_l2
1.0 %	0.969 %	0.9705 %	0.97658 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9995 %	2770685.052871704
2000	256	64	|	704	-1	squared_l2
1.0 %	0.969 %	0.9704 %	0.97683 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9996 %	2992388.391494751
2000	256	64	|	768	-1	squared_l2
1.0 %	0.969 %	0.9706 %	0.97696 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9999 %	3208471.6796875
2000	256	64	|	1024	-1	squared_l2
1.0 %	0.969 %	0.9707 %	0.97718 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	3998995.4233169556
2000	32	256	|	1	-1	squared_l2
0.27 %	0.264 %	0.2205 %	0.12705 %	|	0.38 %	0.39 %	0.317 %	0.39 %	0.317 %	0.2299 %	7022.356986999512
2000	32	256	|	16	-1	squared_l2
0.44 %	0.492 %	0.5408 %	0.53644 %	|	0.78 %	0.88 %	0.844 %	0.88 %	0.855 %	0.7814 %	18046.76055908203
2000	32	256	|	32	-1	squared_l2
0.45 %	0.503 %	0.5653 %	0.59061 %	|	0.84 %	0.95 %	0.898 %	0.95 %	0.919 %	0.8697 %	28757.905960083008
2000	32	256	|	64	-1	squared_l2
0.45 %	0.509 %	0.5762 %	0.62237 %	|	0.85 %	0.96 %	0.924 %	0.96 %	0.955 %	0.932 %	49858.951568603516
2000	32	256	|	128	-1	squared_l2
0.45 %	0.51 %	0.5809 %	0.63579 %	|	0.85 %	0.99 %	0.944 %	0.99 %	0.985 %	0.9653 %	91587.30506896973
2000	32	256	|	256	-1	squared_l2
0.45 %	0.51 %	0.582 %	0.64085 %	|	0.85 %	1.0 %	0.951 %	1.0 %	0.995 %	0.9813 %	173572.18265533447
2000	32	256	|	320	-1	squared_l2
0.45 %	0.51 %	0.582 %	0.64135 %	|	0.85 %	1.0 %	0.951 %	1.0 %	0.995 %	0.9825 %	214240.62252044678
2000	32	256	|	384	-1	squared_l2
0.45 %	0.51 %	0.582 %	0.64165 %	|	0.85 %	1.0 %	0.951 %	1.0 %	0.999 %	0.9839 %	255786.25202178955
2000	32	256	|	448	-1	squared_l2
0.45 %	0.51 %	0.5821 %	0.64178 %	|	0.85 %	1.0 %	0.951 %	1.0 %	0.999 %	0.9848 %	296985.8646392822
2000	32	256	|	512	-1	squared_l2
